ImageID,Caption,Nouns,Type
zigzagged_0010,a close up of a wooden floor in a room,"['close', 'floor', 'room']",OOD
zigzagged_0127,a rug with a black and white zigzag pattern,"['rug', 'pattern']",OOD
zigzagged_0059,a close up of a black and white checkered zebra print wallpaper,"['close', 'print', 'wallpaper']",OOD
zigzagged_0047,a repeating zigzag line pattern in rainbow colors on a white background,"['line', 'pattern', 'colors', 'background']",OOD
zigzagged_0119,a green and white pillow with a zigzag pattern,"['pillow', 'pattern']",OOD
zigzagged_0014,a close up of a wooden floor with wood tiles,"['close', 'floor', 'wood', 'tiles']",OOD
zigzagged_0046,a close up of a yellow and brown checkered wallpaper,"['close', 'wallpaper']",OOD
zigzagged_0113,a gray and white striped rug with a wave pattern,"['rug', 'wave', 'pattern']",OOD
zigzagged_0116,a quilt with a bunch of different colors on it,"['quilt', 'bunch', 'colors']",OOD
zigzagged_0077,a zebra print background in rainbow colors colorful rainbow stripes,"['print', 'background', 'colors']",OOD
zigzagged_0081,a colorful chevron zebra print fabric with a multicolored chev,"['fabric', 'chev']",OOD
zigzagged_0102,a close up of a bunch of different colored triangles,"['close', 'bunch', 'triangles']",OOD
zigzagged_0048,a close up of the stitching on a quilt with red and orange and white,"['close', 'stitching', 'quilt']",OOD
zigzagged_0040,a close up of a pink zebra print pattern,"['close', 'zebra', 'print', 'pattern']",OOD
zigzagged_0015,a quilt with a variety of different colors and patterns on it,"['quilt', 'variety', 'colors', 'patterns']",OOD
zigzagged_0029,a white rug with a zigzag pattern,"['rug', 'pattern']",OOD
zigzagged_0089,a yellow and red background with a pattern of zigzag lines,"['background', 'pattern', 'lines']",OOD
zigzagged_0071,a yellow and white zigzag pattern on a white background,"['pattern', 'background']",OOD
zigzagged_0039,a close up of a red checkered tile floor,"['close', 'tile', 'floor']",OOD
zigzagged_0023,fabric texture of a brown and white striped rug,"['texture', 'rug']",OOD
zigzagged_0133,a checkered black and white checkered zigzag line pattern,"['line', 'pattern']",OOD
zigzagged_0128,a wooden floor with a diamond pattern on it,"['floor', 'diamond', 'pattern']",OOD
zigzagged_0084,a rainbow zigzag line pattern on a white background,"['line', 'pattern', 'background']",OOD
zigzagged_0100,a yellow and white fabric with a yellow and white triangle pattern,"['fabric', 'triangle', 'pattern']",OOD
zigzagged_0072,a red and blue zigzag pattern on a blue and red fabric,"['pattern', 'fabric']",OOD
zigzagged_0065,a rug with a grey and white zigzag pattern on it,"['rug', 'pattern']",OOD
zigzagged_0068,a blue and white fabric with a zigzag pattern on a white background,"['fabric', 'pattern', 'background']",OOD
zigzagged_0125,a close up of a zebra stripe pattern,"['close', 'stripe', 'pattern']",OOD
zigzagged_0118,a close up of a blue and white,['close'],OOD
zigzagged_0130,a red and white checkered table cloth with two red buttons,"['table', 'cloth', 'buttons']",OOD
zigzagged_0074,a subtle blue and white zigzag pattern on a white background,"['pattern', 'background']",OOD
zigzagged_0083,a colorful zigzag pattern painted on a white paper,"['pattern', 'paper']",OOD
zigzagged_0106,a bed with a blue and white comforter and pillows,"['bed', 'comforter', 'pillows']",OOD
zigzagged_0017,a white rug with a zigzag pattern,"['rug', 'pattern']",OOD
zigzagged_0009,a quilt with a bunch of different colors on it,"['quilt', 'bunch', 'colors']",OOD
zigzagged_0062,a chevron zebra print pattern in colorful stripes on a white background,"['print', 'pattern', 'stripes', 'background']",OOD
zigzagged_0078,a close up of a multicolored zigzag pattern on a blanket,"['close', 'pattern', 'blanket']",OOD
zigzagged_0080,a design with colorful wavy lines on a white background,"['design', 'lines', 'background']",OOD
zigzagged_0070,a pair of yellow and white striped curtains,"['pair', 'curtains']",OOD
zigzagged_0129,a close up of a quilt with purple and green triangles,"['close', 'quilt', 'triangles']",OOD
zigzagged_0094,a blue and white zebra print fabric with a chevron pattern,"['fabric', 'pattern']",OOD
zigzagged_0066,a red and white checkered zigzag stripe pattern,['pattern'],OOD
zigzagged_0096,a pink carpet with geometric patterns on it,"['carpet', 'patterns']",OOD
zigzagged_0069,a green and white fabric with a green and white zigzag pattern,"['fabric', 'pattern']",OOD
zigzagged_0022,multicolored checkered line pattern on a white background,"['line', 'pattern', 'background']",OOD
zigzagged_0124,a blue and white quilt with blue triangles on it,"['quilt', 'triangles']",OOD
zigzagged_0090,a close up of a yellow and white fabric with a zigzag pattern,"['close', 'fabric', 'pattern']",OOD
zigzagged_0044,a close up of a pink and orange zebra print rug,['close'],OOD
zigzagged_0055,a blue and white zigzag pattern,['pattern'],OOD
zigzagged_0064,a yellow and gray zebra print fabric with a grey background,"['print', 'fabric', 'background']",OOD
zigzagged_0097,fabric with a brown and white zigzag pattern on a brown fabric,"['fabric', 'pattern', 'fabric']",OOD
zigzagged_0086,a colorful chevron zebra print fabric with rainbow stripes on a white background,"['fabric', 'background']",OOD
zigzagged_0121,a zebra print chevron pattern with purple and gray,"['print', 'pattern']",OOD
marbled_0074,the texture of an orange wall with green spots,"['texture', 'wall', 'spots']",OOD
marbled_0076,a close up of a white plaster wall,"['close', 'plaster', 'wall']",OOD
marbled_0147,a black marble texture with white veins,"['marble', 'texture', 'veins']",OOD
marbled_0125,a tile floor with a wood pattern on it,"['tile', 'floor', 'wood', 'pattern']",OOD
marbled_0181,a close up of a tree bark with scratches,"['close', 'tree', 'bark', 'scratches']",OOD
marbled_0117,a black and white photo of a dirt road,"['photo', 'dirt', 'road']",OOD
marbled_0098,an image of a tree covered in branches on a rock,"['image', 'tree', 'branches', 'rock']",OOD
marbled_0110,a concrete floor with scratches and stains on it,"['floor', 'scratches', 'stains']",OOD
marbled_0087,a close up of a piece of paper,"['close', 'piece', 'paper']",OOD
marbled_0130,a red marble wall with white marble tiles,"['marble', 'wall', 'marble', 'tiles']",OOD
marbled_0150,a stone floor with rocks and a bird on it,"['stone', 'floor', 'rocks', 'bird']",OOD
marbled_0170,a pattern of green algae on the ground,"['pattern', 'algae', 'ground']",OOD
marbled_0178,a close up of a black and white marble wall,"['close', 'marble', 'wall']",OOD
marbled_0185,a close up of a stone wall with scratches,"['close', 'stone', 'wall', 'scratches']",OOD
marbled_0080,beige granite for sale in the philippines,"['granite', 'sale']",OOD
marbled_0075,the texture of the wall is painted with green paint,"['texture', 'wall', 'paint']",OOD
marbled_0182,a black marble table with orange veins on it,"['marble', 'table']",OOD
marbled_0114,an image of a white marble floor,"['image', 'marble', 'floor']",OOD
marbled_0169,a painting of a cave with drawings on it,"['painting', 'cave', 'drawings']",OOD
marbled_0100,a picture of a gold texture with lines drawn on it,"['picture', 'gold', 'texture', 'lines']",OOD
marbled_0094,a rock covered in moss and red leaves,"['rock', 'leaves']",OOD
marbled_0123,a slab of granite with black and white spots,"['slab', 'granite', 'spots']",OOD
marbled_0095,a close up of a pink smear of orange liquid on a table,"['close', 'smear', 'liquid', 'table']",OOD
marbled_0086,the texture of an old plaster wall with scratches and stains,"['texture', 'plaster', 'wall', 'scratches', 'stains']",OOD
marbled_0116,a brown marble floor with white scratches on it,"['marble', 'floor', 'scratches']",OOD
marbled_0106,a brown stone wall with cracks in it,"['stone', 'wall', 'cracks']",OOD
marbled_0157,a close up of a piece of cheese with wrinkles,"['close', 'piece', 'cheese']",OOD
marbled_0146,an aerial view of a dirt field with trees,"['view', 'dirt', 'field', 'trees']",OOD
marbled_0072,a brown rock texture with rocks and dirt,"['rock', 'texture', 'rocks', 'dirt']",OOD
marbled_0101,an old photo of a brown marble wall,"['photo', 'marble', 'wall']",OOD
marbled_0163,a close up of a rock with tree branches,"['close', 'rock', 'tree', 'branches']",OOD
marbled_0136,a white marble counter top with,"['marble', 'counter', 'top']",OOD
marbled_0174,a painting of a green and white iceberg lettuce,"['painting', 'iceberg', 'lettuce']",OOD
marbled_0193,a close up of a purple pattern of fibers,"['close', 'pattern', 'fibers']",OOD
marbled_0159,a white marble floor with snow on it,"['marble', 'floor', 'snow']",OOD
marbled_0189,a green rock formation in the water,"['rock', 'formation', 'water']",OOD
marbled_0183,a brown marble wall with scratches and stains,"['marble', 'wall', 'scratches', 'stains']",OOD
marbled_0088,a rusty metal surface with some water on it,"['metal', 'surface', 'water']",OOD
marbled_0135,a black marble background with orange and white veins,"['marble', 'background', 'veins']",OOD
marbled_0079,a close up of a rock with scratches,"['close', 'rock', 'scratches']",OOD
marbled_0173,a close up of ice cubes on a table,"['close', 'ice', 'cubes', 'table']",OOD
marbled_0102,a close up of the texture of a leather,"['close', 'texture', 'leather']",OOD
marbled_0139,a marble counter top with white and brown rocks,"['marble', 'counter', 'top', 'rocks']",OOD
marbled_0149,a black and white photo of a building and trees,"['photo', 'building', 'trees']",OOD
marbled_0177,a close up of a gray marble texture,"['close', 'marble', 'texture']",OOD
marbled_0112,a white and brown marble background with clouds,"['marble', 'background', 'clouds']",OOD
marbled_0148,a blue marble wall with scratches and veins,"['marble', 'wall', 'scratches', 'veins']",OOD
marbled_0137,a red marble floor with scratches on it,"['marble', 'floor', 'scratches']",OOD
marbled_0121,an image of a green marble floor,"['image', 'marble', 'floor']",OOD
marbled_0091,a close up of a painting with orange and blue paint and water,"['close', 'painting', 'paint', 'water']",OOD
marbled_0151,a pink and white pattern with clouds in it,"['pattern', 'clouds']",OOD
marbled_0128,a black marble seamless texture with scratches,"['marble', 'seamless', 'texture', 'scratches']",OOD
marbled_0145,a close up of a white marble floor,"['close', 'marble', 'floor']",OOD
marbled_0138,a close up of a rock wall with cracks,"['close', 'rock', 'wall', 'cracks']",OOD
marbled_0099,a rock with snow on it,"['rock', 'snow']",OOD
marbled_0122,a black and white photo of a rocky ground,"['photo', 'ground']",OOD
marbled_0140,two marble columns in the middle of a sidewalk,"['marble', 'columns', 'middle', 'sidewalk']",OOD
marbled_0132,an image of a white marble counter top,"['image', 'marble', 'counter', 'top']",OOD
marbled_0144,a close up of a cement wall with dirt on it,"['close', 'cement', 'wall', 'dirt']",OOD
marbled_0073,a close up of a marble rock texture,"['close', 'marble', 'rock', 'texture']",OOD
marbled_0090,a close up of a painting with many different colors and patterns,"['close', 'painting', 'colors', 'patterns']",OOD
marbled_0168,a close up of a rock in the water,"['close', 'rock', 'water']",OOD
marbled_0097,a layer of snow on the ground,"['layer', 'snow', 'ground']",OOD
marbled_0129,a black marble floor with white marble veins,"['marble', 'floor', 'marble', 'veins']",OOD
marbled_0109,a white wall with scratches and stains on it,"['wall', 'scratches', 'stains']",OOD
marbled_0154,a close up of a rock with tree roots,"['close', 'rock', 'tree', 'roots']",OOD
marbled_0166,a crack in the ice on a glacier,"['crack', 'ice', 'glacier']",OOD
marbled_0184,a close up of a wooden wall with waves on it,"['close', 'wall', 'waves']",OOD
marbled_0161,a close up of a wooden table,"['close', 'table']",OOD
marbled_0194,a close up of a brown marble wall,"['close', 'marble', 'wall']",OOD
marbled_0180,a close up of a concrete wall with a pattern on it,"['close', 'wall', 'pattern']",OOD
marbled_0141,a close up of the veins of a leaf,"['close', 'veins', 'leaf']",OOD
marbled_0152,a close up of a piece of red meat,"['close', 'piece', 'meat']",OOD
marbled_0158,a tile floor with green marble on it,"['tile', 'floor', 'marble']",OOD
marbled_0092,a close up of a painting with orange and blue paint on it,"['close', 'painting', 'paint']",OOD
marbled_0179,a close up of a marble texture with scratches,"['close', 'marble', 'texture', 'scratches']",OOD
marbled_0162,a wooden floor with scratches on it,"['floor', 'scratches']",OOD
marbled_0155,a black marble wall with white streaks on it,"['marble', 'wall', 'streaks']",OOD
marbled_0118,a close up of a red leather texture,"['close', 'leather', 'texture']",OOD
marbled_0119,a close up of the sand on the beach,"['close', 'sand', 'beach']",OOD
marbled_0103,a piece of marble with a hole in it,"['piece', 'marble', 'hole']",OOD
marbled_0120,a close up of a wall with tree branches,"['close', 'wall', 'tree', 'branches']",OOD
marbled_0188,a close up of a wave in the ocean,"['close', 'wave', 'ocean']",OOD
marbled_0105,a black marble wall with a black marble floor,"['marble', 'wall', 'marble', 'floor']",OOD
marbled_0171,a large rock formation with orange and brown stripes,"['rock', 'formation', 'stripes']",OOD
marbled_0143,a slab of rock with different colors and textures,"['slab', 'rock', 'colors', 'textures']",OOD
marbled_0176,a close up of a tile floor with a pattern on it,"['close', 'tile', 'floor', 'pattern']",OOD
marbled_0089,a close up of a rock texture with green and orange paint,"['close', 'rock', 'texture', 'paint']",OOD
marbled_0172,an aerial view of a field with grass and trees,"['view', 'field', 'grass', 'trees']",OOD
marbled_0131,a close up of a brown tile floor,"['close', 'tile', 'floor']",OOD
marbled_0113,a fossil of a flower in the floor of a cave,"['fossil', 'flower', 'floor', 'cave']",OOD
marbled_0153,a tiled floor in a room with a stone floor,"['floor', 'room', 'stone', 'floor']",OOD
marbled_0035,a close up of a rock texture with red rocks,"['close', 'rock', 'texture', 'rocks']",OOD
marbled_0124,an image of a green rock texture,"['image', 'rock', 'texture']",OOD
marbled_0126,an image of a green marble texture,"['image', 'marble', 'texture']",OOD
marbled_0156,a close up of a marble wall,"['close', 'marble', 'wall']",OOD
marbled_0190,a reflection of trees in a pool of water,"['reflection', 'trees', 'pool', 'water']",OOD
marbled_0165,a close up of a rock covered in green ice,"['close', 'rock', 'ice']",OOD
marbled_0111,a pattern of white ice on the ground,"['pattern', 'ice', 'ground']",OOD
marbled_0085,two rectangles of brown paper with a pattern on it,"['rectangles', 'paper', 'pattern']",OOD
marbled_0191,a close up of a black and brown rock,"['close', 'rock']",OOD
marbled_0192,a close up of a green texture of grass,"['close', 'texture', 'grass']",OOD
marbled_0078,a close up of a gray concrete floor,"['close', 'floor']",OOD
marbled_0134,a piece of wood with a pattern on it,"['piece', 'wood', 'pattern']",OOD
marbled_0175,a brown marble floor with white spots on it,"['marble', 'floor', 'spots']",OOD
marbled_0093,a wall covered in yellow and gray paint and scratches,"['wall', 'paint', 'scratches']",OOD
marbled_0164,a rock wall with a lot of cracks in it,"['rock', 'wall', 'lot', 'cracks']",OOD
marbled_0187,the floor of the water is covered with ice,"['floor', 'water', 'ice']",OOD
marbled_0160,a piece of granite with a crack in it,"['piece', 'granite', 'crack']",OOD
marbled_0142,a gray tile floor with scratches on it,"['tile', 'floor', 'scratches']",OOD
marbled_0115,a rock wall with a lot of dirt on it,"['rock', 'wall', 'lot', 'dirt']",OOD
marbled_0104,a body of water with ice and snow,"['body', 'water', 'ice', 'snow']",OOD
marbled_0133,a large rock in the middle of a field,"['rock', 'middle', 'field']",OOD
marbled_0167,a close up of a rock formation with white bubbles,"['close', 'rock', 'formation', 'bubbles']",OOD
marbled_0186,a brown and white marble floor with scratches,"['marble', 'floor', 'scratches']",OOD
marbled_0107,a rock wall with a hole in it,"['rock', 'wall', 'hole']",OOD
marbled_0082,a dirty cement wall with a crack,"['cement', 'wall', 'crack']",OOD
marbled_0081,a close up of a granite counter top,"['close', 'granite', 'counter', 'top']",OOD
marbled_0096,an abstract painting with blue and white and red streaks and rocks,"['painting', 'streaks', 'rocks']",OOD
marbled_0108,a black and white photo of water in the ocean,"['photo', 'water', 'ocean']",OOD
flecked_0165,a black and white sweater with a pattern of dots,"['sweater', 'pattern', 'dots']",OOD
flecked_0003,a closeup of a beige carpet with black and red spots,"['closeup', 'carpet', 'spots']",OOD
flecked_0071,an image of a white granite counter top,"['image', 'granite', 'counter', 'top']",OOD
flecked_0091,a piece of red paper with stars on it,"['piece', 'paper', 'stars']",OOD
flecked_0157,a black and white speckled sweater with white trousers,"['sweater', 'trousers']",OOD
flecked_0140,a button on a jacket with a blue and purple coat,"['button', 'jacket', 'coat']",OOD
flecked_0119,two buttons on the pocket of a suit,"['buttons', 'pocket', 'suit']",OOD
flecked_0152,a man is wearing a black and white checked suit,"['man', 'suit']",OOD
flecked_0146,a pair of shoes sitting next to a wall,"['pair', 'shoes', 'wall']",OOD
flecked_0126,a black and white knit blanket with a pattern of triangles,"['blanket', 'pattern', 'triangles']",OOD
flecked_0082,a close up of a sand texture with spots and dots,"['close', 'sand', 'texture', 'spots', 'dots']",OOD
flecked_0076,a closeup of a carpet with a brown carpet texture,"['closeup', 'carpet', 'carpet', 'texture']",OOD
flecked_0114,a close up of a black coat with buttons,"['close', 'coat', 'buttons']",OOD
flecked_0065,an image of a red carpet with a red texture,"['image', 'carpet', 'texture']",OOD
flecked_0048,a close up of a wall with a texture of a white wall,"['close', 'wall', 'texture', 'wall']",OOD
flecked_0130,a close up of a blue shirt with stars on it,"['close', 'shirt', 'stars']",OOD
flecked_0127,a black and white photo of a wool blanket,"['photo', 'wool', 'blanket']",OOD
flecked_0148,a black sweater with stars on it,"['sweater', 'stars']",OOD
flecked_0118,a close up of a hat on a table,"['close', 'hat', 'table']",OOD
flecked_0095,a close up of a group of radishes on the ground,"['close', 'group', 'radishes', 'ground']",OOD
flecked_0053,the surface of the water is covered with black and white dots,"['surface', 'water', 'dots']",OOD
flecked_0081,a close up of a silver glittery object,"['close', 'glittery', 'object']",OOD
flecked_0160,a close up of a black and blue tie,"['close', 'tie']",OOD
flecked_0099,a close up of a blue and white glittery substance,"['close', 'glittery', 'substance']",OOD
flecked_0141,a blue and white tie sitting on a table,"['tie', 'table']",OOD
flecked_0056,a close up of a gray shirt with a pocket,"['close', 'shirt', 'pocket']",OOD
flecked_0106,a shoe and a bottle on the ground,"['shoe', 'bottle', 'ground']",OOD
flecked_0163,a man wearing a black suit and a black coat,"['man', 'suit', 'coat']",OOD
flecked_0155,a suit jacket with a button on it,"['suit', 'jacket', 'button']",OOD
flecked_0107,a black sweater with stars on it,"['sweater', 'stars']",OOD
flecked_0167,a close up of a person wearing a black sweater,"['close', 'person', 'sweater']",OOD
flecked_0055,a black and white illustration of water droplets and spots,"['illustration', 'water', 'droplets', 'spots']",OOD
flecked_0153,a close up of a blue and white suit coat,"['close', 'suit', 'coat']",OOD
flecked_0060,a black and white photo of a piece of carpet,"['photo', 'piece', 'carpet']",OOD
flecked_0103,a close up of a suit jacket with a button,"['close', 'suit', 'jacket', 'button']",OOD
flecked_0151,a close up of a blue and red tie,"['close', 'tie']",OOD
flecked_0062,a close up of a brick wall with dirt on it,"['close', 'brick', 'wall', 'dirt']",OOD
flecked_0077,a closeup of a brown carpet with a sign on it,"['closeup', 'carpet', 'sign']",OOD
flecked_0100,a patch of dirt with cloves on the ground,"['patch', 'dirt', 'cloves', 'ground']",OOD
flecked_0084,a close up of a loaf of bread,"['close', 'loaf', 'bread']",OOD
flecked_0169,a piece of paper with scratches on it,"['piece', 'paper', 'scratches']",OOD
flecked_0096,a close up of a granite counter top with a lot of black rocks,"['close', 'granite', 'counter', 'top', 'lot', 'rocks']",OOD
flecked_0131,a close up of a person wearing a suit,"['close', 'person', 'suit']",OOD
flecked_0080,the texture of a carpet with a beige color,"['texture', 'carpet', 'color']",OOD
flecked_0069,a black and white photo of a field of,"['photo', 'field']",OOD
flecked_0113,a close up of a black suit jacket,"['close', 'suit', 'jacket']",OOD
flecked_0168,a close up of a black sweater with stitches,"['close', 'sweater', 'stitches']",OOD
flecked_0120,a close up of a black knit blanket,"['close', 'knit', 'blanket']",OOD
flecked_0164,a blue shirt with a pattern on it,"['shirt', 'pattern']",OOD
flecked_0067,a close up of a dirt,"['close', 'dirt']",OOD
flecked_0104,a close up of a person wearing a suit,"['close', 'person', 'suit']",OOD
flecked_0162,a black sweater with fringe on the sleeves,"['sweater', 'fringe', 'sleeves']",OOD
flecked_0138,a pair of buttons on the back of a shirt,"['pair', 'buttons', 'back', 'shirt']",OOD
flecked_0150,a close up of a brown leather couch,"['close', 'leather', 'couch']",OOD
flecked_0145,a red sweater is shown with a red pocket,"['sweater', 'pocket']",OOD
flecked_0070,a gold suede texture with a light shining on it,"['gold', 'suede', 'texture', 'light']",OOD
flecked_0123,a black and white photo of a wool sweater,"['photo', 'wool', 'sweater']",OOD
flecked_0137,a close up of the pocket of a suit,"['close', 'pocket', 'suit']",OOD
flecked_0115,a white sweater with a pattern of diamonds on it,"['sweater', 'pattern', 'diamonds']",OOD
flecked_0128,the single button jacket charcoal grey  kit and ace,"['button', 'kit', 'ace']",OOD
flecked_0142,a button on the pocket of a suit,"['button', 'pocket', 'suit']",OOD
flecked_0066,a green background with a texture of grass,"['background', 'texture', 'grass']",OOD
flecked_0061,a dark blue sky with snow and spiders on it,"['sky', 'snow', 'spiders']",OOD
flecked_0063,a black and white photo of footprints in the snow,"['photo', 'footprints', 'snow']",OOD
flecked_0161,a black carpet with blue spots on it,"['carpet', 'spots']",OOD
flecked_0122,a man is wearing a suit and tie,"['man', 'suit']",OOD
flecked_0101,a piece of cloth with a nail on it,"['piece', 'cloth', 'nail']",OOD
flecked_0079,a close up of a brown carpet,"['close', 'carpet']",OOD
flecked_0144,a zipper on the side of a jacket,"['zipper', 'side', 'jacket']",OOD
flecked_0094,a close up of a brown wall with dirt and rocks,"['close', 'wall', 'dirt', 'rocks']",OOD
flecked_0051,a pattern of black and white trees with colorful dots,"['pattern', 'trees', 'dots']",OOD
flecked_0134,a blue tie sitting on top of a table,"['tie', 'top', 'table']",OOD
flecked_0075,a close up of a wall with dirt and scratches,"['close', 'wall', 'dirt', 'scratches']",OOD
flecked_0041,an image of a gray background with snow,"['image', 'background', 'snow']",OOD
flecked_0139,a black chair with a circle pattern on it,"['chair', 'circle', 'pattern']",OOD
flecked_0057,an image of a black background with red and blue hearts,"['image', 'background', 'hearts']",OOD
flecked_0124,a close up of a gray quilt with red and green beads on it,"['close', 'quilt', 'beads']",OOD
flecked_0093,a close up of the texture of a giraffe skin,"['close', 'texture', 'giraffe', 'skin']",OOD
flecked_0154,a close up of a person wearing a dress with seeds on it,"['close', 'person', 'dress', 'seeds']",OOD
flecked_0087,a brown background with a texture of a leather surface,"['background', 'texture', 'leather', 'surface']",OOD
flecked_0136,the suit is black with white dots on it,"['suit', 'dots']",OOD
flecked_0047,a close up of a blanket with a pattern of squares,"['close', 'blanket', 'pattern', 'squares']",OOD
flecked_0117,a gray suit with a button on the pocket,"['suit', 'button', 'pocket']",OOD
flecked_0156,a close up of a brown couch,"['close', 'couch']",OOD
flecked_0133,a close up of a pile of yarn with blue beads,"['close', 'pile', 'yarn', 'beads']",OOD
flecked_0121,a close up of a brown knitted sweater,"['close', 'sweater']",OOD
flecked_0116,a carpet with colorful glitter on it,"['carpet', 'glitter']",OOD
flecked_0050,a closeup of a black leather texture with scratches,"['closeup', 'leather', 'texture', 'scratches']",OOD
flecked_0109,a black wool blanket with a pattern on it,"['wool', 'blanket', 'pattern']",OOD
flecked_0143,a blue jacket with a white shirt and a zipper,"['jacket', 'shirt', 'zipper']",OOD
flecked_0046,a colorful abstract pattern with water droplets,"['pattern', 'water', 'droplets']",OOD
flecked_0110,a close up of a person wearing a suit,"['close', 'person', 'suit']",OOD
flecked_0129,a close up of a blue jeans pocket,"['close', 'jeans', 'pocket']",OOD
flecked_0064,a black and white illustration of water droplets and spots,"['illustration', 'water', 'droplets', 'spots']",OOD
flecked_0045,a snow covered field with a rock,"['snow', 'field', 'rock']",OOD
flecked_0112,a close up of a person wearing a black dress,"['close', 'person', 'dress']",OOD
flecked_0132,a green shirt with a pattern of dots on it,"['shirt', 'pattern', 'dots']",OOD
flecked_0083,a close up of a gray granite wall with scratches,"['close', 'granite', 'wall', 'scratches']",OOD
flecked_0042,a close up of a concrete slab with dots on it,"['close', 'slab', 'dots']",OOD
flecked_0111,three buttons on the back of a shirt,"['buttons', 'back', 'shirt']",OOD
flecked_0135,the texture of the carpet is brown and white,"['texture', 'carpet']",OOD
flecked_0089,a black and white photo of footprints in the snow,"['photo', 'footprints', 'snow']",OOD
flecked_0159,a man wearing a blue suit with three buttons,"['man', 'suit', 'buttons']",OOD
flecked_0166,a close up of a person wearing a black suit,"['close', 'person', 'suit']",OOD
flecked_0088,a white and black speckledcretecretecrete texture with black spots,"['speckledcretecretecrete', 'texture', 'spots']",OOD
flecked_0078,a close up of a carpet with a texture of tan carpet,"['close', 'carpet', 'texture', 'carpet']",OOD
flecked_0158,a close up of a pair of jeans,"['close', 'pair', 'jeans']",OOD
flecked_0102,an image of a red sweater with red stains on it,"['image', 'sweater', 'stains']",OOD
flecked_0125,a black tie with blue stars on it,"['tie', 'stars']",OOD
flecked_0052,the texture of the wall is painted in blue color,"['texture', 'wall', 'color']",OOD
flecked_0068,a black and white image of the stars of the night sky,"['image', 'stars', 'night', 'sky']",OOD
flecked_0105,a close up of a brown knitted cap on a table,"['close', 'cap', 'table']",OOD
flecked_0054,a close up of green glitter on a black surface,"['close', 'glitter', 'surface']",OOD
flecked_0090,a dark blue sky with snow and spiders on it,"['sky', 'snow', 'spiders']",OOD
flecked_0108,a close up of a black leather texture,"['close', 'leather', 'texture']",OOD
flecked_0149,a gray and white knitted scarf on a black shirt,"['scarf', 'shirt']",OOD
flecked_0074,a close up of a red and yellow rug,"['close', 'rug']",OOD
flecked_0147,a dirt floor with leaves on it,"['dirt', 'floor', 'leaves']",OOD
flecked_0098,a close up of an orange skin with tiny bubbles,"['close', 'skin', 'bubbles']",OOD
flecked_0058,a close up of sand with a footprint,"['close', 'sand', 'footprint']",OOD
interlaced_0136,a close up of a design on a white bowl,"['close', 'design', 'bowl']",OOD
interlaced_0112,a close up of a design on a metal object,"['close', 'design', 'metal', 'object']",OOD
interlaced_0190,a pearl in the center of a metal design,"['pearl', 'center', 'metal', 'design']",OOD
interlaced_0195,a yellow carpet with a geometric pattern,"['carpet', 'pattern']",OOD
interlaced_0119,a picture of a celtic pattern on a wall,"['picture', 'pattern', 'wall']",OOD
interlaced_0170,a close up of a mosaic on the floor of a building,"['close', 'mosaic', 'floor', 'building']",OOD
interlaced_0185,a close up of a rug with a cross on it,"['close', 'rug', 'cross']",OOD
interlaced_0164,a close up of a metal object with a pattern,"['close', 'metal', 'object', 'pattern']",OOD
interlaced_0057,a black and white picture of a celtic style pattern,"['picture', 'style', 'pattern']",OOD
interlaced_0149,a drawing of a woman with her arms on a drum,"['drawing', 'woman', 'arms', 'drum']",OOD
interlaced_0189,a close up of a pattern on a black table,"['close', 'pattern', 'table']",OOD
interlaced_0072,a close up of a tile on the side of a building,"['close', 'tile', 'side', 'building']",OOD
interlaced_0120,a picture of a piece of wood with a lizard on it,"['picture', 'piece', 'wood', 'lizard']",OOD
interlaced_0143,a metal door with a carving on it,"['metal', 'door', 'carving']",OOD
interlaced_0106,an ornately decorated wall with a cross on it,"['wall', 'cross']",OOD
interlaced_0142,a pattern of triangles and stars on a white floor,"['pattern', 'triangles', 'stars', 'floor']",OOD
interlaced_0177,a celtic knot design on a wall in a building,"['knot', 'design', 'wall', 'building']",OOD
interlaced_0165,a white and yellow fabric with a white and green geometric pattern,"['fabric', 'pattern']",OOD
interlaced_0175,a celtic cross on the side of a brick wall,"['cross', 'side', 'brick', 'wall']",OOD
interlaced_0087,a vector illustration of a seamless geometric pattern,"['vector', 'illustration', 'pattern']",OOD
interlaced_0188,a close up of a stone carving of a maze,"['close', 'stone', 'carving', 'maze']",OOD
interlaced_0150,a green and brown rope on a table,"['rope', 'table']",OOD
interlaced_0102,a close up of a rug with a geometric pattern,"['close', 'rug', 'pattern']",OOD
interlaced_0103,a stained glass window with a cross in the middle,"['glass', 'window', 'cross', 'middle']",OOD
interlaced_0194,a close up of the geometric pattern on a wooden door,"['close', 'pattern', 'door']",OOD
interlaced_0052,a vector illustration of a seamless repeating crochet pattern,"['vector', 'illustration', 'seamless', 'crochet', 'pattern']",OOD
interlaced_0096,a close up of a tile floor with a heart on it,"['close', 'tile', 'floor', 'heart']",OOD
interlaced_0105,a close up of a black and white quilt,"['close', 'quilt']",OOD
interlaced_0045,a new pattern for the digital version of encaustic tiles,"['pattern', 'version', 'tiles']",OOD
interlaced_0144,an old building with a window and a door,"['building', 'window', 'door']",OOD
interlaced_0113,a close up of a curtain with graffiti on it,"['close', 'curtain']",OOD
interlaced_0169,an ornately decorated door with a cross on it,"['door', 'cross']",OOD
