ImageID,Caption,Nouns,Type
sun_ataflfdgxvpdrpng,a small island in the middle of a body of water,"['island', 'middle', 'body', 'water']",OOD
sun_ajtytnbaqzqaxjui,a ray of sun coming through the clouds over the ocean,"['ray', 'sun', 'clouds', 'ocean']",OOD
sun_achohbknzxdcgkwg,a river flowing through a forest with trees,"['river', 'forest', 'trees']",OOD
sun_alzgtdbzijzdzksq,a view of the beach and the ocean with a island in the distance,"['view', 'beach', 'ocean', 'island', 'distance']",OOD
sun_aayounnakjpewywf,a field of grass with a hill in the background,"['field', 'grass', 'hill', 'background']",OOD
sun_alkqpiswgzkpmocc,a waterfall in the middle of a body of water,"['waterfall', 'middle', 'body', 'water']",OOD
sun_anllripnooczomld,an old building on the canal in front of some boats,"['building', 'canal', 'front', 'boats']",OOD
sun_atofxijysqwblkmq,a large group of green trees on a hill,"['group', 'trees', 'hill']",OOD
sun_bmdxrgxaxhngeeak,a river flowing through a canyon with a waterfall,"['river', 'canyon', 'waterfall']",OOD
sun_ahvdaabutepujtxa,a waterfall in the middle of a rocky canyon,"['waterfall', 'middle', 'canyon']",OOD
sun_azrqtguqlkpujtql,a woman standing in a field of wheat,"['woman', 'field', 'wheat']",OOD
sun_afdaynbvsppiyvxm,a wheat field with a path through it,"['wheat', 'field', 'path']",OOD
sun_apqeehnukfmggwaq,a view of the ocean from a cliff with a body of water,"['view', 'ocean', 'cliff', 'body', 'water']",OOD
sun_bvvphvkxzezwgcqm,a ship is passing through the locks of the panama canal,"['ship', 'locks']",OOD
sun_buoxppbzbenwwwrb,a field of christmas trees in a field,"['field', 'trees', 'field']",OOD
sun_awjrjatuhlekxxgz,the path through the woods with the sun shining through the trees,"['path', 'woods', 'sun', 'trees']",OOD
sun_bkdgqkjviqhtpofo,the desert of saguaro cactus in the sonoran desert,['desert'],OOD
sun_apsaoydwxnxnbcca,a stone tunnel with lights in it,"['stone', 'tunnel', 'lights']",OOD
sun_bxjtuyfdxdhgfkcj,a man and two children standing in a christmas tree field,"['man', 'children', 'tree', 'field']",OOD
sun_absbescotjzchkig,a waterfall on a mountain in the forest,"['waterfall', 'mountain', 'forest']",OOD
sun_azwoylrxlxiwahcg,a boat in the water near some palm trees,"['boat', 'water', 'palm', 'trees']",OOD
sun_aobzjrxxrpeklywd,a view of a forest with trees and a mountain in the background,"['view', 'forest', 'trees', 'mountain', 'background']",OOD
sun_atbjbtgcynuhljxt,a group of people on a boat in the water,"['group', 'people', 'boat', 'water']",OOD
sun_blnczoaxjmnmsfom,a view of the desert from the window of a plane,"['view', 'desert', 'window', 'plane']",OOD
sun_aggeejnnvifunlns,a row of corn in a field,"['row', 'corn', 'field']",OOD
sun_bloijjzntutkbcbo,a vineyard with bare trees in a field,"['vineyard', 'trees', 'field']",OOD
sun_awcpryajaazjjgfq,a group of tractors working on the side of a dirt road,"['group', 'tractors', 'side', 'dirt', 'road']",OOD
sun_bdkxnxsyzgrwijak,a garden with a tomato cage and some plants in it,"['garden', 'tomato', 'cage', 'plants']",OOD
sun_bbhoetxaplalqpyq,a garden of colorful flowers and a mountain in the background,"['garden', 'flowers', 'mountain', 'background']",OOD
sun_bisstrmpmfeutcph,the green of a golf course with a flag on it,"['green', 'golf', 'course', 'flag']",OOD
sun_bbbsexgmnxybskmg,a field of vines with a house in the background,"['field', 'vines', 'house', 'background']",OOD
sun_auvwkdwoulmwacyv,a sign on the side of a road under some trees,"['sign', 'side', 'road', 'trees']",OOD
sun_awpqvgljwgjaoupt,a pond of water in a garden with rocks,"['pond', 'water', 'garden', 'rocks']",OOD
sun_bfclbxcfuzeabmmv,a stream flowing through a lush green forest,"['stream', 'forest']",OOD
sun_aswiueagihuxnvqv,a view of a field with trees and a valley,"['view', 'field', 'trees', 'valley']",OOD
sun_ahukpdrrcpbucrwa,a gravel path in the woods with trees,"['path', 'woods', 'trees']",OOD
sun_btliqdegewzzgwbz,a man riding skis down a snow covered slope,"['man', 'skis', 'snow', 'slope']",OOD
sun_aevlcizinwylhwol,a man laying down in a cave with a flashlight,"['man', 'cave', 'flashlight']",OOD
sun_avhvyomidkpcnkne,a large wave in the water on a beach,"['wave', 'water', 'beach']",OOD
sun_azkymuesepjwbnqn,a reflection of a cave ceiling in the water of a lake,"['reflection', 'cave', 'ceiling', 'water', 'lake']",OOD
sun_affigwpkgifytnuy,an iceberg floating in the ocean,"['iceberg', 'ocean']",OOD
sun_axvduxhgpelxyuee,a combine harvesting wheat in a field,"['combine', 'harvesting', 'wheat', 'field']",OOD
sun_bcankvuojvyebpde,the building in which the apartment is located,"['building', 'apartment']",OOD
sun_awcsaquarupjvuzz,an orchard of apple trees in a field,"['orchard', 'apple', 'trees', 'field']",OOD
sun_bfmhmrfewqpojtbj,a mountain of rocks in the desert against a blue sky,"['mountain', 'rocks', 'desert', 'sky']",OOD
sun_brxgzsufvemzaewu,the plants are growing in a container,"['plants', 'container']",OOD
sun_abgqnzsgcvsnveaq,a waterfall in the middle of a forest,"['waterfall', 'middle', 'forest']",OOD
sun_ashndhaxpfvrurej,a river in front of a waterfall,"['river', 'front', 'waterfall']",OOD
sun_blvystqasccwtatv,a view of the river from the shoreline,"['view', 'river', 'shoreline']",OOD
sun_agolreejblugpbjs,a small waterfall in the middle of a forest,"['waterfall', 'middle', 'forest']",OOD
sun_afqdxcsobapxzyxs,a field of flowers with trees in the background,"['field', 'flowers', 'trees', 'background']",OOD
sun_bzvodryxrbcmzkmu,a group of people skiing down a snow covered slope,"['group', 'people', 'snow', 'slope']",OOD
sun_bpitbzkfmelmgfqz,a vegetable garden with crops in a field,"['vegetable', 'garden', 'crops', 'field']",OOD
sun_bvvyuamqugrhhnwj,a bridge over a river with palm trees,"['bridge', 'river', 'palm', 'trees']",OOD
sun_bpchfqmsheuxrlav,a man is playing golf on a golf course,"['man', 'golf', 'golf', 'course']",OOD
sun_bpsrbnzuqnmroqhk,a road with blue flowers on the side of it,"['road', 'flowers', 'side']",OOD
sun_boumgforqudqfymc,a dead tree in the middle of a desert,"['tree', 'middle', 'desert']",OOD
sun_bttucypubtbknbgl,a view of the backyard from a screened in porch,"['view', 'backyard', 'porch']",OOD
sun_auqbeusxlrmuycpo,a small wooden bridge over a stream in the woods,"['bridge', 'stream', 'woods']",OOD
sun_akzmihruwozjjvcm,a blue sky with some clouds in it,"['sky', 'clouds']",OOD
sun_bxyhzeasejlzsqik,a view of the canal in venice from the top of a bridge,"['view', 'canal', 'top', 'bridge']",OOD
sun_ayrqfcydyciyvrla,a snow covered slope under a blue sky,"['snow', 'slope', 'sky']",OOD
sun_bkjxzdcdwzfximmk,a row of plants in front of a building,"['row', 'plants', 'front', 'building']",OOD
sun_afrydunciubzcegp,a waterfall on the side of a mountain,"['waterfall', 'side', 'mountain']",OOD
sun_bednbvojqxgcfwmh,a waterfall on the side of a rock cliff,"['waterfall', 'side', 'rock', 'cliff']",OOD
sun_aesfyfbnlwbwvqwq,an orchard of fruit trees in a field,"['orchard', 'fruit', 'trees', 'field']",OOD
sun_bgxdpfaslafhprgy,a village in the middle of a desert,"['village', 'middle', 'desert']",OOD
sun_bnbqsmeexyfsmtlv,a group of people skiing down a snow covered slope,"['group', 'people', 'snow', 'slope']",OOD
sun_bfpliuqzyxlljkmy,a view of the garden from the roof of the house,"['view', 'garden', 'roof', 'house']",OOD
sun_bhjurotycrbzmlrr,a large glacier in the ocean with a cloudy sky,"['glacier', 'ocean', 'sky']",OOD
sun_apwvlfozygcuqedv,a herd of elephants walking across a river,"['herd', 'elephants', 'river']",OOD
sun_aoqciohuxgrdbqzx,a path through a forest with trees,"['path', 'forest', 'trees']",OOD
sun_bfifhsqpfnwmhywl,a path in the woods with leaves on the ground,"['path', 'woods', 'leaves', 'ground']",OOD
sun_axctahdolapwfxij,a flooded forest with trees in the water,"['forest', 'trees', 'water']",OOD
sun_bkppgyeyrlkgczxw,a river with trees on both sides and a bridge over it,"['river', 'trees', 'sides', 'bridge']",OOD
sun_bddpyqdepyroayta,a man and a woman standing in a vineyard with a dog,"['man', 'woman', 'vineyard', 'dog']",OOD
sun_admpgbmuihsurqbp,a field of wheat with trees in the background,"['field', 'wheat', 'trees', 'background']",OOD
sun_bkazkjiovinsdaqt,a boat in the middle of the ocean,"['boat', 'middle', 'ocean']",OOD
sun_aeicebghaoidlpeu,a group of pine trees in a forest,"['group', 'trees', 'forest']",OOD
sun_arbaklxmaibuptub,a field of corn in front of a hill,"['field', 'corn', 'front', 'hill']",OOD
sun_bswojroqaltowkuy,a garden with a fountain,"['garden', 'fountain']",OOD
sun_bafqfjpechscyidz,a person standing on a sand dune in the desert,"['person', 'sand', 'dune', 'desert']",OOD
sun_bejrqzwygwfftsjs,a city with a canal and bikes parked on a bridge,"['city', 'canal', 'bikes', 'bridge']",OOD
sun_ayhbmjadmygjawve,a garden with yellow flowers and a red vase,"['garden', 'flowers', 'vase']",OOD
sun_bmkliaaepqboeips,a view of a farm with a hill in the background,"['view', 'farm', 'hill', 'background']",OOD
sun_akbqanpxnegdxnhx,a farm with a barn and silos in a field,"['farm', 'barn', 'field']",OOD
sun_bbfuacabitqgmxxs,a garden with a pagoda and a pond,"['garden', 'pagoda', 'pond']",OOD
sun_bpgxedqnhzevaaqc,a view of a vineyard with a lake in the background,"['view', 'vineyard', 'lake', 'background']",OOD
sun_atworchkazufbyad,a forest with trees and bushes with pink flowers,"['forest', 'trees', 'bushes', 'flowers']",OOD
sun_anetuehucmryafiv,a hole in the ice that looks like a mouth,"['hole', 'ice', 'mouth']",OOD
sun_blsbvhnpbuoltrqp,a road that has been cut into the side of a cliff,"['road', 'side', 'cliff']",OOD
sun_ancumhmsbxcihhtp,a waterfall in the jungles of the dominican republic,"['waterfall', 'jungles']",OOD
sun_brfhyhtzzdhgszyb,a black box of plants with a sign for a herb garden,"['box', 'plants', 'sign', 'herb', 'garden']",OOD
sun_bdlbhyrtqqmgnwnw,a small lake with a tree in the middle of it,"['lake', 'tree', 'middle']",OOD
sun_arrowezqnjworpxx,a person in a boat in a lake,"['person', 'boat', 'lake']",OOD
sun_bwttarcjyprgjlxi,a garden with plants next to a fence,"['garden', 'plants', 'fence']",OOD
sun_bqslbccsjowcgvui,a waterfall in a forest with a bridge above it,"['waterfall', 'forest', 'bridge']",OOD
sun_btsztyansafgiykd,a putting green in a backyard with a flag on it,"['putting', 'green', 'backyard', 'flag']",OOD
sun_bagsnphdxapdperf,a group of tall trees in the woods,"['group', 'trees', 'woods']",OOD
sun_bbckzrwjwsgyidfy,a vegetable garden in a backyard with a dog,"['vegetable', 'garden', 'backyard', 'dog']",OOD
sun_afpnmxpubeyaukzf,a group of construction workers working on a piece of wood,"['group', 'construction', 'workers', 'piece', 'wood']",OOD
sun_aolswugowilcljar,a blue sky filled with white clouds,"['sky', 'clouds']",OOD
sun_bgymyvnyftynbzrg,a group of people cross country skiing in the snow,"['group', 'people', 'country', 'snow']",OOD
sun_agqnbadnoosjkmyc,a view of a field from the window of a train,"['view', 'field', 'window', 'train']",OOD
sun_btnhlxlczwmiymzt,a view of the water with boats and buildings on the side,"['view', 'water', 'boats', 'buildings', 'side']",OOD
sun_bzslolibvwvwihjm,a row of grape vines in a field,"['row', 'grape', 'vines', 'field']",OOD
sun_bqmabswjvyxcaxaq,two people walking in the desert,"['people', 'desert']",OOD
sun_bqkpfczjgruiwsoz,a rural field with trees and a farm in the background,"['field', 'trees', 'farm', 'background']",OOD
sun_btbohcsspoagqolu,a snow covered road with trees and mountains in the background,"['snow', 'road', 'trees', 'mountains', 'background']",OOD
sun_agzruhyvdyhmbnzi,a body of water with a tree reflected in it,"['body', 'water', 'tree']",OOD
sun_aqbfkdqodatfxpqk,the canopy of trees in the forest,"['canopy', 'trees', 'forest']",OOD
sun_bsozpwmgtadzfoaq,a stream running through a forest next to rocks,"['stream', 'forest', 'rocks']",OOD
sun_aucmqwezokupzybc,a wave in the ocean in the water,"['wave', 'ocean', 'water']",OOD
sun_asbnfwpsmzrxscxp,a passage between two rocks in a cave,"['passage', 'rocks', 'cave']",OOD
sun_bkcujnwxszlsdnve,a view of the garden from above,"['view', 'garden']",OOD
sun_bhvnrysxrhqgdrrm,a water well in the middle of the woods,"['water', 'middle', 'woods']",OOD
sun_bnkpieadnelxvzwf,a view of the badlands in the desert,"['view', 'badlands', 'desert']",OOD
sun_avbaqpvshvniewdy,biological species on the bank of a river,"['species', 'bank', 'river']",OOD
sun_auqcoxcgyzzillpg,a road in the middle of a green field,"['road', 'middle', 'field']",OOD
sun_ankdtshydixjxgns,a heart shaped cloud in a blue sky,"['heart', 'cloud', 'sky']",OOD
sun_aazkehcblogstlyh,a large wave in the ocean on a cloudy day,"['wave', 'ocean', 'day']",OOD
sun_ahduwxkimsapjqss,an iceberg in the water next to a glacier,"['iceberg', 'water', 'glacier']",OOD
sun_ayzhxyvwpgblsoxc,a cave with stalactites and dripping water in it,"['cave', 'stalactites', 'water']",OOD
sun_armlkpaophxehfpq,people standing on a iceberg in the water with a boat,"['people', 'iceberg', 'water', 'boat']",OOD
sun_bymmpcljitwmrebr,a desert with cactus and mountains in the background,"['desert', 'cactus', 'mountains', 'background']",OOD
sun_bbfamzudkpbhnssi,a pond with rocks and orange flowers,"['pond', 'rocks', 'flowers']",OOD
sun_bsjcfekkneyhampu,a pond in the middle of a field,"['pond', 'middle', 'field']",OOD
sun_bupzgnbxfubduxub,a canal in the city of amsterdam with bikes on a bridge,"['canal', 'city', 'bikes', 'bridge']",OOD
sun_bnqoygzrismwtxwn,a large wave is rolling in the ocean,"['wave', 'ocean']",OOD
sun_afbnrhlckndpkcdb,a path through a field of palm trees,"['path', 'field', 'palm', 'trees']",OOD
sun_bkvpyxqasphtwfoo,a waterfall flowing through a lush green forest,"['waterfall', 'forest']",OOD
sun_ajygjlqadshtpgwe,a field of crops with a tractor in it,"['field', 'crops', 'tractor']",OOD
sun_aomreeulshkybxin,a group of ice cubes in the water,"['group', 'ice', 'cubes', 'water']",OOD
sun_aneisxhccynuaeuu,a large iceberg in the water in the ocean,"['iceberg', 'water', 'ocean']",OOD
sun_ajgnsxagjqanidrr,an iceberg with its reflection in the water,"['iceberg', 'reflection', 'water']",OOD
sun_attkwtfjwzyamwyu,a dirt road in the middle of a forest,"['dirt', 'road', 'middle', 'forest']",OOD
sun_anbmdihjqfubgqwc,a field of crops with a house in the background,"['field', 'crops', 'house', 'background']",OOD
sun_azegsdbkwfjcxtbx,a field of corn with trees in the background,"['field', 'corn', 'trees', 'background']",OOD
sun_bpqlmzoacpwdeymk,a large body of water with trees in the background,"['body', 'water', 'trees', 'background']",OOD
sun_asoeouoigeoakxoq,a creek with trees in the woods,"['creek', 'trees', 'woods']",OOD
sun_bnilylxbzffkecsv,an old truck is parked in the middle of a desert,"['truck', 'middle', 'desert']",OOD
sun_aeoykflucadwfzfp,a grassy field with trees and a blue sky,"['field', 'trees', 'sky']",OOD
sun_atcmmwqvaguvzvrg,a close up of a bunch of bamboo sticks,"['close', 'bunch', 'bamboo', 'sticks']",OOD
sun_azqswzmfztcjsmqi,a row of palm trees on the side of a river,"['row', 'palm', 'trees', 'side', 'river']",OOD
sun_brhsrakkduvhcivj,a row of grape vines in a vineyard,"['row', 'grape', 'vines', 'vineyard']",OOD
sun_anwnxtitejoykkde,people playing golf on a golf course near a pond,"['people', 'golf', 'golf', 'course', 'pond']",OOD
sun_aindjyoopirajwmp,a field of corn on a cloudy day,"['field', 'corn', 'day']",OOD
sun_bjswveykgvwddpqd,a man walking up a snow covered slope with mountains in the background,"['man', 'snow', 'slope', 'mountains', 'background']",OOD
sun_bosvqijvmwznjrsh,a stone arch in the middle of a desert,"['stone', 'arch', 'middle', 'desert']",OOD
sun_bvqbwyqzryswhvhr,a winding road with trees on both sides in the fall,"['road', 'trees', 'sides', 'fall']",OOD
sun_avhslcsqljwpqudo,a hiking trail in the woods,"['trail', 'woods']",OOD
sun_brlppesakihdyizc,a garden with vegetables and trees,"['garden', 'vegetables', 'trees']",OOD
sun_btyfsylxhsfhmutw,a swan swimming in a lake in the woods,"['swan', 'swimming', 'lake', 'woods']",OOD
sun_awjxwjhqqizdegbd,a group of pink and red flowers on a tree,"['group', 'pink', 'flowers', 'tree']",OOD
sun_bhludywxdvjztvtz,a boat in the water in a swamp,"['boat', 'water', 'swamp']",OOD
sun_ajjwevzhrujemqro,a man on a motorcycle is crossing a river,"['man', 'motorcycle', 'river']",OOD
sun_areqjhlzczhrspvo,a tree stump sitting in the middle of a forest,"['tree', 'stump', 'middle', 'forest']",OOD
sun_ajlvsniteudaqmfa,a man standing next to a tractor in a field,"['man', 'tractor', 'field']",OOD
sun_abzxdwfaynnlysye,a sunset with a large cloud in the sky,"['sunset', 'cloud', 'sky']",OOD
sun_akjprvosaxyrplpn,a ski slope with trees covered in snow,"['ski', 'slope', 'trees', 'snow']",OOD
sun_aaburprgspbdkmlm,a field with a hill in the background,"['field', 'hill', 'background']",OOD
sun_ayqdfjzosdjxdmth,a view of a field with a mountain in the background,"['view', 'field', 'mountain', 'background']",OOD
sun_aaiquffkgurupglf,a group of bamboo trees in a forest,"['group', 'bamboo', 'trees', 'forest']",OOD
sun_aqcgrmlkaugdxsxc,a close up of a wave in the ocean,"['close', 'wave', 'ocean']",OOD
sun_afglkspaugilqjvh,a row of apple trees with red apples on them,"['row', 'apple', 'trees', 'apples']",OOD
sun_atlxncsxfmqwisuw,a tree that has fallen in a garden,"['tree', 'garden']",OOD
sun_bolzopgumdlarzsj,a stream running through a forest next to a tree,"['stream', 'forest', 'tree']",OOD
sun_bzmtxgckiawxwyrc,a field of crops with rows of green plants in the soil,"['field', 'crops', 'rows', 'plants', 'soil']",OOD
sun_bzwurdbilkgnkfzw,a small body of water in a grassy field,"['body', 'water', 'field']",OOD
sun_blheuvviohzpbgpm,a river with people walking on the side,"['river', 'people', 'side']",OOD
sun_asgbuzptgabktcyo,a large wave is rolling in the ocean,"['wave', 'ocean']",OOD
sun_avvbmazzitdsvumg,a group of people playing golf on a field,"['group', 'people', 'golf', 'field']",OOD
sun_aqocsxhnjpfqnsio,a person riding a bike down a path,"['person', 'bike', 'path']",OOD
sun_aarhbeqcuzhoshba,a river with palm trees on the banks,"['river', 'palm', 'trees', 'banks']",OOD
sun_bxsonatyyekflzhk,a construction worker digs into the ground with a shovel,"['construction', 'worker', 'ground', 'shovel']",OOD
sun_ammgmrjyaapdzzth,a block of ice on a lake with mountains in the background,"['block', 'ice', 'lake', 'mountains', 'background']",OOD
sun_admtwvuvcarjiixe,a small island in the middle of the ocean,"['island', 'middle', 'ocean']",OOD
sun_byujbhtuuhsrdhlh,a group of people standing in front of a waterfall,"['group', 'people', 'front', 'waterfall']",OOD
sun_bdjlztcrvglmpabo,the sun shines through a group of trees with yellow leaves,"['sun', 'group', 'trees', 'leaves']",OOD
sun_bgiaixjlwvsvcfpf,a dirt road with trees on both sides of it,"['dirt', 'road', 'trees', 'sides']",OOD
sun_bzpscmskkkqpdbbr,a garden with a path and flowers and grass,"['garden', 'path', 'flowers', 'grass']",OOD
sun_aknptxlxhuazknjg,a fence next to a body of water,"['fence', 'body', 'water']",OOD
sun_ahkjirpmsrhofnzb,a body of water in the middle of a field,"['body', 'water', 'middle', 'field']",OOD
sun_asyraotmxwbibonk,a small island with palm trees in the middle of the ocean,"['island', 'palm', 'trees', 'middle', 'ocean']",OOD
sun_bbgknwmiphdyfnka,a river with boats and a bridge,"['river', 'boats', 'bridge']",OOD
sun_armhdrqdkzlryztv,the path to the cave is lined with rocks and trees,"['path', 'cave', 'rocks', 'trees']",OOD
sun_bqeyubgxuxospqhf,a man cutting a tree on a christmas tree,"['man', 'tree', 'tree']",OOD
sun_aoyxvextaeonmyll,a glacier in the mountains with rocks,"['glacier', 'mountains', 'rocks']",OOD
sun_bfcltkgejykwomky,a rainbow over the waterfalls of iguazú falls,"['rainbow', 'waterfalls', 'falls']",OOD
sun_akrgpbiojwkzpuwp,a waterfall in a lush green forest,"['waterfall', 'forest']",OOD
sun_ahtjbovuboyaxpda,a row of trees in a grass field,"['row', 'trees', 'grass', 'field']",OOD
sun_bikuduvmzhxjnuhf,a man riding a wave on a surfboard in the ocean,"['man', 'wave', 'surfboard', 'ocean']",OOD
sun_aqsnnhncfmigomum,an aerial view of the badlands of theodore roosevelt national park,"['view', 'badlands']",OOD
sun_bfrantmibrlwqowe,a city street with buildings in the fog,"['city', 'street', 'buildings', 'fog']",OOD
sun_akqxtembuhaobcvd,a man and a child walking down a dirt road,"['man', 'child', 'dirt', 'road']",OOD
sun_afcqgkfhcrarbusm,a tree hanging over the water near a lake,"['tree', 'water', 'lake']",OOD
sun_apgyqglipwawlzvz,two people in kayaks on a river with an umbrella,"['people', 'kayaks', 'river', 'umbrella']",OOD
sun_bezcogtfhjtrpbpf,a man riding skis down a snow covered slope,"['man', 'skis', 'snow', 'slope']",OOD
sun_bpzfmfcwoozhdefo,a river flowing through a forest with trees,"['river', 'forest', 'trees']",OOD
sun_bytgrpmsmuynflth,a field of hay bales in a field,"['field', 'hay', 'bales', 'field']",OOD
sun_ajwjymdomgmldast,a large cave with stalactites hanging from the ceiling,"['cave', 'stalactites', 'ceiling']",OOD
sun_bgqvkdftekbuirar,a view of the garden from above,"['view', 'garden']",OOD
sun_apvkhsmpazxgjzao,a trail with trees and a person standing on the side of a river,"['trail', 'trees', 'person', 'side', 'river']",OOD
sun_azljymoiyxnhkqaq,a bamboo forest with a fence and some trees,"['bamboo', 'forest', 'fence', 'trees']",OOD
sun_aurscapmragkcovh,a group of trees in a forest with green leaves,"['group', 'trees', 'forest', 'leaves']",OOD
sun_biucgkuylirkuffu,a field of grass with trees in the background,"['field', 'grass', 'trees', 'background']",OOD
sun_bcxyrsfnyrnweqzl,a vineyard with a mountain in the background,"['vineyard', 'mountain', 'background']",OOD
sun_bnlncqflacliotur,a group of people riding a boat in the water,"['group', 'people', 'boat', 'water']",OOD
sun_blhmgdahjbajhdhd,a group of wooden benches in a forest,"['group', 'benches', 'forest']",OOD
sun_bvyxtpthsxbigblb,a view of the desert from the top of a mountain,"['view', 'desert', 'top', 'mountain']",OOD
sun_aaispeummyknccnf,an aerial view of a tropical rain forest,"['view', 'rain', 'forest']",OOD
sun_bwiwusmyjzmoegeg,a city street with buildings and a canal,"['city', 'street', 'buildings', 'canal']",OOD
sun_aewjlyqmtwhkywch,a cloud in a blue sky above the clouds,"['cloud', 'sky', 'clouds']",OOD
sun_aaulapocjffusovo,a group of birch trees in a forest,"['group', 'trees', 'forest']",OOD
sun_beouyskryqexcelr,a large mansion with a garden in front of a pond,"['mansion', 'garden', 'front', 'pond']",OOD
sun_akxfnyxrhdespohw,a group of penguins on an iceberg in the water,"['group', 'penguins', 'iceberg', 'water']",OOD
sun_auujtsqrylctfknn,a group of people are sitting on a hill,"['group', 'people', 'hill']",OOD
sun_abacdgzgdoeqehps,a river running through a forest next to some rocks,"['river', 'forest', 'rocks']",OOD
sun_bvfxcqrntslxpzdv,a canal filled with boats in a city,"['canal', 'boats', 'city']",OOD
sun_atsyltnoqmgmwqiz,a large field of green corn in the field,"['field', 'corn', 'field']",OOD
sun_bemjtjaeoyyntgzk,a row of trees in a field,"['row', 'trees', 'field']",OOD
sun_anxmmdszbmvxnbbh,a field of snow with mountains in the background,"['field', 'snow', 'mountains', 'background']",OOD
sun_bqrgfdhgmufjwayt,people walking down a path between hedges,"['people', 'path', 'hedges']",OOD
sun_apgdawkpcigxgjko,a metal staircase inside a cave,"['metal', 'staircase', 'cave']",OOD
sun_bbpicznaaaxrfyms,icebergs in the water with mountains in the background,"['icebergs', 'water', 'mountains', 'background']",OOD
sun_anlasisgebqabjsm,a yard with a fence and plants in it,"['yard', 'fence', 'plants']",OOD
sun_axerssijnzajfvkv,a view of the monument valley from the road,"['view', 'valley', 'road']",OOD
sun_apiefryjjkvtutgn,a river with rocks and water flowing over it,"['river', 'rocks', 'water']",OOD
sun_azvrzfkptkwznyly,a river with trees on the side of it,"['river', 'trees', 'side']",OOD
sun_auftgurtlwlsywxy,the sun setting through the trees in the snow,"['sun', 'trees', 'snow']",OOD
sun_bttxdcxyxetnbtid,a field full of hay bales on a cloudy day,"['field', 'hay', 'bales', 'day']",OOD
sun_bonrrewojapzsygf,a stream running through a lush green forest,"['stream', 'forest']",OOD
sun_axpjjpllhkcqzhvd,a group of trees in a forest with leaves,"['group', 'trees', 'forest', 'leaves']",OOD
sun_aqryvyzviltqgdso,a surfer is riding a wave in the ocean,"['surfer', 'wave', 'ocean']",OOD
sun_asuvgpevoillwtey,a waterfall in the middle of a body of water,"['waterfall', 'middle', 'body', 'water']",OOD
sun_ajxxlplbzhzzkhaz,a path through the trees in a park,"['path', 'trees', 'park']",OOD
sun_bfjfecetuwjlpgtk,a ski lift in the middle of a snow covered slope,"['ski', 'lift', 'middle', 'snow', 'slope']",OOD
sun_aufkqcxlhjixiser,a group of palm trees and other plants in a forest,"['group', 'palm', 'trees', 'plants', 'forest']",OOD
sun_abvuopilcgfdjkbr,a polar bear walking on icebergs on the water,"['bear', 'icebergs', 'water']",OOD
sun_aezgbkxdmdzodpfc,a field of grass with rows of crops in the background,"['field', 'grass', 'rows', 'crops', 'background']",OOD
sun_ahwlwxrumcuebfbs,a tunnel with a light at the end,"['tunnel', 'light', 'end']",OOD
sun_ahbjhhymwnrqumel,a park with trees and plants in the grass,"['park', 'trees', 'plants', 'grass']",OOD
sun_bxsxytdnmwstyxjm,a view of halong bay from a boat on the water,"['view', 'boat', 'water']",OOD
sun_aspuikudphnfgagh,a woman in a green dress standing in a forest,"['woman', 'dress', 'forest']",OOD
sun_bogfclxopyvidkjj,a small pond in the middle of the woods,"['pond', 'middle', 'woods']",OOD
sun_bmwkazvynuxjnokf,a backyard putting green with five golf clubs,"['backyard', 'green', 'golf', 'clubs']",OOD
sun_bsahehrgtwtwajcb,a group of birch trees in a forest,"['group', 'trees', 'forest']",OOD
sun_bvpliwejztiqwwjg,a view of a vineyard with mountains in the background,"['view', 'vineyard', 'mountains', 'background']",OOD
sun_ayjqvizemveidqle,a man on a boat in a river,"['man', 'boat', 'river']",OOD
sun_bnwrahsjeulpnwsf,a field of trees with green grass and a blue sky,"['field', 'trees', 'grass', 'sky']",OOD
sun_bwuiwvvivyzyhgxi,a river flowing under a bridge next to a field,"['river', 'bridge', 'field']",OOD
sun_appjznkejfvhpcbi,a desert field with mountains in the background,"['desert', 'field', 'mountains', 'background']",OOD
sun_bqghbfzvxjgfuoyl,a city from a boat on a canal,"['city', 'boat', 'canal']",OOD
sun_ajfwluyowtdrboxo,a field of crops with a barn and trees in the background,"['field', 'crops', 'barn', 'trees', 'background']",OOD
sun_ajvldbpilvwnvkei,a group of people riding a boat down a river,"['group', 'people', 'boat', 'river']",OOD
sun_bmzacnaisieofkyv,how to make a raised garden bed out of grass and dirt,"['garden', 'bed', 'grass', 'dirt']",OOD
sun_azlmoutbdfdxbbfc,an underground tunnel with benches and a light,"['tunnel', 'benches', 'light']",OOD
sun_bmjfwzofuvvlnqyz,a waterfall in a forest with a pool of water,"['waterfall', 'forest', 'pool', 'water']",OOD
sun_bhxmueafrhwxznsw,a group of gondolas on a canal under a bridge,"['group', 'gondolas', 'canal', 'bridge']",OOD
sun_acxsqhqgdyzncejp,a group of palm trees in a forest,"['group', 'palm', 'trees', 'forest']",OOD
sun_ayzdqqojugatxhmh,a pond in the middle of a yard with rocks,"['pond', 'middle', 'yard', 'rocks']",OOD
sun_adjykrvdsociebtb,three soldiers walking through a field of grass,"['soldiers', 'field', 'grass']",OOD
sun_aetapzpldmivtwbm,a group of trees in the water in a swamp,"['group', 'trees', 'water', 'swamp']",OOD
sun_apwombrczelunxdj,a field of wheat with a dirt road in the middle of it,"['field', 'wheat', 'dirt', 'road', 'middle']",OOD
