,ImageID,Caption,Nouns,Type
5754,sun_azuqsebytbcdbdsf,farmer standing in a wheat field with arms outstretched -- stock photo #.,"['farmer', 'wheat', 'field', 'arms', 'stock', 'photo', '#']",OOD
5755,sun_azvcspryhuhzgund,geographical feature category in the mountains.,"['feature', 'category', 'mountains']",OOD
5756,sun_azvgcriyboguafws,light at the end of the tunnel.,"['light', 'end', 'tunnel']",OOD
5757,sun_azvidrbdbcrrajyx,the sign at the end of the trail.,"['sign', 'end', 'trail']",OOD
5758,sun_azvpsclhdlygrwsc,trail leading through the woods.,"['trail', 'woods']",OOD
5759,sun_azvrzfkptkwznyly,a view of the river.,"['view', 'river']",OOD
5760,sun_azwccirogxfgokfm,inside the cave of person.,"['cave', 'person']",OOD
5761,sun_azwchekjlhcjdilk,a view of the marsh.,"['view', 'marsh']",OOD
5762,sun_azwfmwxryeqeoxyd,some of the plants in the greenhouse.,"['plants', 'greenhouse']",OOD
5763,sun_azwhehaajdynxlyp,trail through the temperate rain forest.,"['trail', 'rain', 'forest']",OOD
5764,sun_azwjsfylwqkvhdpw,the trunk of the tree.,"['trunk', 'tree']",OOD
5765,sun_azwmwtzdleiilsvd,trees in an apple orchard.,"['trees', 'apple', 'orchard']",OOD
5766,sun_azwnshxisdoucdpb,a view of the marsh.,"['view', 'marsh']",OOD
5767,sun_azwoylrxlxiwahcg,a view of the river.,"['view', 'river']",OOD
5768,sun_azwqhnqsekqtkuxp,snowy path through the forest.,"['path', 'forest']",OOD
5769,sun_azwqhtdsebvrlygw,this is an example of a rustic screened - in porch design with decking and a roof extension.,"['example', 'porch', 'design', 'decking', 'roof', 'extension']",OOD
5770,sun_azwrgvubxgakbfis,a city is one of the most beautiful places i've ever been.,"['city', 'places']",OOD
5771,sun_azwruomkcmdyccsi,sunset over bodies of water.,"['sunset', 'bodies', 'water']",OOD
5772,sun_azwsgfzyjrccximp,sailors on the deck of a sailboat.,"['sailors', 'deck', 'sailboat']",OOD
5773,sun_azwxtzhodblcprbd,a man walks through a forest.,"['man', 'forest']",OOD
5774,sun_azwylgqajbwgctgh,a small waterfall in the woods.,"['waterfall', 'woods']",OOD
5775,sun_azwyrlwyzodshvcp,kids playing in the water.,"['kids', 'water']",OOD
5776,sun_azwzkwiknuoacqaf,a field of soybeans is seen in this undated file photo.,"['field', 'soybeans', 'file', 'photo']",OOD
5777,sun_azxffrvkonpodqgb,"a surfer paddles the surfboard before riding a wave, tries to maintain balance but loses and falls into water.","['surfer', 'surfboard', 'wave', 'balance', 'water']",OOD
5778,sun_azxfkkgzwnduoqka,tourist attraction showing interior views and caves as well as a small group of people.,"['tourist', 'attraction', 'views', 'caves', 'group', 'people']",OOD
5779,sun_azxflncdsmcepzzr,river flows through a city.,"['river', 'city']",OOD
5780,sun_azxigykupccpccfj,a view from the beach.,"['view', 'beach']",OOD
5781,sun_azxlakbhiedtjngx,one of the many canals.,['canals'],OOD
5782,sun_azxyffvkbnahhuyz,biological species in the garden.,"['species', 'garden']",OOD
5783,sun_azxyzeowntktztei,"hiking in the forest, steadicam shot.",['forest'],OOD
5784,sun_azxzfbqhfrzernwn,view of the river from the trail.,"['view', 'river', 'trail']",OOD
5785,sun_azydgogsxgsyzxbt,ski area in the snow.,"['ski', 'area', 'snow']",OOD
5786,sun_azyhnyttxejyxrpi,patterns in the sand on the beach.,"['patterns', 'sand', 'beach']",OOD
5787,sun_azyhvhhkyzmcjwia,greeting card featuring the digital art by person.,"['card', 'art', 'person']",OOD
5788,sun_azyifznigyvkvpqi,view of the beach from our room.,"['view', 'beach', 'room']",OOD
5789,sun_azykkonajnnkuowv,the inside of the cave.,"['inside', 'cave']",OOD
5790,sun_azymmhhwertfjahh,autumn colours in the park.,"['autumn', 'colours', 'park']",OOD
5791,sun_azyreszftgnwypom,a view of the marsh.,"['view', 'marsh']",OOD
5792,sun_azyuswffzmrxbixb,sand dunes in the desert.,"['sand', 'dunes', 'desert']",OOD
5793,sun_azzgftcpehsqnkom,glaciers floating in the fjord.,"['glaciers', 'fjord']",OOD
5794,sun_azziwgzmvrtptmak,view of the beach from our room.,"['view', 'beach', 'room']",OOD
5795,sun_azzizjuxqwzfuhgu,time lapse of clouds over a corn field.,"['time', 'lapse', 'clouds', 'corn', 'field']",OOD
5796,sun_azzjcpxpayxzqzaz,some of the many varieties of apple trees in the park.,"['varieties', 'apple', 'trees', 'park']",OOD
5797,sun_azznwzcthaotsmbo,tourist attraction in the city.,"['attraction', 'city']",OOD
5798,sun_azzocrkaytgkfwsg,geographical feature category in the world.,"['feature', 'category', 'world']",OOD
5799,sun_azzoctvotjbyazvz,tourist attraction in the distance.,"['attraction', 'distance']",OOD
5800,sun_azzrkwfgexmgvxse,waves crashing on the beach.,"['waves', 'beach']",OOD
5801,sun_azzxytgvmyqgtjrn,view of the sea from the villa.,"['view', 'sea', 'villa']",OOD
5802,sun_baaadaxlitpqvquj,this is an example of a large mediterranean full sun backyard stone landscaping.,"['example', 'sun', 'backyard', 'stone', 'landscaping']",OOD
5803,sun_baaaplhqocgofbre,one of the many canals.,['canals'],OOD
5804,sun_baakyyyuktwrspso,one of the most beautiful waterfalls in the world.,"['waterfalls', 'world']",OOD
5805,sun_babaosywgmkxekgt,the river that runs through the park.,"['river', 'park']",OOD
5806,sun_babjhoohjyjcyzbl,gondola on a canal in the old town.,"['gondola', 'canal', 'town']",OOD
5807,sun_bablgmxrsmliouss,some of the greenest crops in the world.,"['crops', 'world']",OOD
5808,sun_baccgddsiahzuhxk,person and i on the trail.,"['person', 'trail']",OOD
5809,sun_bacgdhdsnjzxcgax,looking back down the ridge.,['ridge'],OOD
5810,sun_bachvblzmqwgdghl,the pool area of the villa.,"['pool', 'area', 'villa']",OOD
5811,sun_bacmlwldogijeiwe,one of the many beautiful trees along the trail.,"['trees', 'trail']",OOD
5812,sun_bacmpfpixuqwdotf,shadow of a man and woman walking in the snow.,"['shadow', 'man', 'woman', 'snow']",OOD
5813,sun_bactxcathdoqlevi,reflections in a pond by person.,"['reflections', 'pond', 'person']",OOD
5814,sun_bacyclnykxfxcgnd,tourist attraction from the water.,"['attraction', 'water']",OOD
5815,sun_badsyyvoflmtkenq,glacier in the arctic ocean.,['glacier'],OOD
5816,sun_badvzemhicpocatf,a view of the landscape.,"['view', 'landscape']",OOD
5817,sun_baebjcmxkbtucfoh,one of the many canals.,['canals'],OOD
5818,sun_baeeuguqthdvvluu,a general view of atmosphere.,"['view', 'atmosphere']",OOD
5819,sun_baenffovjkvcyphj,how to build a water fountain in your backyard.,"['water', 'fountain', 'backyard']",OOD
5820,sun_baeomwfhrnyhyytq,a small stream in the woods.,"['stream', 'woods']",OOD
5821,sun_bafdakhlyemdidhj,trees in a snow - covered field.,"['trees', 'snow', 'field']",OOD
5822,sun_bafdrgvvhkarrjfw,the view from our balcony.,"['view', 'balcony']",OOD
5823,sun_bafdzvbhfiihiabj,sand dunes in the desert.,"['sand', 'dunes', 'desert']",OOD
5824,sun_baffceyosneaopwp,a river runs through it.,['river'],OOD
5825,sun_baffphgofqzsxbun,an old barn sits in the middle of a field of green grass.,"['barn', 'middle', 'field', 'grass']",OOD
5826,sun_baficjpvcqagdksb,the view from the trailhead.,"['view', 'trailhead']",OOD
5827,sun_bafnnwyxkouxsiaw,view from the bridge over river.,"['view', 'bridge']",OOD
5828,sun_bafqfjpechscyidz,tourist attraction in the desert.,"['attraction', 'desert']",OOD
5829,sun_bafyjunzweugslyr,a city is one of the most beautiful cities in the world.,"['city', 'cities', 'world']",OOD
5830,sun_bafzscmcrzdoqulf,looking back down the trail.,['trail'],OOD
5831,sun_bagfpovqwbuexqdn,the trail to the top of the mountain.,"['trail', 'top', 'mountain']",OOD
5832,sun_baggckrhlbnenekd,biological variety in a vegetable garden.,"['variety', 'vegetable', 'garden']",OOD
5833,sun_bagnyflivyieqlpo,snow on the ground in front of the house.,"['snow', 'ground', 'front', 'house']",OOD
5834,sun_bagsnphdxapdperf,tourist attraction is one of the largest trees in the world.,"['tourist', 'attraction', 'trees', 'world']",OOD
5835,sun_bagtoetifxdvumli,"flowers in the greenhouse, handheld camera balanced steady shot.","['flowers', 'greenhouse', 'camera', 'shot']",OOD
5836,sun_bagunwntcicxllfb,a view of the rice fields.,"['view', 'rice', 'fields']",OOD
5837,sun_bagzdtxueqtdfoqk,a gondola in front of the cathedral.,"['gondola', 'front', 'cathedral']",OOD
5838,sun_bahgscblgvrwrgqk,i want to do something like this with my deer.,['deer'],OOD
5839,sun_bahhyvdmlrgfaiic,photo of a traditional backyard landscaping.,"['photo', 'backyard', 'landscaping']",OOD
5840,sun_bahrzlutypwfvgnx,geographical feature category in the world.,"['feature', 'category', 'world']",OOD
5841,sun_bahzjzgqsstcdpnq,tourist attraction in the distance.,"['attraction', 'distance']",OOD
5842,sun_baiburvygdejgwcx,glacial ice slowly melting into the lake through global warming.,"['ice', 'lake', 'warming']",OOD
5843,sun_baifdiudrgpmzdvd,biological variety in the garden.,"['variety', 'garden']",OOD
5844,sun_baihqfmkpqtetkcm,tourist attraction in the spring.,"['tourist', 'attraction', 'spring']",OOD
5845,sun_baikcozdufkxeydv,person in the middle of the field.,"['person', 'middle', 'field']",OOD
5846,sun_baiojdltjwykwldg,a view of the glacier.,"['view', 'glacier']",OOD
5847,sun_baiqcjaunzuqiswb,soldiers resting on the sand dunes.,"['soldiers', 'sand', 'dunes']",OOD
5848,sun_bajgbjvjdflmynqy,tourist attraction is one of the most beautiful places in the world.,"['tourist', 'attraction', 'places', 'world']",OOD
5849,sun_bajobcqxmuqnjhbo,a city in the evening.,"['city', 'evening']",OOD
5850,sun_bajplnarthehzgmr,biological species in the river.,"['species', 'river']",OOD
5851,sun_bajqjnzswlmdcmyl,tourist attraction in the distance.,"['attraction', 'distance']",OOD
5852,sun_bajqmsaavkmgbsth,geographical feature category in the world.,"['feature', 'category', 'world']",OOD
5853,sun_bajrkgygaguuddbv,tourist attraction in the background.,"['attraction', 'background']",OOD
5854,sun_bajyoefghiwnxvbh,mountain stream in the mountains.,"['mountain', 'stream', 'mountains']",OOD
5855,sun_bajzrkmnmrivnfta,tourists on a gondola ride through the canals.,"['tourists', 'gondola', 'canals']",OOD
5856,sun_bakdhanebdepnlxg,a vineyard in the mountains.,"['vineyard', 'mountains']",OOD
5857,sun_baktymlnkhzntadt,view from the top of the hill.,"['view', 'top', 'hill']",OOD
5858,sun_bakuuewgkqyvcpda,sunset over a small fishing village.,"['sunset', 'fishing', 'village']",OOD
5859,sun_balbyyouhcwjrjep,wildflowers bloom along the banks.,"['wildflowers', 'banks']",OOD
5860,sun_balcjhnfbljjxkkp,ski area in the winter.,"['ski', 'area', 'winter']",OOD
5861,sun_balhcmmjhlvekekq,a view of the dam.,"['view', 'dam']",OOD
5862,sun_baljkrrrkviakqdo,tourist attraction in the summer.,"['attraction', 'summer']",OOD
5863,sun_ballgckzgbpmzugg,a view of the glacier.,"['view', 'glacier']",OOD
5864,sun_balltyvjhbzhkmvg,one of the many icebergs.,['icebergs'],OOD
5865,sun_balsjthjwezwzsfk,"person, person, person, person, person, person, person, person and person cut the christmas tree.","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'tree']",OOD
5866,sun_balyvtmjpzfjqdwi,narrow boats on the canal.,"['boats', 'canal']",OOD
5867,sun_bambuqlpcjiyoerz,this is an example of a large traditional full sun backyard stone landscaping.,"['example', 'sun', 'backyard', 'stone', 'landscaping']",OOD
5868,sun_bamdjlbjujfmodxd,a small stream in the autumn forest.,"['stream', 'autumn', 'forest']",OOD
5869,sun_bamfajenewymdrxj,an iceberg floating off the coast.,"['iceberg', 'coast']",OOD
5870,sun_bamibpwpfstpeqtj,seagulls flying over the ice.,"['seagulls', 'ice']",OOD
5871,sun_bamlusocyearyfmj,a frozen lake in the winter.,"['lake', 'winter']",OOD
5872,sun_bammouahcobhmpyf,one of the many canals.,['canals'],OOD
5873,sun_bamqxfgizosucbrj,person stands in a vineyard.,"['person', 'vineyard']",OOD
5874,sun_bamtioxcgrexksxt,sun shining through the trees.,"['sun', 'trees']",OOD
5875,sun_bangnlwgdsttprvi,canal boat on the canal.,"['canal', 'boat', 'canal']",OOD
5876,sun_banhgesqtxkxofdh,one of the many gondolas.,['gondolas'],OOD
5877,sun_baniixviegddvgsd,a river runs through it.,['river'],OOD
5878,sun_banoyykhajnceqyv,tourist attraction in the distance.,"['attraction', 'distance']",OOD
5879,sun_banptmsknhirrzed,sand dunes in the desert.,"['sand', 'dunes', 'desert']",OOD
5880,sun_banqeuahptujnxib,waterfall is one of the most photographed waterfalls in the world.,"['waterfall', 'waterfalls', 'world']",OOD
5881,sun_banypouestzeimab,tourist attraction in the evening light.,"['tourist', 'attraction', 'evening', 'light']",OOD
5882,sun_baoinkqqiyirawix,horses grazing in the desert.,"['horses', 'desert']",OOD
5883,sun_baokxdogeyduicjw,tourist attraction : the view from the top of the hill.,"['tourist', 'attraction', 'view', 'top', 'hill']",OOD
5884,sun_baolsdthmzsmssmq,this is an example of a traditional backyard landscaping.,"['example', 'backyard', 'landscaping']",OOD
5885,sun_baolsrgmeyfegszm,view from the bridge over river.,"['view', 'bridge']",OOD
5886,sun_baomrolzzhficrtp,tourist attraction is one of the most beautiful places in the world.,"['tourist', 'attraction', 'places', 'world']",OOD
5887,sun_baopdxjexneuqfvs,tourist boat on the ice.,"['boat', 'ice']",OOD
5888,sun_baoueubuomzabsfr,haystacks in the middle of a field.,"['haystacks', 'middle', 'field']",OOD
5889,sun_bapcbzqzihiquqiw,this is what my garden looked like when i bought it last year.,"['garden', 'year']",OOD
5890,sun_bapfaivxqoynnwwp,sand dunes in the desert.,"['sand', 'dunes', 'desert']",OOD
5891,sun_baphepcmygpnwjjq,a river runs through it.,['river'],OOD
5892,sun_bapudmxxmiipjevf,tourist attraction which includes a garden and rainforest as well as a small group of people.,"['tourist', 'attraction', 'garden', 'rainforest', 'group', 'people']",OOD
5893,sun_bapxkpvrhpjplsok,view from the train window.,"['view', 'train', 'window']",OOD
5894,sun_bapydmxjyzghshvs,person in front of one of the many arches.,"['person', 'front', 'arches']",OOD
5895,sun_baqeosoyefybbfec,this is a photo i took of a large tree in the garden.,"['photo', 'tree', 'garden']",OOD
5896,sun_baqgnkpcttdfnhke,view of the house from the sea.,"['view', 'house', 'sea']",OOD
5897,sun_baqhxkyfdhnhjhnf,rice fields in the countryside.,"['rice', 'fields', 'countryside']",OOD
5898,sun_baqkmeplqshccetc,mountain stream in the forest.,"['mountain', 'stream', 'forest']",OOD
5899,sun_baqmgilfolnepbgf,horseback riding on the river.,"['horseback', 'river']",OOD
5900,sun_baqpunnqmctisquh,river with reflections in the water.,"['river', 'reflections', 'water']",OOD
5901,sun_baqwcejktistcdwo,tourist attraction is one of the most popular tourist attractions.,"['tourist', 'attraction', 'tourist', 'attractions']",OOD
5902,sun_baqwvlnbxnqtwfmr,this is an example of a traditional backyard landscaping.,"['example', 'backyard', 'landscaping']",OOD
5903,sun_baragezstacbqinr,property image # luxury villa with infinity pool and jacuzzi within minutes walk of the sea.,"['property', 'image', 'luxury', 'villa', 'infinity', 'pool', 'jacuzzi', 'minutes', 'walk', 'sea']",OOD
5904,sun_barhcufvujfvjlea,the path to the beach.,"['path', 'beach']",OOD
5905,sun_basaqpsgrixxkxwb,a view of the lake.,"['view', 'lake']",OOD
5906,sun_basawwrseapigucx,person working in the vegetable garden.,"['person', 'garden']",OOD
5907,sun_basayezunqjbbjwj,a small waterfall in the woods.,"['waterfall', 'woods']",OOD
5908,sun_basbaxlzyvnheule,a view of the lake.,"['view', 'lake']",OOD
5909,sun_basggtqnjshcjvse,one of the many bridges over river.,"['bridges', 'river']",OOD
5910,sun_basmaqmvzneskqln,a view of the pond.,"['view', 'pond']",OOD
5911,sun_basrkemwvzeyolvk,bales of hay in a field.,"['bales', 'hay', 'field']",OOD
5912,sun_basudrzerfkjuzym,a dirt road in the woods.,"['dirt', 'road', 'woods']",OOD
5913,sun_batcqfhnspbbhvkx,view of the pond from the trail.,"['view', 'pond', 'trail']",OOD
5914,sun_batefcazbqnzrdzr,view of the vineyard from the terrace.,"['view', 'vineyard', 'terrace']",OOD
5915,sun_bathpfgzhsozvzkr,waterfall in the botanical garden.,"['waterfall', 'garden']",OOD
5916,sun_batiihujitfdmkwz,tourist attraction is a slot canyon located.,"['tourist', 'attraction', 'slot', 'canyon']",OOD
5917,sun_batnzqvcegghqpts,a small stream running through the wetlands.,"['stream', 'wetlands']",OOD
5918,sun_batpggblnqvbvoeq,person with some of the plants she grows.,"['person', 'plants']",OOD
5919,sun_battbuwagkecsqek,how to build a vegetable garden on a budget.,"['garden', 'budget']",OOD
5920,sun_battwjfzerdzknqf,vineyard on a sunny day.,['day'],OOD
5921,sun_batvqogxaphouznx,a view of the marina.,"['view', 'marina']",OOD
5922,sun_batwfakdqjmpqbkw,view of the park from the street.,"['view', 'park', 'street']",OOD
5923,sun_batwgmmjrrvorwyi,a garden path through a hedge.,"['garden', 'path', 'hedge']",OOD
5924,sun_bauavdtvezyfmtck,ski area in the winter.,"['ski', 'area', 'winter']",OOD
5925,sun_bauehiyxpyxnmqzq,cycling through the trees on the trail.,"['trees', 'trail']",OOD
5926,sun_bauhlzzccvracuio,golf course in the park.,"['golf', 'course', 'park']",OOD
5927,sun_baulgnwkepwuhnnb,snowy road in the mountains.,"['road', 'mountains']",OOD
5928,sun_bauubzceolbeienr,plants growing in a greenhouse.,"['plants', 'greenhouse']",OOD
5929,sun_bauyiebaxrznpiig,garden design ideas - the best trees for small gardens.,"['garden', 'design', 'ideas', 'trees', 'gardens']",OOD
5930,sun_bauzbcnattgzlvqr,grass blowing in the wind.,"['grass', 'wind']",OOD
5931,sun_bavjommxylmrzzxw,biological genus in the spring.,"['genus', 'spring']",OOD
5932,sun_bavkwfleuxbcnzgb,ski area in the winter.,"['ski', 'area', 'winter']",OOD
5933,sun_bavqqcxmiixxeirr,flowers and plants in the garden.,"['flowers', 'plants', 'garden']",OOD
5934,sun_bavrdbmclbvpdcer,bales in a field on a summer day.,"['bales', 'field', 'summer', 'day']",OOD
5935,sun_bavxrtteqbijbqyk,a canal in the old town.,"['canal', 'town']",OOD
5936,sun_bawemrrntrhzlpir,one of the many waterfalls.,['waterfalls'],OOD
5937,sun_bawfqxoijglulfff,a small stream in the woods.,"['stream', 'woods']",OOD
5938,sun_bawkebmqafttwycf,vineyard on a hillside with hills in the background.,"['vineyard', 'hillside', 'hills', 'background']",OOD
5939,sun_bawolscskfuqukhj,garden design ideas - the best trees for small gardens.,"['garden', 'design', 'ideas', 'trees', 'gardens']",OOD
5940,sun_baworjhprekraztl,camel caravan in the desert.,"['caravan', 'desert']",OOD
5941,sun_bawppvumvwphllrx,grapes growing in a vineyard.,"['grapes', 'vineyard']",OOD
5942,sun_bawsgeurqavbassz,biological species on the banks.,"['species', 'banks']",OOD
5943,sun_bawthjvxlzohljzi,a view of the river.,"['view', 'river']",OOD
5944,sun_bawyjwbbphakiltp,looking down from the summit.,['summit'],OOD
5945,sun_baxacspodqzpyzui,a view of the farm.,"['view', 'farm']",OOD
5946,sun_baxdxzqlqypipwms,an iceberg floating off the coast.,"['iceberg', 'coast']",OOD
5947,sun_baxfqfzrjwrlfwuf,this is an example of a traditional water fountain landscape.,"['example', 'water', 'fountain', 'landscape']",OOD
5948,sun_baxfxfiinqkbfwfh,sand dunes in the desert.,"['sand', 'dunes', 'desert']",OOD
5949,sun_baxosqkdnlqdyjrv,plants for sale in a garden centre.,"['plants', 'sale', 'garden', 'centre']",OOD
5950,sun_baxrooclyjvpwuos,view from the bridge over river.,"['view', 'bridge']",OOD
5951,sun_baxuxzbefkphuswl,aerial view of the vineyard.,"['view', 'vineyard']",OOD
5952,sun_baxuzfvoxcaxmwon,tourist attraction in the fall.,"['tourist', 'attraction', 'fall']",OOD
5953,sun_baygejivtnkvutqh,plants growing in the garden.,"['plants', 'garden']",OOD
5954,sun_baygeymcwaxukrif,view from the top of the hill.,"['view', 'top', 'hill']",OOD
5955,sun_bayjdojxyhsvijcf,christmas trees in the woods.,"['trees', 'woods']",OOD
5956,sun_bazdsrylwiuovlgg,falling snow in a winter park with snow covered trees white cover on mountain wild top high winds and frozen rivers 4k snowfall christmas misty scene beautiful magical scenery.,"['snow', 'winter', 'park', 'snow', 'trees', 'cover', 'mountain', 'top', 'winds', 'rivers', 'scene', 'scenery']",OOD
5957,sun_bazgtjffmttvgcyr,tourist attraction is one of the most popular tourist attractions.,"['tourist', 'attraction', 'tourist', 'attractions']",OOD
5958,sun_bazkizgrndwrkuak,sand dunes in the desert.,"['sand', 'dunes', 'desert']",OOD
5959,sun_bazmyujunthhfxrh,skiers and snowboarders make their way down a hill during a winter storm.,"['skiers', 'snowboarders', 'way', 'hill', 'winter', 'storm']",OOD
5960,sun_bazufrgymjxluzjo,this is the view from the parking lot.,"['view', 'parking', 'lot']",OOD
5961,sun_bazwaujyydwlxxqo,photo of a large traditional full sun backyard stone landscaping.,"['photo', 'sun', 'backyard', 'stone', 'landscaping']",OOD
5962,sun_bazxoikkoxmptssh,geographical feature category in the spring.,"['feature', 'category', 'spring']",OOD
5963,sun_bazyrnfuqmuwprzs,vineyards in the valley of person.,"['vineyards', 'valley', 'person']",OOD
5964,sun_bazytsvxsjidkupr,geographical feature category in the mountains.,"['feature', 'category', 'mountains']",OOD
5965,sun_bbaiihiakszxkano,river flows through a city.,"['river', 'city']",OOD
5966,sun_bbasfgabkycgdfbf,wildflowers bloom along the trail.,"['wildflowers', 'trail']",OOD
5967,sun_bbatdneqajmgwaiq,property image # luxury stone villa with infinity pool and jacuzzi within minutes walk of the sea.,"['property', 'image', 'luxury', 'villa', 'infinity', 'pool', 'jacuzzi', 'minutes', 'walk', 'sea']",OOD
5968,sun_bbatrfotqsxxinou,how to build a retaining wall for your backyard.,"['wall', 'backyard']",OOD
5969,sun_bbayjcstjozdmodp,tourist attraction is one of the most popular spots for boaters.,"['tourist', 'attraction', 'spots', 'boaters']",OOD
5970,sun_bbbdgiohxrwcmoly,this is what the soil looked like when we dug up the soil.,"['soil', 'soil']",OOD
5971,sun_bbbeoebtsvzdoutd,clouds in the blue sky.,"['clouds', 'sky']",OOD
5972,sun_bbbkiyvelyybhyrt,a walk in the woods.,"['walk', 'woods']",OOD
5973,sun_bbblbvcpytaazmur,a view of the canal.,"['view', 'canal']",OOD
5974,sun_bbbnwqiximqlvffx,grapes growing in a vineyard.,"['grapes', 'vineyard']",OOD
5975,sun_bbbqsmpgzwrfmjxg,person on the way to the summit.,"['person', 'way', 'summit']",OOD
5976,sun_bbbrempkthvvvzro,mountain range in the distance.,"['mountain', 'range', 'distance']",OOD
5977,sun_bbbsexgmnxybskmg,view of the vineyard from the hill.,"['view', 'vineyard', 'hill']",OOD
5978,sun_bbbsgtyhsvixfalm,a gondola travels under arch bridge.,"['gondola', 'bridge']",OOD
5979,sun_bbbsmpdvugnfdtnb,tourist attraction on a sunny day.,"['tourist', 'attraction', 'day']",OOD
5980,sun_bbbynvjwkxfslodn,a city in the winter.,"['city', 'winter']",OOD
5981,sun_bbcfpwlpolnutyju,sand dunes on the beach.,"['sand', 'dunes', 'beach']",OOD
5982,sun_bbcjxvviqsjjwuao,the fountain in front of the building.,"['fountain', 'front', 'building']",OOD
5983,sun_bbckzrwjwsgyidfy,some of the raised beds in the back yard.,"['beds', 'back', 'yard']",OOD
5984,sun_bbcmhfhnkxmaryzm,hiking in the rain forest.,"['rain', 'forest']",OOD
5985,sun_bbcmpqsvnzkkrlhf,ice floes floating in the arctic ocean.,"['ice', 'floes', 'ocean']",OOD
5986,sun_bbcrgumtjhkrxsnj,a stream running through the woods.,"['stream', 'woods']",OOD
5987,sun_bbdeovecqgjhamcm,a view of the dam.,"['view', 'dam']",OOD
5988,sun_bbdmntjqykvxbbxz,a city is one of the most beautiful cities in the world.,"['city', 'cities', 'world']",OOD
5989,sun_bbdpsuetapnexjyq,one of the many canals.,['canals'],OOD
5990,sun_bbedxwyrwuypkjnw,early stage construction of a villa featuring the car port.,"['stage', 'construction', 'villa', 'car', 'port']",OOD
5991,sun_bbegjuftcvviijpb,one of the many waterfalls along the trail.,"['waterfalls', 'trail']",OOD
5992,sun_bbehahfpoqskbhts,a city in the winter.,"['city', 'winter']",OOD
5993,sun_bbeiciashgnuckzl,looking down on the valley below.,['valley'],OOD
5994,sun_bbelvucjanbnkioi,biological genus in full bloom.,"['genus', 'bloom']",OOD
5995,sun_bbeqjdnienanmmif,one of the many waterfalls.,['waterfalls'],OOD
5996,sun_bbexnqobrgpxkwmp,vineyard on a hillside in the region.,"['vineyard', 'hillside', 'region']",OOD
5997,sun_bbeyoadksqprjkbu,person at the top of the dunes.,"['person', 'top', 'dunes']",OOD
5998,sun_bbezlissvgrktaka,looking down at the ice.,['ice'],OOD
5999,sun_bbfamzudkpbhnssi,water lilies in a pond.,"['water', 'lilies', 'pond']",OOD
6000,sun_bbfdlqmctfdclvdq,sand dunes in the desert.,"['sand', 'dunes', 'desert']",OOD
6001,sun_bbfsgfnqmnzhadoi,tourist attraction is one of the most photographed rock formations in the world.,"['tourist', 'attraction', 'rock', 'formations', 'world']",OOD
6002,sun_bbftoyumumszfvwg,view of the snow - covered slopes.,"['view', 'snow', 'slopes']",OOD
6003,sun_bbfuacabitqgmxxs,this is an example of a traditional water fountain landscape.,"['example', 'water', 'fountain', 'landscape']",OOD
6004,sun_bbfvixdygbpxvyko,a rock formation in the desert.,"['rock', 'formation', 'desert']",OOD
6005,sun_bbfxgvvywiwghhdl,tourist attraction in the rainforest.,"['tourist', 'attraction', 'rainforest']",OOD
6006,sun_bbfyeevtahjqglst,view of the building from the pool.,"['view', 'building', 'pool']",OOD
6007,sun_bbgdqvqjukagrofy,snow - covered road in the forest.,"['snow', 'road', 'forest']",OOD
6008,sun_bbgflftewjdxxhmu,one of the many waterfalls.,['waterfalls'],OOD
6009,sun_bbgfmgxiclvmeber,looking down from the top of the hill.,"['top', 'hill']",OOD
6010,sun_bbgifrznoippetrg,person running on the glacier.,"['person', 'glacier']",OOD
6011,sun_bbgknwmiphdyfnka,a city in the morning.,"['city', 'morning']",OOD
6012,sun_bbgsdtyskvwckcke,tourist attraction featuring a garden and flowers as well as a small group of people.,"['tourist', 'attraction', 'garden', 'flowers', 'group', 'people']",OOD
6013,sun_bbgtlgislubwmajm,mountain range in the distance.,"['mountain', 'range', 'distance']",OOD
6014,sun_bbhexcbqmkvbbypz,tourist attraction is one of the most beautiful places in the world.,"['tourist', 'attraction', 'places', 'world']",OOD
6015,sun_bbhfeqepnmvxveyu,biological species in full bloom in the desert.,"['species', 'bloom', 'desert']",OOD
6016,sun_bbhfokazoqukzntm,tractors working in a field.,"['tractors', 'field']",OOD
6017,sun_bbhgjujquztipwcc,grazing moose in the forest.,"['moose', 'forest']",OOD
6018,sun_bbhisookoxsnkglj,a city in the winter.,"['city', 'winter']",OOD
6019,sun_bbhmknnnodkmroem,this is an example of a traditional water fountain landscape.,"['example', 'water', 'fountain', 'landscape']",OOD
6020,sun_bbhoetxaplalqpyq,flowers in the botanical garden.,"['flowers', 'garden']",OOD
6021,sun_bbhpsodlucgrwahc,canal boat in the old town.,"['canal', 'boat', 'town']",OOD
6022,sun_bbhqaesnfxfjejta,person and i at the top.,"['person', 'top']",OOD
6023,sun_bbidpqefmsokhoez,view of the vineyards from the vineyard.,"['view', 'vineyards', 'vineyard']",OOD
6024,sun_bbifdblqvhnpxuob,one of the many waterfalls.,['waterfalls'],OOD
6025,sun_bbifwwwgjnomvfda,tourist attraction in the distance.,"['attraction', 'distance']",OOD
6026,sun_bbinlgnhjhhkabmu,this is an example of a traditional backyard landscaping.,"['example', 'backyard', 'landscaping']",OOD
