ImageID,Caption,Nouns,Type
ILSVRC2012_val_00001682,a toothbrush with purple and green bristles on the floor,"['toothbrush', 'bristles', 'floor']",OOD
ILSVRC2012_val_00023300,a purple comb laying on top of a purple cloth with a purple and green circle,"['comb', 'top', 'cloth', 'circle']",OOD
ILSVRC2012_val_00018831,a bunch of mops and a bucket against a wall,"['bunch', 'mops', 'bucket', 'wall']",OOD
ILSVRC2012_val_00017582,a childrens toy snow shovel with a pink plastic handle,"['childrens', 'toy', 'snow', 'shovel', 'handle']",OOD
ILSVRC2012_val_00001845,a green and white umbrella with a green handle,"['umbrella', 'handle']",OOD
ILSVRC2012_val_00002251,a white knit sock on a blue surface,"['sock', 'surface']",OOD
ILSVRC2012_val_00049863,a pile of mops and poles in front of a building,"['pile', 'mops', 'poles', 'front', 'building']",OOD
ILSVRC2012_val_00039837,a large bundle of orange yarn on a knitting needle,"['bundle', 'yarn', 'knitting', 'needle']",OOD
ILSVRC2012_val_00037843,a broom and a mop in the corner of a building,"['broom', 'mop', 'corner', 'building']",OOD
ILSVRC2012_val_00039395,a red scarf on a stick on a brick wall,"['scarf', 'stick', 'brick', 'wall']",OOD
ILSVRC2012_val_00009013,a mop with a yellow flag on it and a white mop handle,"['mop', 'flag', 'handle']",OOD
ILSVRC2012_val_00005129,a mop of white yarn hanging on a wooden floor,"['mop', 'yarn', 'floor']",OOD
ILSVRC2012_val_00049383,a green cleaning brush in a window overlooking a building,"['cleaning', 'brush', 'window', 'building']",OOD
ILSVRC2012_val_00026131,a purple and green yarn laying on a tile,"['yarn', 'tile']",OOD
ILSVRC2012_val_00029338,a pink toy mop sitting on top of a ruler,"['toy', 'mop', 'top', 'ruler']",OOD
ILSVRC2012_val_00025494,a pole in the middle of a green pool,"['pole', 'middle', 'pool']",OOD
ILSVRC2012_val_00006639,a purple and yellowogoogo toy standing on a table,"['toy', 'table']",OOD
ILSVRC2012_val_00010134,a bucket with rice and peppers on a table,"['bucket', 'rice', 'peppers', 'table']",OOD
ILSVRC2012_val_00030897,a round purple mop on the floor with a yellow pole,"['mop', 'floor', 'pole']",OOD
ILSVRC2012_val_00039160,a purple toothbrush in a pile of banana slices,"['toothbrush', 'pile', 'banana', 'slices']",OOD
ILSVRC2012_val_00038191,a blue mop hanging on a wall,"['mop', 'wall']",OOD
ILSVRC2012_val_00049717,a woman standing in a kitchen holding a broom,"['woman', 'kitchen', 'broom']",OOD
ILSVRC2012_val_00015629,three purple and yellow umbrellas standing next to each other,['umbrellas'],OOD
ILSVRC2012_val_00020798,a street pole with a pile of clothing on it,"['street', 'pole', 'pile', 'clothing']",OOD
ILSVRC2012_val_00000701,a bucket with a mop in it on the floor,"['bucket', 'mop', 'floor']",OOD
ILSVRC2012_val_00038607,a close up of a blanket laying on a table,"['close', 'blanket', 'table']",OOD
ILSVRC2012_val_00006211,two crocheted circles sitting on a wooden table,"['circles', 'table']",OOD
ILSVRC2012_val_00042852,a blue toothbrush is hanging on a white wall,"['toothbrush', 'wall']",OOD
ILSVRC2012_val_00049045,a bunch of pink yarn hanging from a fence,"['bunch', 'yarn', 'fence']",OOD
ILSVRC2012_val_00049559,a green handled mop on a white floor,"['mop', 'floor']",OOD
ILSVRC2012_val_00008925,a red sign sitting on top of a bench in front of a house,"['sign', 'top', 'bench', 'front', 'house']",OOD
ILSVRC2012_val_00020670,a lamp made out of yarn and a blue and white lamp,"['lamp', 'yarn', 'lamp']",OOD
ILSVRC2012_val_00038364,a skein of yarn on a red surface with knitting needles,"['skein', 'yarn', 'surface', 'knitting', 'needles']",OOD
ILSVRC2012_val_00048452,a green and white electric toothbrush is attached to a wall,"['toothbrush', 'wall']",OOD
ILSVRC2012_val_00038844,a toothbrush laying on the floor next to a tile floor,"['toothbrush', 'floor', 'tile', 'floor']",OOD
ILSVRC2012_val_00015088,a green and white rope lampshade on a wooden,"['rope', 'lampshade']",OOD
ILSVRC2012_val_00038389,a baseball bat with an orange scarf on it,"['baseball', 'bat', 'scarf']",OOD
ILSVRC2012_val_00008621,a photo of a stuffed ostrich on a tripod in front of a building,"['photo', 'ostrich', 'tripod', 'front', 'building']",OOD
ILSVRC2012_val_00034816,a large container ship in a large body of water,"['container', 'ship', 'body', 'water']",OOD
ILSVRC2012_val_00047443,a tug boat pulling a large container ship in the water,"['tug', 'boat', 'container', 'ship', 'water']",OOD
ILSVRC2012_val_00032178,a cargo ship in the ocean with a city in the background,"['cargo', 'ship', 'ocean', 'city', 'background']",OOD
ILSVRC2012_val_00005912,a crane lifting a red box off of a ship,"['crane', 'box', 'ship']",OOD
ILSVRC2012_val_00010704,a large container ship is in the water,"['container', 'ship', 'water']",OOD
ILSVRC2012_val_00026423,a container ship on the water in front of a city skyline,"['container', 'ship', 'water', 'front', 'city', 'skyline']",OOD
ILSVRC2012_val_00036884,a large ship with containers on top of it,"['ship', 'containers', 'top']",OOD
ILSVRC2012_val_00002748,a large cargo ship in the middle of the ocean,"['cargo', 'ship', 'middle', 'ocean']",OOD
ILSVRC2012_val_00010195,a boat in the middle of a large body of water,"['boat', 'middle', 'body', 'water']",OOD
ILSVRC2012_val_00039908,a large container ship in the water with a city in the background,"['container', 'ship', 'water', 'city', 'background']",OOD
ILSVRC2012_val_00038850,a large red ship is sitting in the water,"['ship', 'water']",OOD
ILSVRC2012_val_00039486,a large container ship is docked at a harbor,"['container', 'ship', 'harbor']",OOD
ILSVRC2012_val_00016094,a container ship on the ocean with cargo on top of it,"['container', 'ship', 'ocean', 'cargo', 'top']",OOD
ILSVRC2012_val_00014953,a large container ship is in the water,"['container', 'ship', 'water']",OOD
ILSVRC2012_val_00035961,a large container ship is traveling through the water   get a quote it is,"['container', 'ship', 'water', 'quote']",OOD
ILSVRC2012_val_00020075,a large container ship on the water near a beach,"['container', 'ship', 'water', 'beach']",OOD
ILSVRC2012_val_00024089,a large ship on the water in the ocean,"['ship', 'water', 'ocean']",OOD
ILSVRC2012_val_00018818,a large cargo ship in the water near a beach,"['cargo', 'ship', 'water', 'beach']",OOD
ILSVRC2012_val_00013664,a container ship on the ocean with shipping containers,"['container', 'ship', 'ocean', 'shipping', 'containers']",OOD
ILSVRC2012_val_00009069,a large cargo ship in the water near a bridge,"['cargo', 'ship', 'water', 'bridge']",OOD
ILSVRC2012_val_00034601,a large ship is in the middle of the ocean,"['ship', 'middle', 'ocean']",OOD
ILSVRC2012_val_00014019,a large container ship under a bridge,"['container', 'ship', 'bridge']",OOD
ILSVRC2012_val_00003055,a large cargo ship in the water with containers on it,"['cargo', 'ship', 'water', 'containers']",OOD
ILSVRC2012_val_00007161,a large cargo ship in the water near a dock,"['cargo', 'ship', 'water', 'dock']",OOD
ILSVRC2012_val_00012534,a view of an airport with a plane in the sky,"['view', 'airport', 'plane', 'sky']",OOD
ILSVRC2012_val_00022271,a large container ship is docked in the water,"['container', 'ship', 'water']",OOD
ILSVRC2012_val_00026041,a large container ship sitting on top of a harbor,"['container', 'ship', 'top', 'harbor']",OOD
ILSVRC2012_val_00020939,a container ship in the middle of the ocean,"['container', 'ship', 'middle', 'ocean']",OOD
ILSVRC2012_val_00049475,a large ship is docked in the water with other boats,"['ship', 'water', 'boats']",OOD
ILSVRC2012_val_00049257,a large cargo ship on the water with a city in the background,"['cargo', 'ship', 'water', 'city', 'background']",OOD
ILSVRC2012_val_00023417,a large ship in the middle of the water,"['ship', 'middle', 'water']",OOD
ILSVRC2012_val_00046110,a large cargo ship in the water near a dock,"['cargo', 'ship', 'water', 'dock']",OOD
ILSVRC2012_val_00006254,a large ship is docked at a dock,"['ship', 'dock']",OOD
ILSVRC2012_val_00021583,a cargo ship is docked in a harbor with cranes,"['cargo', 'ship', 'harbor', 'cranes']",OOD
ILSVRC2012_val_00033533,a large white letter h on the side of a boat,"['letter', 'h', 'side', 'boat']",OOD
ILSVRC2012_val_00003200,two people standing on the beach looking at a ship,"['people', 'beach', 'ship']",OOD
ILSVRC2012_val_00043479,a semi truck parked in front of a large ship,"['truck', 'front', 'ship']",OOD
ILSVRC2012_val_00027211,a large container ship in the middle of the water,"['container', 'ship', 'middle', 'water']",OOD
ILSVRC2012_val_00005496,a large cargo ship sailing in the water,"['cargo', 'ship', 'sailing', 'water']",OOD
ILSVRC2012_val_00017812,a large container ship is on the water,"['container', 'ship', 'water']",OOD
ILSVRC2012_val_00029800,a cargo ship in the water with a city in the background,"['cargo', 'ship', 'water', 'city', 'background']",OOD
ILSVRC2012_val_00005740,a large container ship is in the water,"['container', 'ship', 'water']",OOD
ILSVRC2012_val_00000403,a large cargo ship is docked at a port,"['cargo', 'ship', 'port']",OOD
ILSVRC2012_val_00044334,a large container ship on the water with a small boat,"['container', 'ship', 'water', 'boat']",OOD
ILSVRC2012_val_00023414,a large cargo ship with containers on top of it,"['cargo', 'ship', 'containers', 'top']",OOD
ILSVRC2012_val_00025201,a plane flying over a container ship in the ocean,"['plane', 'container', 'ship', 'ocean']",OOD
ILSVRC2012_val_00010325,a large ship is passing through a lock in a river,"['ship', 'lock', 'river']",OOD
ILSVRC2012_val_00001339,a large cargo ship crossing a bridge over the water,"['cargo', 'ship', 'bridge', 'water']",OOD
ILSVRC2012_val_00034508,a large ship with stacks of shipping containers on top of it,"['ship', 'stacks', 'shipping', 'containers', 'top']",OOD
ILSVRC2012_val_00019229,a cargo ship with containers on the water,"['cargo', 'ship', 'containers', 'water']",OOD
ILSVRC2012_val_00027809,two birds fighting on the ground in a field,"['birds', 'ground', 'field']",OOD
ILSVRC2012_val_00029956,a black and white bird standing in the grass,"['bird', 'grass']",OOD
ILSVRC2012_val_00000528,two black and white turkeys in a field,"['turkeys', 'field']",OOD
ILSVRC2012_val_00035601,a black bird is standing in the grass,"['bird', 'grass']",OOD
ILSVRC2012_val_00043130,a bird perched on top of a pine tree,"['bird', 'top', 'tree']",OOD
ILSVRC2012_val_00014817,three birds walking in a field of grass,"['birds', 'field', 'grass']",OOD
ILSVRC2012_val_00012123,two birds fighting in a field,"['birds', 'field']",OOD
ILSVRC2012_val_00036225,a bird with white feathers and a yellow beak,"['bird', 'feathers', 'beak']",OOD
ILSVRC2012_val_00023344,a black chicken standing on a rocky ground,"['chicken', 'ground']",OOD
ILSVRC2012_val_00027102,a small bird standing in the grass,"['bird', 'grass']",OOD
ILSVRC2012_val_00046040,a black bird running in the snow,"['bird', 'snow']",OOD
ILSVRC2012_val_00003122,two turkeys fighting in the snow,"['turkeys', 'snow']",OOD
ILSVRC2012_val_00046933,a bird perched on top of a rock,"['bird', 'top', 'rock']",OOD
ILSVRC2012_val_00010917,a black bird standing in a field,"['bird', 'field']",OOD
ILSVRC2012_val_00001136,two black and white birds standing in a field,"['birds', 'field']",OOD
ILSVRC2012_val_00020683,a bird perched on the top of a tree,"['bird', 'top', 'tree']",OOD
ILSVRC2012_val_00045571,a blue and black bird walking across a field,"['bird', 'field']",OOD
ILSVRC2012_val_00045857,a black bird with a red crown sitting on the ground,"['bird', 'crown', 'ground']",OOD
ILSVRC2012_val_00049235,a bird is landing on top of a rock,"['bird', 'top', 'rock']",OOD
ILSVRC2012_val_00012024,two turkeys walking around in a field,"['turkeys', 'field']",OOD
ILSVRC2012_val_00028600,a black bird walking in a field,"['bird', 'field']",OOD
ILSVRC2012_val_00002664,a black bird with a red crown on its head,"['bird', 'crown', 'head']",OOD
ILSVRC2012_val_00028545,a black pigeon sitting in the snow,"['pigeon', 'snow']",OOD
ILSVRC2012_val_00011621,a black turkey is standing in the grass,"['turkey', 'grass']",OOD
ILSVRC2012_val_00000075,a black bird standing in a field,"['bird', 'field']",OOD
ILSVRC2012_val_00040203,a group of birds on the ground in the grass,"['group', 'birds', 'ground', 'grass']",OOD
ILSVRC2012_val_00002838,a large bird standing in a field of grass,"['bird', 'field', 'grass']",OOD
ILSVRC2012_val_00005447,two black birds walking in a field,"['birds', 'field']",OOD
ILSVRC2012_val_00007126,a black bird standing in a field of hay,"['bird', 'field', 'hay']",OOD
ILSVRC2012_val_00015513,a bird sitting on the side of a road,"['bird', 'side', 'road']",OOD
ILSVRC2012_val_00006094,a black turkey walking in a field,"['turkey', 'field']",OOD
ILSVRC2012_val_00017759,a turkey running through a field of tall grass,"['turkey', 'field', 'grass']",OOD
ILSVRC2012_val_00030713,two turkeys in a field of dry grass,"['turkeys', 'field', 'grass']",OOD
ILSVRC2012_val_00017143,three black birds walking in a field of grass,"['birds', 'field', 'grass']",OOD
ILSVRC2012_val_00044393,a turkey bird is flying over a field,"['bird', 'field']",OOD
ILSVRC2012_val_00013607,a red pheasant is standing in the grass,"['pheasant', 'grass']",OOD
ILSVRC2012_val_00047404,a group of turkeys running in the snow,"['group', 'turkeys', 'snow']",OOD
ILSVRC2012_val_00007323,a black turkey walking in the grass,"['turkey', 'grass']",OOD
ILSVRC2012_val_00039465,a brown bird sitting in a field of grass,"['bird', 'field', 'grass']",OOD
ILSVRC2012_val_00010507,two birds fighting on the ground in a field,"['birds', 'ground', 'field']",OOD
ILSVRC2012_val_00007312,three birds standing in a field of grass,"['birds', 'field', 'grass']",OOD
ILSVRC2012_val_00030010,a couple of birds standing in a field,"['couple', 'birds', 'field']",OOD
ILSVRC2012_val_00042859,a black bird standing in a field of grass,"['bird', 'field', 'grass']",OOD
ILSVRC2012_val_00001537,two birds fighting over a dead bird in a field,"['birds', 'bird', 'field']",OOD
ILSVRC2012_val_00000885,a bird is standing in the grass,"['bird', 'grass']",OOD
ILSVRC2012_val_00045743,a black turkey is standing in a field,"['turkey', 'field']",OOD
ILSVRC2012_val_00002991,a group of turkeys walking in a field,"['group', 'turkeys', 'field']",OOD
ILSVRC2012_val_00020747,a couple of birds running in the snow,"['couple', 'birds', 'snow']",OOD
ILSVRC2012_val_00018393,two black birds in a field of grass,"['birds', 'field', 'grass']",OOD
ILSVRC2012_val_00021139,a bird perched on the top of a tree,"['bird', 'top', 'tree']",OOD
ILSVRC2012_val_00030249,a horse running in a room with a mouse on the floor,"['horse', 'room', 'mouse', 'floor']",OOD
ILSVRC2012_val_00041908,a black and brown dog wearing a yellow jacket running,"['dog', 'jacket']",OOD
ILSVRC2012_val_00027267,a brown and white dog playing with a toy in the grass,"['dog', 'toy', 'grass']",OOD
ILSVRC2012_val_00027810,a black dog running in the water on a beach,"['dog', 'water', 'beach']",OOD
ILSVRC2012_val_00048421,a reddish brown dog sitting in the grass,"['dog', 'grass']",OOD
ILSVRC2012_val_00040201,a dog on a leash standing on the beach,"['dog', 'leash', 'beach']",OOD
ILSVRC2012_val_00035609,a dog on a leash standing on a street,"['dog', 'leash', 'street']",OOD
ILSVRC2012_val_00009666,a brown dog standing in the middle of a field,"['dog', 'middle', 'field']",OOD
ILSVRC2012_val_00015632,a black and white dog standing on a leash,"['dog', 'leash']",OOD
ILSVRC2012_val_00035725,two white dogs laying in the sand,"['dogs', 'sand']",OOD
ILSVRC2012_val_00043842,a white horse standing in a field with a leash,"['horse', 'field', 'leash']",OOD
ILSVRC2012_val_00015425,a white and brown dog standing on top of a hill,"['dog', 'top', 'hill']",OOD
ILSVRC2012_val_00043194,a black dog with a purple tutu on its back,"['dog', 'tutu', 'back']",OOD
ILSVRC2012_val_00006935,a white dog running in a field,"['dog', 'field']",OOD
ILSVRC2012_val_00012482,three greyhounds are standing in the grass,"['greyhounds', 'grass']",OOD
ILSVRC2012_val_00026109,a brown dog laying down on the ground,"['dog', 'ground']",OOD
ILSVRC2012_val_00019366,a large dog is standing next to a group of puppies,"['dog', 'group', 'puppies']",OOD
ILSVRC2012_val_00021756,a dog standing on top of a log in a field,"['dog', 'top', 'log', 'field']",OOD
ILSVRC2012_val_00040650,a woman is holding a dog at a dog show,"['woman', 'dog', 'dog', 'show']",OOD
ILSVRC2012_val_00043901,a white dog playing with a toy in the grass,"['dog', 'toy', 'grass']",OOD
ILSVRC2012_val_00038759,a white and black dog playing with a black dog,"['dog', 'dog']",OOD
ILSVRC2012_val_00019498,a woman petting a dog at a dog show,"['woman', 'dog', 'dog', 'show']",OOD
ILSVRC2012_val_00009624,a brown and white dog standing in the desert,"['dog', 'desert']",OOD
ILSVRC2012_val_00032203,a dog on a leash standing next to a woman,"['dog', 'leash', 'woman']",OOD
ILSVRC2012_val_00034334,a woman standing next to a dog,"['woman', 'dog']",OOD
ILSVRC2012_val_00001576,a brown and white dog standing on a beach,"['dog', 'beach']",OOD
ILSVRC2012_val_00022036,a brown and white dog standing on top of a stone wall,"['dog', 'top', 'stone', 'wall']",OOD
ILSVRC2012_val_00016547,two dogs are standing in the grass,"['dogs', 'grass']",OOD
ILSVRC2012_val_00017092,a white dog standing on a wooden bench,"['dog', 'bench']",OOD
ILSVRC2012_val_00045441,a black and white dog standing next to a white fence,"['dog', 'fence']",OOD
ILSVRC2012_val_00025170,a man walking a white dog on a leash,"['man', 'dog', 'leash']",OOD
ILSVRC2012_val_00005217,a white dog on a leash holding a toy in its mouth,"['dog', 'leash', 'toy', 'mouth']",OOD
ILSVRC2012_val_00003227,a brown and white dog standing in a field,"['dog', 'field']",OOD
ILSVRC2012_val_00000263,a black and white dog standing next to a body of water,"['dog', 'body', 'water']",OOD
ILSVRC2012_val_00021150,a dog running with a muzzle on its mouth,"['dog', 'muzzle', 'mouth']",OOD
ILSVRC2012_val_00022920,a brown and white dog running on the beach,"['dog', 'beach']",OOD
ILSVRC2012_val_00039822,a dog standing in the grass next to a fence,"['dog', 'grass', 'fence']",OOD
ILSVRC2012_val_00031817,a dog standing in the grass next to a swing,"['dog', 'grass', 'swing']",OOD
ILSVRC2012_val_00005273,a brown dog with a red collar sitting on a couch,"['dog', 'collar', 'couch']",OOD
ILSVRC2012_val_00017553,a brown and white dog standing in front of a wall,"['dog', 'front', 'wall']",OOD
ILSVRC2012_val_00003546,a brown and white dog is standing in a field,"['dog', 'field']",OOD
ILSVRC2012_val_00000300,a brown and white dog laying on a couch with a blanket,"['dog', 'couch', 'blanket']",OOD
ILSVRC2012_val_00007002,a white dog sitting in the grass in front of trees,"['dog', 'grass', 'front', 'trees']",OOD
ILSVRC2012_val_00047617,a white dog standing on a wooden bench,"['dog', 'bench']",OOD
ILSVRC2012_val_00010087,a horse running in a field,"['horse', 'field']",OOD
ILSVRC2012_val_00008812,a white dog standing on a brick wall,"['dog', 'brick', 'wall']",OOD
ILSVRC2012_val_00027058,a brown dog standing on the ground,"['dog', 'ground']",OOD
ILSVRC2012_val_00047324,two dogs standing next to each other in the grass,"['dogs', 'grass']",OOD
ILSVRC2012_val_00044031,a black and brown dog standing in a field,"['dog', 'field']",OOD
ILSVRC2012_val_00009326,a woman running with a dog on a leash,"['woman', 'dog', 'leash']",OOD
ILSVRC2012_val_00029537,two women sitting in a horse drawn carriage,"['women', 'horse', 'carriage']",OOD
ILSVRC2012_val_00043572,two women are sitting in wheelchairs on a street,"['women', 'wheelchairs', 'street']",OOD
ILSVRC2012_val_00004843,a couple of people sitting in a rickshaw,"['couple', 'people']",OOD
ILSVRC2012_val_00021028,a man sitting in a rickshaw on a city street,"['man', 'rickshaw', 'city', 'street']",OOD
ILSVRC2012_val_00025728,a group of people walking down a street with a horse drawn carriage,"['group', 'people', 'street', 'horse', 'carriage']",OOD
ILSVRC2012_val_00023900,a man pulling a man in a rickshaw,"['man', 'man']",OOD
ILSVRC2012_val_00046133,a rickshaw parked on the side of a street,"['rickshaw', 'side', 'street']",OOD
ILSVRC2012_val_00029813,a man standing in front of chairs on a city street,"['man', 'front', 'chairs', 'city', 'street']",OOD
ILSVRC2012_val_00037141,a man is pulling a rickshaw,['man'],OOD
ILSVRC2012_val_00027524,three people are sitting in a horse drawn carriage,"['people', 'horse', 'carriage']",OOD
ILSVRC2012_val_00000281,a man is pulling a rickshaw with a red seat,"['man', 'rickshaw', 'seat']",OOD
ILSVRC2012_val_00004290,a man sitting in a cart on a city street,"['man', 'cart', 'city', 'street']",OOD
ILSVRC2012_val_00047366,a man riding a bike with a red cart on the back,"['man', 'bike', 'cart', 'back']",OOD
ILSVRC2012_val_00011054,a woman walking down a street next to a horse drawn carriage,"['woman', 'street', 'horse', 'carriage']",OOD
ILSVRC2012_val_00008982,a man is standing next to a rickshaw on the street,"['man', 'rickshaw', 'street']",OOD
ILSVRC2012_val_00005448,a red and black rickshaw parked on the street,"['rickshaw', 'street']",OOD
ILSVRC2012_val_00022242,a group of people sitting in a horse drawn carriage,"['group', 'people', 'horse', 'carriage']",OOD
ILSVRC2012_val_00002142,a man is sitting in a wheelchair on a busy city street,"['man', 'wheelchair', 'city', 'street']",OOD
ILSVRC2012_val_00014156,two men sitting in a horse drawn cart on a city street,"['men', 'horse', 'cart', 'city', 'street']",OOD
ILSVRC2012_val_00037368,a bike with a red seat on a street,"['bike', 'seat', 'street']",OOD
ILSVRC2012_val_00009422,a group of people standing outside of a rickshaw,"['group', 'people']",OOD
ILSVRC2012_val_00036428,two women sitting in a rickshaw with an umbrella,"['women', 'rickshaw', 'umbrella']",OOD
ILSVRC2012_val_00017474,a horse drawn carriage parked on the side of a street,"['horse', 'carriage', 'side', 'street']",OOD
ILSVRC2012_val_00008961,a man standing next to a bike with a cart,"['man', 'bike', 'cart']",OOD
ILSVRC2012_val_00022932,a man is riding in the back of a rickshaw,"['man', 'back']",OOD
ILSVRC2012_val_00043161,a group of people in a wheelchair,"['group', 'people', 'wheelchair']",OOD
ILSVRC2012_val_00002531,a red horse drawn carriage parked next to steps,"['horse', 'carriage', 'steps']",OOD
ILSVRC2012_val_00012693,a man riding a rickshaw down a city street,"['man', 'rickshaw', 'city', 'street']",OOD
ILSVRC2012_val_00011652,a man pulling a rickshaw on a city street,"['man', 'rickshaw', 'city', 'street']",OOD
ILSVRC2012_val_00027701,a man standing next to a bike with a cart,"['man', 'bike', 'cart']",OOD
ILSVRC2012_val_00031064,a woman standing in front of a red carriage,"['woman', 'front', 'carriage']",OOD
ILSVRC2012_val_00032319,a rickshaw parked on the side of a street,"['rickshaw', 'side', 'street']",OOD
ILSVRC2012_val_00015478,a man and two women in a horse drawn carriage,"['man', 'women', 'horse', 'carriage']",OOD
ILSVRC2012_val_00013621,a man laying on the ground with a rickshaw,"['man', 'ground']",OOD
ILSVRC2012_val_00019836,a man pulling a cart with a woman in the back,"['man', 'cart', 'woman', 'back']",OOD
ILSVRC2012_val_00029293,a man is pushing a rickshaw down a city street,"['man', 'rickshaw', 'city', 'street']",OOD
ILSVRC2012_val_00041391,a person riding a horse drawn carriage down a street,"['person', 'horse', 'carriage', 'street']",OOD
ILSVRC2012_val_00013642,a man pulling two women in a horse drawn carriage,"['man', 'women', 'horse', 'carriage']",OOD
ILSVRC2012_val_00011595,a man is standing in the street with a rickshaw,"['man', 'street']",OOD
ILSVRC2012_val_00008784,a group of people sitting in a horse drawn carriage,"['group', 'people', 'horse', 'carriage']",OOD
ILSVRC2012_val_00015133,two women sitting in the back of a horse drawn carriage,"['women', 'back', 'horse', 'carriage']",OOD
ILSVRC2012_val_00032729,a rickshaw parked on the side of a street,"['rickshaw', 'side', 'street']",OOD
ILSVRC2012_val_00002462,a man is pulling a rickshaw down a street,"['man', 'rickshaw', 'street']",OOD
ILSVRC2012_val_00012136,a person standing next to a horse drawn carriage in the snow,"['person', 'horse', 'carriage', 'snow']",OOD
ILSVRC2012_val_00047401,a man is sitting in the back of a rickshaw,"['man', 'back']",OOD
ILSVRC2012_val_00003203,a woman is walking down a city street,"['woman', 'city', 'street']",OOD
ILSVRC2012_val_00010273,a man is pulling a cart with a woman in it,"['man', 'cart', 'woman']",OOD
ILSVRC2012_val_00002456,a rickshaw parked next to a brick wall,"['rickshaw', 'brick', 'wall']",OOD
ILSVRC2012_val_00044410,a man is sitting in a wooden chair,"['man', 'chair']",OOD
ILSVRC2012_val_00046128,a group of people walking down a street with a horse drawn carriage,"['group', 'people', 'street', 'horse', 'carriage']",OOD
ILSVRC2012_val_00045170,a woman standing in a library reading a book,"['woman', 'library', 'book']",OOD
ILSVRC2012_val_00020329,a group of people in costumes standing in a room,"['group', 'people', 'costumes', 'room']",OOD
ILSVRC2012_val_00032167,a group of people sitting and standing in a library,"['group', 'people', 'library']",OOD
ILSVRC2012_val_00000849,a library with tables and chairs and shelves of books,"['library', 'tables', 'chairs', 'shelves', 'books']",OOD
ILSVRC2012_val_00046911,a man and a woman standing in a bookstore,"['man', 'woman', 'bookstore']",OOD
ILSVRC2012_val_00041531,a library filled with lots of books on a shelf,"['library', 'lots', 'books', 'shelf']",OOD
ILSVRC2012_val_00026253,a living room with a couch and book shelves,"['room', 'couch', 'book', 'shelves']",OOD
ILSVRC2012_val_00002813,a library with tables and chairs and shelves of books,"['library', 'tables', 'chairs', 'shelves', 'books']",OOD
ILSVRC2012_val_00014517,a library with a desk with a laptop and a chair,"['library', 'desk', 'laptop', 'chair']",OOD
ILSVRC2012_val_00045865,a view of the library from the top of a staircase,"['view', 'library', 'top', 'staircase']",OOD
ILSVRC2012_val_00029650,a display of books on display in a library,"['display', 'books', 'display', 'library']",OOD
ILSVRC2012_val_00031588,a large library filled with lots of books and a staircase,"['library', 'lots', 'books', 'staircase']",OOD
ILSVRC2012_val_00039081,a group of people in costumes standing around a little girl,"['group', 'people', 'costumes', 'girl']",OOD
ILSVRC2012_val_00028061,a library filled with lots of shelves of books,"['library', 'lots', 'shelves', 'books']",OOD
ILSVRC2012_val_00016662,a woman wearing glasses and a shirt and tie,"['woman', 'glasses', 'shirt']",OOD
ILSVRC2012_val_00041823,a row of bookshelves in a library with a blue floor,"['row', 'bookshelves', 'library', 'floor']",OOD
ILSVRC2012_val_00047573,an aerial view of a library with many desks and shelves,"['view', 'library', 'desks', 'shelves']",OOD
ILSVRC2012_val_00023849,the interior of a library with many shelves of books,"['interior', 'library', 'shelves', 'books']",OOD
ILSVRC2012_val_00009804,a row of books hanging on a wall,"['row', 'books', 'wall']",OOD
ILSVRC2012_val_00039320,a group of people in a library with tables and chairs,"['group', 'people', 'library', 'tables', 'chairs']",OOD
ILSVRC2012_val_00019732,a view of a library from the second floor,"['view', 'library', 'floor']",OOD
ILSVRC2012_val_00017420,a collection of dvds on a shelf,"['collection', 'dvds', 'shelf']",OOD
ILSVRC2012_val_00042737,a cat sitting on top of a shelf of books,"['cat', 'top', 'shelf', 'books']",OOD
ILSVRC2012_val_00028549,the interior of a building with glass ceilings and floors,"['interior', 'building', 'glass', 'ceilings', 'floors']",OOD
ILSVRC2012_val_00026780,a man playing a video game in a library,"['man', 'video', 'game', 'library']",OOD
ILSVRC2012_val_00024394,a group of people in a classroom looking at a book,"['group', 'people', 'classroom', 'book']",OOD
ILSVRC2012_val_00003110,a book shelf with many books on it,"['book', 'shelf', 'books']",OOD
ILSVRC2012_val_00019693,a childrens library filled with books and toys,"['childrens', 'library', 'books', 'toys']",OOD
ILSVRC2012_val_00037789,a library with a bunch of shelves of books,"['library', 'bunch', 'shelves', 'books']",OOD
ILSVRC2012_val_00017628,two people standing in a library playing a guitar,"['people', 'library', 'guitar']",OOD
ILSVRC2012_val_00036001,a desk with a coffee machine and a shelf with magazines,"['desk', 'coffee', 'machine', 'shelf', 'magazines']",OOD
ILSVRC2012_val_00007239,a man reading a book in a library while a woman is walking,"['man', 'book', 'library', 'woman']",OOD
ILSVRC2012_val_00005513,a row of bookshelves filled with books in a library,"['row', 'bookshelves', 'books', 'library']",OOD
ILSVRC2012_val_00012222,a large library with many shelves of books and a spiral staircase,"['library', 'shelves', 'books', 'staircase']",OOD
ILSVRC2012_val_00044809,a large room with bookshelves and a ceiling in a library,"['room', 'bookshelves', 'ceiling', 'library']",OOD
ILSVRC2012_val_00020914,a group of children sitting around a table in a library,"['group', 'children', 'table', 'library']",OOD
ILSVRC2012_val_00014155,a classroom with green tables and chairs and bookshelves,"['classroom', 'tables', 'chairs', 'bookshelves']",OOD
