ImageID,Caption,Nouns,Type
sun_bkizsugjzcqqnmaz,a glacier with mountains in the background and a blue sky,"['glacier', 'mountains', 'background', 'sky']",OOD
sun_afvaccevsckcdkkj,three apple trees in a field of grass,"['apple', 'trees', 'field', 'grass']",OOD
sun_bfqyroqlmcljofpm,a herb garden in a wooden planter box,"['herb', 'garden', 'planter', 'box']",OOD
sun_aabdnapdlxgundoj,an old tree in a field with a blue sky,"['tree', 'field', 'sky']",OOD
sun_anmphahemonjytql,a view of a cave with rocks and green moss,"['view', 'cave', 'rocks', 'moss']",OOD
sun_bhwmdsmcpomvprxp,a waterfall in a forest with ferns,"['waterfall', 'forest', 'ferns']",OOD
sun_aqmaypdxmkyfkkxs,an aerial view of a field with green grass and trees,"['view', 'field', 'grass', 'trees']",OOD
sun_akifsthnqdnrdnxg,a stream running through a forest next to a fence,"['stream', 'forest', 'fence']",OOD
sun_bceabrpvwencmtkf,a garden with white flowers in front of a house,"['garden', 'flowers', 'front', 'house']",OOD
sun_bzayvogardiuufor,icebergs in the water near a glacier in glacier bay national park,"['icebergs', 'water', 'glacier']",OOD
sun_bhocbrrtckxehnsm,a canal in a city with buildings and trees,"['canal', 'city', 'buildings', 'trees']",OOD
sun_aznysdqatwbsidrj,a sunset over the ocean with the sun shining on the water,"['sunset', 'ocean', 'sun', 'water']",OOD
sun_alqltlpneagvlvvk,a man riding a wave on a surfboard in the ocean,"['man', 'wave', 'surfboard', 'ocean']",OOD
sun_aljkuithvtrqrevp,a garden with a path in the middle,"['garden', 'path', 'middle']",OOD
sun_agmwieejpagdavye,a fossil in the ceiling of a cave,"['fossil', 'ceiling', 'cave']",OOD
sun_aaudprltorosqtwv,a lush green forest with trees and palm trees,"['forest', 'trees', 'palm', 'trees']",OOD
sun_apuhqnujfhghzzqs,a canal in a city with boats and buildings,"['canal', 'city', 'boats', 'buildings']",OOD
sun_anwupgqxhsdvdtdi,a man swimming under water in a cave,"['man', 'water', 'cave']",OOD
sun_axsxcmrepgxeeyxh,a group of birch trees in the snow,"['group', 'birch', 'trees', 'snow']",OOD
sun_bjvnofvviebxjtae,the sun shining through the trees in the woods,"['sun', 'trees', 'woods']",OOD
sun_beqtstmbbooclrjx,a man standing on a rock in front of a waterfall,"['man', 'rock', 'front', 'waterfall']",OOD
sun_bqlijptknclcnier,a small canyon with a barbed wire fence on top of it,"['canyon', 'wire', 'fence', 'top']",OOD
sun_aplvucsrkscnvuzm,a garden in front of a white house,"['garden', 'front', 'house']",OOD
sun_axdvumowuqnphglz,a man standing in a field of wheat,"['man', 'field', 'wheat']",OOD
sun_bykdojfidmayserw,a group of people standing in a field of grass,"['group', 'people', 'field', 'grass']",OOD
sun_aklaangaztfivcig,a palm tree in the middle of a forest,"['palm', 'tree', 'middle', 'forest']",OOD
sun_bglojtticlvlvbmu,a creek with a stick in the water,"['creek', 'stick', 'water']",OOD
sun_ailrxzyazmrqywzi,a path through the woods with trees and rocks,"['path', 'woods', 'trees', 'rocks']",OOD
sun_bnaoagmllpcahqmp,a black dog carrying a frisbee in the water,"['dog', 'frisbee', 'water']",OOD
sun_almxcvcgzxrhuxpr,a field of corn with a blue sky in the background,"['field', 'corn', 'sky', 'background']",OOD
sun_aecavaoalnakrvjb,a green combine in the middle of a wheat field,"['combine', 'middle', 'wheat', 'field']",OOD
sun_algpsujdozuvakop,a tree that has been cut down in the grass,"['tree', 'grass']",OOD
sun_bdcrbnhvzqcejrot,a group of boats are in a canal,"['group', 'boats', 'canal']",OOD
sun_brunvgswczsbyzkp,a man and a woman sitting on a mound of sand,"['man', 'woman', 'mound', 'sand']",OOD
sun_bkndlzaanugxpvaq,a pyramid in the desert with a blue sky in the background,"['pyramid', 'desert', 'sky', 'background']",OOD
sun_adqwkrmskksjvbmj,a man riding a wave on a surfboard in the ocean,"['man', 'wave', 'surfboard', 'ocean']",OOD
sun_ddfwkwujzkcyhhrt,a garden with lots of green plants and a pathway,"['garden', 'lots', 'plants', 'pathway']",OOD
sun_aweltknjmvvkzruh,the entrance to a small cave in the snow,"['entrance', 'cave', 'snow']",OOD
sun_brhyjxmxydrdpkvw,a rock sitting on top of a pond of water,"['rock', 'top', 'pond', 'water']",OOD
sun_aygptuzthanzeyhf,a group of people on a raft in a river,"['group', 'people', 'raft', 'river']",OOD
sun_aresnxwhipsrivoy,a large garden with many bushes and trees,"['garden', 'bushes', 'trees']",OOD
sun_apexhntekafjumng,a statue of two people sitting next to a fountain,"['statue', 'people', 'fountain']",OOD
sun_azkjxmepmeowjqgx,a group of trees with yellow trunks in a forest,"['group', 'trees', 'trunks', 'forest']",OOD
sun_arlmiuoowhutogjp,a hole in the ice near a glacier,"['hole', 'ice', 'glacier']",OOD
sun_ajpakehmzdqchpnl,a view of the ocean from the beach at sunset,"['view', 'ocean', 'beach', 'sunset']",OOD
sun_bxsmgccpyolmlavh,a view of a garden with alot of flowers,"['view', 'garden', 'alot', 'flowers']",OOD
sun_acgrzdzmapxunjho,an iceberg and a sail boat in the middle of the ocean,"['iceberg', 'sail', 'boat', 'middle', 'ocean']",OOD
sun_bjlpmrvmwcoljspb,a body of water in the middle of a field,"['body', 'water', 'middle', 'field']",OOD
sun_adecmaumusxsltqi,the inside of a cave with stalactites hanging from it,"['inside', 'cave', 'stalactites']",OOD
sun_buseslbmwwnmqild,the garden in the backyard is full of plants and a fence,"['garden', 'backyard', 'plants', 'fence']",OOD
sun_akytayaebrjfqxot,a stone bridge over a body of water,"['stone', 'bridge', 'body', 'water']",OOD
sun_bgnarkcracmlnlhn,a small stream flows through a rocky canyon,"['stream', 'canyon']",OOD
sun_absopkcdtdbuumro,a field of green grass with a barn in the middle of it,"['field', 'grass', 'barn', 'middle']",OOD
sun_bvbzvunekksfggon,a group of people walking around a garden,"['group', 'people', 'garden']",OOD
sun_boarzrfruiixewtk,a tractor digs a trench in the middle of a field,"['tractor', 'trench', 'middle', 'field']",OOD
sun_bpitrhpmfpwtwnie,a view of the badlands from the top of a hill,"['view', 'badlands', 'top', 'hill']",OOD
sun_atvnbusevliwvjvi,a beam of light in a slot canyon,"['beam', 'light', 'slot', 'canyon']",OOD
sun_blfbphxdwqdvijxg,a small stream is shown through the grass and weeds,"['stream', 'grass', 'weeds']",OOD
sun_aifvrymsrtfrzrho,a view of a vineyard with a house in the distance,"['view', 'vineyard', 'house', 'distance']",OOD
sun_bfifhsqpfnwmhywl,a path in the woods with leaves on the ground,"['path', 'woods', 'leaves', 'ground']",OOD
sun_alhpocwsadrnzduw,a man on skis on the side of a glacier,"['man', 'skis', 'side', 'glacier']",OOD
sun_befgfkxfvzwcjunm,a field of dry grass next to a body of water,"['field', 'grass', 'body', 'water']",OOD
sun_bobhigelmaqyamqn,a stream running through a forest with rocks,"['stream', 'forest', 'rocks']",OOD
sun_bpzmoeggwefugkid,a waterfall on the side of a rock,"['waterfall', 'side', 'rock']",OOD
sun_avedniyeuhiyjtzf,a man sitting on a stone wall in front of a field,"['man', 'stone', 'wall', 'front', 'field']",OOD
sun_beovjooignxjfqgy,a sand dune in the desert against a blue sky,"['sand', 'dune', 'desert', 'sky']",OOD
sun_bpswjdezuzezthrs,a field with trees and grass and a cloudy sky,"['field', 'trees', 'grass', 'sky']",OOD
sun_bvucnbwwxqskuhdw,a man and a woman standing in front of a mountain,"['man', 'woman', 'front', 'mountain']",OOD
sun_anbnzwcyiwaznuqu,a woman and a girl standing in a cave,"['woman', 'girl', 'cave']",OOD
sun_ayojptwsnwiykqlb,a group of people skiing down a snow covered slope,"['group', 'people', 'snow', 'slope']",OOD
sun_adhwcoyqqcbnjgqb,a group of people on the bow of a boat,"['group', 'people', 'bow', 'boat']",OOD
sun_apturajhlwfrehrm,a large cave in the side of a rock wall,"['cave', 'side', 'rock', 'wall']",OOD
sun_btzagluyqfdbvujq,a group of trees in the water in a swamp,"['group', 'trees', 'water', 'swamp']",OOD
sun_agcyedsuxpawifls,a green field with trees in the background and a blue sky with clouds,"['field', 'trees', 'background', 'sky', 'clouds']",OOD
sun_bgfhbwdmriflbqzp,a waterfall in the middle of a river,"['waterfall', 'middle', 'river']",OOD
sun_bswgzhhypdloknko,a person skiing down a snow covered slope,"['person', 'snow', 'slope']",OOD
sun_ahnszpffynlympqu,a body of water with trees and bushes,"['body', 'water', 'trees', 'bushes']",OOD
sun_alxrhbqviplgmxpe,a lighthouse on an island in the middle of the ocean,"['lighthouse', 'island', 'middle', 'ocean']",OOD
sun_brpvrmpmnikrbupw,a row of christmas trees in a field,"['row', 'trees', 'field']",OOD
sun_bzhrlyayqrxutasp,a view of a vineyard with a field of grape vines,"['view', 'vineyard', 'field', 'grape', 'vines']",OOD
sun_apyqonflyoalnkzr,a row of apple trees in a field,"['row', 'apple', 'trees', 'field']",OOD
sun_alckkvxobhmttrrf,an underground tunnel with a lot of stone walls,"['tunnel', 'lot', 'stone', 'walls']",OOD
sun_azwsgfzyjrccximp,a group of people on a boat in the ocean,"['group', 'people', 'boat', 'ocean']",OOD
sun_bwpwuvmszsuvxbwp,a snow covered ski slope with pine trees,"['snow', 'ski', 'slope', 'pine', 'trees']",OOD
sun_auhlzdffevrprhej,a waterfall in the middle of the forest,"['waterfall', 'middle', 'forest']",OOD
sun_ayjqvizemveidqle,a man on a boat in a river,"['man', 'boat', 'river']",OOD
sun_aclrclkwijumrkla,a large iceberg in the water against a blue sky,"['iceberg', 'water', 'sky']",OOD
sun_atuvmptukfwuhcaf,a view of a cave in a rock wall,"['view', 'cave', 'rock', 'wall']",OOD
sun_biwvjmgxaeknkdrg,a garden with a pond and a fountain,"['garden', 'pond', 'fountain']",OOD
sun_anvxilzloxftwhsh,a group of people riding horses on a hill,"['group', 'people', 'horses', 'hill']",OOD
sun_averlzhavvurxdtw,a corridor in a cave with stone walls,"['corridor', 'cave', 'stone', 'walls']",OOD
sun_atnppjvkwijhyzwp,a tree with green leaves and a blue sky,"['tree', 'leaves', 'sky']",OOD
sun_akukydqstuwoplps,a waterfall in the middle of a river,"['waterfall', 'middle', 'river']",OOD
sun_bckscbubuyphqjlz,a statue of an elephant in a garden,"['statue', 'elephant', 'garden']",OOD
sun_aztkjekddvzagwol,a close up of a stream flowing over rocks,"['close', 'stream', 'rocks']",OOD
sun_bpcrjvtoynmlshii,a vineyard in the foggy vineyard hillside with green vines and grape,"['vineyard', 'vineyard', 'hillside', 'vines', 'grape']",OOD
sun_bwslsyqutsrjvqvf,icebergs in the weddell sea with mountains in the background,"['icebergs', 'mountains', 'background']",OOD
sun_bdxtwjxllwqymvnl,a vineyard with a row of vines in a field,"['vineyard', 'row', 'vines', 'field']",OOD
sun_afvozdbicsisrmod,a view of the ocean with waves in the water,"['view', 'ocean', 'waves', 'water']",OOD
sun_aewuyhusgzwhdtbn,a large field with clouds and a blue sky,"['field', 'clouds', 'sky']",OOD
sun_aleqynfwzesvvxqw,a field of trees with a barn in the background,"['field', 'trees', 'barn', 'background']",OOD
sun_ahhnsmqzrhmdaewz,a field covered in snow with trees,"['field', 'snow', 'trees']",OOD
sun_bvewwfajjwjntohf,a wave in the ocean on a cloudy day,"['wave', 'ocean', 'day']",OOD
sun_biqmabkmyhrrasmc,the view of the badlands from the overlook,"['view', 'badlands', 'overlook']",OOD
sun_bvltztwgxggeaiyb,a statue of a snail made out of flowers,"['statue', 'snail', 'flowers']",OOD
sun_bdxcdhsinznxkdns,a field of hay bales in a field,"['field', 'hay', 'bales', 'field']",OOD
sun_azwchekjlhcjdilk,a view of a marsh with a body of water,"['view', 'marsh', 'body', 'water']",OOD
sun_bhynyyyccpksgwiv,a pond with a golf course in the background,"['pond', 'golf', 'course', 'background']",OOD
sun_ajgibatalucxokut,a snow covered road in the woods,"['snow', 'road', 'woods']",OOD
sun_agamrwkzoekybuim,a body of water with trees on the side of it,"['body', 'water', 'trees', 'side']",OOD
sun_bzroxgijgmhteduf,a group of people riding horses in the desert,"['group', 'people', 'horses', 'desert']",OOD
sun_aomwzybszjsftlei,a wave in the water on a beach,"['wave', 'water', 'beach']",OOD
sun_bdbactgiswxblcqy,a body of water with trees in the background,"['body', 'water', 'trees', 'background']",OOD
sun_abdkefcpylibfeto,a field of trees and grass in the woods,"['field', 'trees', 'grass', 'woods']",OOD
sun_aomnormaouqpemoe,the view of the fields from the train,"['view', 'fields', 'train']",OOD
sun_awrrsfwbmtczxvid,a little girl standing in a corn field,"['girl', 'corn', 'field']",OOD
sun_aoslhdrylyvadajn,a cruise ship in the middle of a large body of water,"['cruise', 'ship', 'middle', 'body', 'water']",OOD
sun_aswbzwkkyewyzpwy,a field of wheat with a blue sky and some trees,"['field', 'wheat', 'sky', 'trees']",OOD
sun_aqqgthzskkqzfwlt,a group of trees covered in snow,"['group', 'trees', 'snow']",OOD
sun_bsdegxcseviuvife,a group of people walking on a rocky mountain,"['group', 'people', 'mountain']",OOD
sun_axhfmqbmnwsidaaa,a saguaro cactus in the desert with mountains,"['saguaro', 'cactus', 'desert', 'mountains']",OOD
sun_aqmegklqvdubffab,a large crack in the snow on a mountain,"['crack', 'snow', 'mountain']",OOD
sun_apczhnhutbaaxcvi,a row of apple trees in an orchard,"['row', 'apple', 'trees', 'orchard']",OOD
sun_bgmqnyttabwpodxz,a ski slope in the woods with a ski lift and a house,"['ski', 'slope', 'woods', 'ski', 'lift', 'house']",OOD
sun_bzbzgwlnigjyljxx,a group of people walking down a dirt trail,"['group', 'people', 'dirt', 'trail']",OOD
sun_axrkswmlctulqith,a crop of corn growing in a field,"['crop', 'corn', 'field']",OOD
sun_bvgizivvlyeavido,a view of a mountain and a tree in a field,"['view', 'mountain', 'tree', 'field']",OOD
sun_addobahtnltscpaj,a wave in the ocean with a white,"['wave', 'ocean']",OOD
sun_awpjkdqfngysjlcz,a stone building on the side of a mountain road,"['stone', 'building', 'side', 'mountain', 'road']",OOD
sun_anuklyhtxhqbatot,a park with green grass and trees and a road,"['park', 'grass', 'trees', 'road']",OOD
sun_bpmyxsciechzlftz,a woman and a young girl standing at the top of a canyon,"['woman', 'girl', 'top', 'canyon']",OOD
sun_bbhexcbqmkvbbypz,a man and a woman standing in front of a canyon,"['man', 'woman', 'front', 'canyon']",OOD
sun_apbanljytquhywvx,a group of bamboo trees in a forest,"['group', 'bamboo', 'trees', 'forest']",OOD
sun_apurpjgazkgbnbew,a tree in a field with the leaves changing to yellow and green,"['tree', 'field', 'leaves']",OOD
sun_aibfgghplxgbnsni,a field of corn on the side of the road with mountains in the background,"['field', 'corn', 'side', 'road', 'mountains', 'background']",OOD
sun_battbuwagkecsqek,a garden with two wooden posts in the grass,"['garden', 'posts', 'grass']",OOD
sun_aegxeepvrwckyors,a hole in the ice with snow around it,"['hole', 'ice', 'snow']",OOD
sun_bejituydpzbbbydb,a close up of sand dunes in the desert,"['close', 'sand', 'dunes', 'desert']",OOD
sun_ahbjhhymwnrqumel,a park with trees and plants in the grass,"['park', 'trees', 'plants', 'grass']",OOD
sun_bytbgstzmbgwnwpa,a garden with a fence and some trees and plants,"['garden', 'fence', 'trees', 'plants']",OOD
sun_bhkktatguorxmrnr,a trench in the street with a wire running through it,"['trench', 'street', 'wire']",OOD
sun_aktxraquxzvjgawe,a view of the sacramento river from a bridge,"['view', 'bridge']",OOD
sun_bjebiurepzdzjwvw,a man standing on skis on a snow covered mountain,"['man', 'skis', 'snow', 'mountain']",OOD
sun_bhvhbyanflpwvpzd,a farm in the middle of a field of crops,"['farm', 'middle', 'field', 'crops']",OOD
sun_blikwzwawttzrqai,a bridge over a canal in a village,"['bridge', 'canal', 'village']",OOD
sun_axdmfmzdmhqwjjpf,a tree lined dirt road with trees on both sides,"['tree', 'dirt', 'road', 'trees', 'sides']",OOD
sun_ayktoobsfivecidl,a rock in the middle of the ocean under a blue sky,"['rock', 'middle', 'ocean', 'sky']",OOD
sun_aruqsnzstpgbwfww,a park with trees and a path,"['park', 'trees', 'path']",OOD
sun_aekneivmloizcuhy,a man in a red jacket is sitting in a snow cave,"['man', 'jacket', 'snow', 'cave']",OOD
sun_bposchcteopjwqfo,a stone fountain in the middle of a garden,"['stone', 'fountain', 'middle', 'garden']",OOD
sun_aqyftelrqfltgfam,a trail in the woods with leaves on the ground,"['trail', 'woods', 'leaves', 'ground']",OOD
sun_agxkvfvemlxlkkwv,a moss covered tree branch in the forest,"['moss', 'tree', 'branch', 'forest']",OOD
sun_ayrqfodgpzhsdqjh,a field of yellow rapeseed flowers in front of a green field,"['field', 'rapeseed', 'flowers', 'front', 'field']",OOD
sun_bthdhekortklqyvg,a view of the mesquite sand dunes in the death valley national park,"['view', 'dunes']",OOD
sun_akzmqnisvhbqjpaj,a body of water with waves in the ocean,"['body', 'water', 'waves', 'ocean']",OOD
sun_awubhvjaohyjxgyp,a group of people walking down a road,"['group', 'people', 'road']",OOD
sun_amsecixkwzmlcnmj,an iceberg in the ocean near the coast,"['iceberg', 'ocean', 'coast']",OOD
sun_bwuyuawlnajqnotk,a man skiing down a snow covered slope on skis,"['man', 'snow', 'slope', 'skis']",OOD
sun_aekqozwxzzhxwdrd,a sign for the maze in front of a corn field,"['sign', 'maze', 'front', 'corn', 'field']",OOD
sun_ammgmrjyaapdzzth,a block of ice on a lake with a mountain in the background,"['block', 'ice', 'lake', 'mountain', 'background']",OOD
sun_aarnmhmjnoywelfb,a group of trees in a forest with a mountain in the background,"['group', 'trees', 'forest', 'mountain', 'background']",OOD
sun_bzyzgirotshrwpig,a man holding a fish in front of a lake,"['man', 'fish', 'front', 'lake']",OOD
sun_bnsujkmriybbyvxi,a vegetable garden in a backyard next to a house,"['vegetable', 'garden', 'backyard', 'house']",OOD
sun_abmqfuqlnqvyvwsw,a chunk of ice in the water in a lake,"['chunk', 'ice', 'water', 'lake']",OOD
sun_bsnucwuubstyluqd,a garden with a pond and a building with a clock tower,"['garden', 'pond', 'building', 'clock', 'tower']",OOD
sun_aeskzrtbpqfjnucw,a field of crops with a farm in the background,"['field', 'crops', 'farm', 'background']",OOD
sun_bzyhnyttxejyxrpi,shadows and grass on the sand of a dune in the desert,"['shadows', 'grass', 'sand', 'dune', 'desert']",OOD
sun_aolpvbefwmlapdkd,a field of green grass with lines in it,"['field', 'grass', 'lines']",OOD
sun_bvetdhrdxcjuouwm,a view of a canal with boats in it,"['view', 'canal', 'boats']",OOD
sun_amgwvbpfyuoyzipf,a view from above of a river and trees,"['view', 'river', 'trees']",OOD
sun_alhvyziimzeiusrl,a large body of water with a blue sky,"['body', 'water', 'sky']",OOD
sun_aczmpiilolvjelct,a beach with palm trees and a small island in the ocean,"['beach', 'palm', 'trees', 'island', 'ocean']",OOD
sun_bmivvplrrpzgbtrt,a view of a snow covered mountain range,"['view', 'snow', 'mountain', 'range']",OOD
sun_bauhlzzccvracuio,a woman playing golf on a putting green,"['woman', 'golf', 'putting', 'green']",OOD
sun_bwwjtvyfeqexupam,a small house in the woods next to a river,"['house', 'woods', 'river']",OOD
sun_aevhxyosszawcwkp,a garden with a house in the background,"['garden', 'house', 'background']",OOD
sun_asohjsqkfrsebfpc,a close up of a field of wheat,"['close', 'field', 'wheat']",OOD
sun_batpggblnqvbvoeq,a woman in a garden of plants,"['woman', 'garden', 'plants']",OOD
sun_ankvgaqcbmqvualo,an iceberg in the water with icebergs in the ocean,"['iceberg', 'water', 'icebergs', 'ocean']",OOD
sun_abvwdvoaajvcmdjg,an iceberg in the middle of the water,"['iceberg', 'middle', 'water']",OOD
sun_aewqbfumexhhkqvz,a large cloud in the sky above a field,"['cloud', 'sky', 'field']",OOD
sun_arfjkjajpfzepsnw,an empty field with trees in the background,"['field', 'trees', 'background']",OOD
sun_aracbsmzywwpjglo,a field of dead grass next to a fence and trees,"['field', 'grass', 'fence', 'trees']",OOD
sun_buevfvzxtjkgxytq,an apple tree with apples on it in a field,"['apple', 'tree', 'apples', 'field']",OOD
sun_amkjxevkfproahqi,a surfer riding a wave in the ocean,"['surfer', 'wave', 'ocean']",OOD
sun_beqwueebvqoptnkd,a large glacier in the water with mountains in the background,"['glacier', 'water', 'mountains', 'background']",OOD
sun_bpjzufprohfqnreo,a garden with a pond and flowers in it,"['garden', 'pond', 'flowers']",OOD
sun_ahfalhrledxylygy,a man kneeling in a field of grass,"['man', 'field', 'grass']",OOD
sun_bzhidicaslhiwyuf,a snow covered road with snow covered trees,"['snow', 'road', 'snow', 'trees']",OOD
sun_anjuizgndzwmpgue,a man walking through an apple orchard with apples in a truck,"['man', 'apple', 'orchard', 'apples', 'truck']",OOD
sun_auavohcvmswhcubd,a green park sign in front of a wooden fence,"['park', 'sign', 'front', 'fence']",OOD
sun_aurpqrewpnsgzshv,a man crawling through a cave in a cave,"['man', 'cave', 'cave']",OOD
sun_btfadjrcmdqopunc,a rainbow in the sky over a mountain range,"['rainbow', 'sky', 'mountain', 'range']",OOD
sun_abomdrwhmwumthbh,an old fence in a field of tall grass next to a river,"['fence', 'field', 'grass', 'river']",OOD
sun_blsrykeujnyuzhyb,a snow covered road in front of a house,"['snow', 'road', 'front', 'house']",OOD
sun_bcbqdmqfztkhxkad,a view of a canyon with cliffs and trees,"['view', 'canyon', 'cliffs', 'trees']",OOD
sun_bytbgzejnpdpbwgo,a waterfall in the middle of a lush green forest,"['waterfall', 'middle', 'forest']",OOD
sun_aqogzslxmqwweodf,a soccer field with a field of grass and trees,"['soccer', 'field', 'field', 'grass', 'trees']",OOD
sun_aydxktqzniznwwwy,a row of apple trees in a field,"['row', 'apple', 'trees', 'field']",OOD
sun_bufuhfanasedonoh,a marshy area with trees in the background and a body of water,"['area', 'trees', 'background', 'body', 'water']",OOD
sun_anlyucgpymxqrldb,an underground cave with stone walls and a light at the top,"['cave', 'stone', 'walls', 'light', 'top']",OOD
sun_aajqlbdsflcxdswb,a large iceberg in the water with mountains in the background,"['iceberg', 'water', 'mountains', 'background']",OOD
sun_byjzmkpqieitxzii,a barbed wire fence in the middle of a field,"['wire', 'fence', 'middle', 'field']",OOD
sun_aqsolmfydodnakub,a river running through a valley with rocks and trees,"['river', 'valley', 'rocks', 'trees']",OOD
sun_adcseptdhxkiyfvt,a large iceberg floating in the water,"['iceberg', 'water']",OOD
sun_bjytqxiksgisnzjq,a view of a mountain range in the desert,"['view', 'mountain', 'range', 'desert']",OOD
sun_btfmoqhqnnksydlf,a path leading up a grassy hill with a fence,"['path', 'hill', 'fence']",OOD
sun_agpssiplurhagemr,a field of tall grass with a cloudy sky,"['field', 'grass', 'sky']",OOD
sun_ayziodxlordcncml,a boat on the water with the sun in the sky,"['boat', 'water', 'sun', 'sky']",OOD
sun_bcyqhmsuncrhyodx,a view of the badlands from the top of a mountain,"['view', 'badlands', 'top', 'mountain']",OOD
sun_ahnzlwgxcvlpryve,an iceberg in the middle of the ocean,"['iceberg', 'middle', 'ocean']",OOD
sun_auawgksionqjxykc,a field of wheat with a stormy sky in the background,"['field', 'wheat', 'sky', 'background']",OOD
sun_brvvdlyethytzzib,a person sitting on a block of ice in the snow,"['person', 'block', 'ice', 'snow']",OOD
sun_blpkjjwsbnutmdse,a stream running through a forest next to rocks,"['stream', 'forest', 'rocks']",OOD
sun_avmakuxqiwoptewa,a path through a forest with trees and benches,"['path', 'forest', 'trees', 'benches']",OOD
sun_bsfdjtitgzwpmjyj,a garden in a wooden box on the side of a street,"['garden', 'box', 'side', 'street']",OOD
sun_ahthedkspmzzypao,the lord of the rings war in the north concept art,"['concept', 'art']",OOD
sun_bvgrpksluwdblxig,a seal laying on top of some ice in the water,"['seal', 'top', 'ice', 'water']",OOD
sun_brqeqmvxzinbwfxb,a vegetable garden with a greenhouse and a fence,"['vegetable', 'garden', 'greenhouse', 'fence']",OOD
sun_asitqcjdhmptwyly,a tree in a field with mountains in the background,"['tree', 'field', 'mountains', 'background']",OOD
sun_ajshfbacwbjhknyh,a forest with trees and a log,"['forest', 'trees', 'log']",OOD
sun_atprazxszexknufq,a group of beds of flowers in a garden,"['group', 'beds', 'flowers', 'garden']",OOD
sun_bwlonregsztomhia,a vegetable garden in the backyard of a house,"['vegetable', 'garden', 'backyard', 'house']",OOD
sun_awqvddbvrjhsygyg,a church on the top of a green hill,"['church', 'top', 'hill']",OOD
sun_bwfmqkcsursirvwu,a man walking on a cliff with a lake in the background,"['man', 'cliff', 'lake', 'background']",OOD
sun_avxtttcwtcgvfzse,a garden with a fountain and a white fence,"['garden', 'fountain', 'fence']",OOD
sun_btkqmmuyekgkrqpk,three bales of hay in a field behind a white fence,"['bales', 'hay', 'field', 'fence']",OOD
sun_asaxupexprolustv,a snow covered slope with a mountain in the background,"['snow', 'slope', 'mountain', 'background']",OOD
sun_anjxmxpxeqwuplmp,a man sitting in the middle of a field of crops,"['man', 'middle', 'field', 'crops']",OOD
sun_aniszthxwqcczahd,a palm tree in front of a rice field,"['palm', 'tree', 'front', 'rice', 'field']",OOD
sun_apkkwymznercnbze,a boat is sitting in the water on a river,"['boat', 'water', 'river']",OOD
sun_acxgfxgqtcrhrjqc,a dirt road in the middle of a desert,"['dirt', 'road', 'middle', 'desert']",OOD
sun_bupzgnbxfubduxub,a canal in the city of amsterdam with bikes on a bridge,"['canal', 'city', 'bikes', 'bridge']",OOD
sun_bmpetpemknuscjtr,a large glacier in the middle of a body of water,"['glacier', 'middle', 'body', 'water']",OOD
sun_apczsryldvlaxlev,a pair of rusty railroad tracks in the woods,"['pair', 'railroad', 'tracks', 'woods']",OOD
sun_amrepntqgxwzagyy,a group of people standing on top of a glacier,"['group', 'people', 'top', 'glacier']",OOD
sun_brwnhhraevihosvn,people picking cherries in a vineyard with trees in the background,"['people', 'cherries', 'vineyard', 'trees', 'background']",OOD
sun_btdsuxsdtsqltrdm,a vineyard on a hill with a valley in the background,"['vineyard', 'hill', 'valley', 'background']",OOD
sun_bdakiusigclyjlwu,the garden is ready to be filled with dirt and plants,"['garden', 'dirt', 'plants']",OOD
sun_abjauuqefihxqire,two chairs and a table in a bamboo forest,"['chairs', 'table', 'bamboo', 'forest']",OOD
sun_bnatdqbwzrnnuniu,a fish pond with rocks and a fire pit,"['fish', 'pond', 'rocks', 'fire', 'pit']",OOD
sun_brfpyidtyjdewmfg,a view of the badlands from a helicopter flying over the desert,"['view', 'badlands', 'helicopter', 'desert']",OOD
sun_afhgagqbkgfzavwl,a wooden fence in a field with trees,"['fence', 'field', 'trees']",OOD
sun_aqqgvoplqmytnmkf,an iceberg in the water with mountains in the background,"['iceberg', 'water', 'mountains', 'background']",OOD
sun_atdznoxjxxrrinsm,a group of trees in a field with a blue sky,"['group', 'trees', 'field', 'sky']",OOD
sun_ahlzgjopixjmcqqx,a group of trees in a wooded area,"['group', 'trees', 'area']",OOD
sun_adownsanrznwvlfa,a road with a snow covered mountain in the background,"['road', 'snow', 'mountain', 'background']",OOD
sun_adspksewxdumktgk,a large field of grass and flowers with mountains in the background,"['field', 'grass', 'flowers', 'mountains', 'background']",OOD
sun_albruxfzycpyizpq,two people walking through a bamboo forest,"['people', 'bamboo', 'forest']",OOD
sun_aihgfsypgqoobnyp,a foggy river in a forest with trees,"['river', 'forest', 'trees']",OOD
sun_athdyqulatjmcqsh,a river in a wooded area with trees,"['river', 'area', 'trees']",OOD
sun_arpntnozwzbmivil,a body of water with grass and weeds,"['body', 'water', 'grass', 'weeds']",OOD
sun_bwkdgghnkdmdhulk,a canal with buildings on either side and a boat in it,"['canal', 'buildings', 'side', 'boat']",OOD
sun_asrvuiazerwrmjac,a group of bamboo trees in a forest,"['group', 'bamboo', 'trees', 'forest']",OOD
sun_bsllpsfcokgepzkh,a fountain in the lobby of a hotel,"['fountain', 'lobby', 'hotel']",OOD
sun_andoskbbkyftmmej,a group of penguins swimming in the water near an iceberg,"['group', 'penguins', 'water', 'iceberg']",OOD
