ImageID,Caption,Nouns,Type
da0d5ca3abef00959cf3eaeb72f609ae,a close up of a plant with a curled leaf,"['close', 'plant', 'leaf']",OOD
7c9a97131052d576eee9dfa9f69af042,a plant with green leaves in the dirt,"['plant', 'leaves', 'dirt']",OOD
671b6399d19f646c48337b0557791055,a group of cactus growing in the dirt,"['group', 'cactus', 'dirt']",OOD
7ccf2f91f1509be1311fbe6f7854994f,a plant with small purple flowers in the grass,"['plant', 'flowers', 'grass']",OOD
fe6a46083969dda539dbfe43f63b6531,a cactus with red berries growing on it,"['cactus', 'berries']",OOD
df1e9921d0735a91b51db91dd22928f2,a small plant with green leaves growing in the woods,"['plant', 'leaves', 'woods']",OOD
f15ffff8ab11bac8e5dbf20c9a022f68,a plant with white flowers growing in the grass,"['plant', 'flowers', 'grass']",OOD
7fa0c2048a72ff94efb2c6bda3b196b6,a plant growing in the leaves on the ground,"['plant', 'leaves', 'ground']",OOD
d36fd217f7c786cf0bd550ccc0a344d9,a pink flower in the grass,"['flower', 'grass']",OOD
3efcaf1e7bae2ceb5b98380b44dca3d4,a close up of a marijuana plant with green leaves,"['close', 'plant', 'leaves']",OOD
bf1855ae0715b978e81a97e110fe2d6b,a plant that is growing in the sand,"['plant', 'sand']",OOD
6ee1cbfe7fa50d408fb1aebed6eb7d77,a close up of a field of plants with rocks and trees in the background,"['close', 'field', 'plants', 'rocks', 'trees', 'background']",OOD
8735e1e091c9c2f4b75670dfa5038220,a yellow flower on a green plant,"['flower', 'plant']",OOD
d74ad4c9cbf19fd8cb5549a782a41cea,a field of purple and white flowers in the grass,"['field', 'flowers', 'grass']",OOD
621c563b9ae8794d9f310fda6e182567,a leaf and a piece of paper on the ground,"['leaf', 'piece', 'paper', 'ground']",OOD
1beb71489ff2adf0e8f11f80458d5e8d,a tree with green leaves in a forest,"['tree', 'leaves', 'forest']",OOD
448630d1afe33f709875082bc21a507f,a cluster of green and purple berries on a tree,"['cluster', 'berries', 'tree']",OOD
2a8c8151e9da2f93f770f096377439a3,a purple flower growing in the woods,"['flower', 'woods']",OOD
cd1fd1f833cc2e485eb97c7cae630006,a field of green plants with purple and white flowers,"['field', 'plants', 'flowers']",OOD
a813fa23934404d7208a40c62b71a9b4,a group of small succulent plants growing in the dirt,"['group', 'plants', 'dirt']",OOD
2deee282f53c10d23791d93989efc1fe,a field of white flowers in the grass,"['field', 'flowers', 'grass']",OOD
2cd83db31504b4960508e2aa3dfd18be,a close up of a person holding a plant with white flowers,"['close', 'person', 'plant', 'flowers']",OOD
8bbde8c82e5cd63d7268ff6a82447480,a plant with green leaves in the dirt,"['plant', 'leaves', 'dirt']",OOD
9b7046fa56114963f715b2392161bc8c,a close up of a trunk of a tree with brown bark and green leaves,"['close', 'trunk', 'tree', 'bark', 'leaves']",OOD
344f617e8417ee65f3daa4b5a4b36431,a group of cattails growing in a field of grass,"['group', 'cattails', 'field', 'grass']",OOD
ba957c039b62c789f8cecd27dedf1bf9,a bunch of yellow flowers on the side of a road,"['bunch', 'flowers', 'side', 'road']",OOD
f61f99c739e9eba6733543adc6ef7ceb,a close up of a green plant in the woods,"['close', 'plant', 'woods']",OOD
29bd76919e6937b07baa7f1821552304,a green plant in the grass,"['plant', 'grass']",OOD
901a06bcb53d785567ce04c9109f08e5,a prickly pear cactus is growing in the grass,"['pear', 'grass']",OOD
d68e7d551e1a7a4ee327125f38d765a7,a large green leafed plant in the grass,"['leafed', 'plant', 'grass']",OOD
776f2f417c59d23d948f9e4853571566,a purple flower on the ground in the woods,"['flower', 'ground', 'woods']",OOD
a23fbca87ca714dcc18a61fa5cd9f6cd,a bunch of pink flowers growing out of a tree,"['bunch', 'flowers', 'tree']",OOD
e0b89a381f92d1932d239b72da0e4e55,a close up of some pink and white flowers,"['close', 'flowers']",OOD
71457f65fcd0a6b787371bb246c6e5e3,a close up of a plant with small white flowers,"['close', 'plant', 'flowers']",OOD
d3c5a02dd3d1e99908a9d9cca0464e95,a close up of a green plant with white flowers,"['close', 'plant', 'flowers']",OOD
8d851306ac65594b9c8ab8e7f945af17,a purple and white flower in the grass,"['flower', 'grass']",OOD
8198cc04cfcbd677d71b4023ebb3f3c4,a small yellow flower on a plant with green leaves,"['flower', 'plant', 'leaves']",OOD
fe15e583ce1877a5888c1dd3c104e20a,a yellow flower on a plant in the grass,"['flower', 'plant', 'grass']",OOD
f9ebfcd97d1fe16cc14d6c1ed05c2055,a close up of a fern plant in a garden,"['close', 'plant', 'garden']",OOD
bee6cf28ee82da4d03e36a3e619fd606,a large purple flower in the middle of the ground,"['flower', 'middle', 'ground']",OOD
19d17e63fb9aade8507caa834919599f,a blue flower on a plant in the grass,"['flower', 'plant', 'grass']",OOD
24b07e9837e87bd0c4ce0e804499db27,a bunch of yellow flowers in the grass,"['bunch', 'flowers', 'grass']",OOD
698127d7ebd2be120c922f297ad137ca,a stalk of wheat in a field with trees,"['stalk', 'wheat', 'field', 'trees']",OOD
58cbcfcd051b92358d906a50e1515f8c,a bug on a branch of a tree,"['bug', 'branch', 'tree']",OOD
159b5142dfd531ae9933393838a25618,a plant with green leaves growing in the grass,"['plant', 'leaves', 'grass']",OOD
5e4e233c9ccb07f4c0da9fe7629caca2,a white hibiscus flower with a red spot,"['flower', 'spot']",OOD
d88a32be18b230780153c399aeb3fb46,a close up of a pink flower on a stem,"['close', 'flower', 'stem']",OOD
5b4bf1d84ccc401cd5210223c445a959,a close up of a succulent plant in the grass,"['close', 'plant', 'grass']",OOD
bb4f0f39b74c111019bc8d6069d93db8,a plant growing in the grass,"['plant', 'grass']",OOD
3884c598dedee39a50af4dfa7089ff9f,snow covered plants in the garden,"['snow', 'plants', 'garden']",OOD
06a08d4cad72cf5f7162129d8a93e71c,a cluster of red berries on a plant with green leaves,"['cluster', 'berries', 'plant', 'leaves']",OOD
64e34b2940cc2ac03cf541066aca7e13,a small plant in the middle of the grass,"['plant', 'middle', 'grass']",OOD
140fc572893cb7859c0fed15bcb65c7f,a small white flower in the grass,"['flower', 'grass']",OOD
032ba37238f130546248a483b92c9bae,a hand holding a small plant with purple flowers,"['hand', 'plant', 'flowers']",OOD
c657540380dde5ac0ad993c01d26bf23,a plant with white flowers growing in the woods,"['plant', 'flowers', 'woods']",OOD
a627fe142081d93d2f37fc9f19eabd2d,a purple flower on a plant in the grass,"['flower', 'plant', 'grass']",OOD
6f22a47b79b07c4727ca099761917dc9,a group of green ferns in a forest,"['group', 'ferns', 'forest']",OOD
c35d92ffa36c0babb1a43475eda31d7a,a branch of a tree with small buds on it,"['branch', 'tree', 'buds']",OOD
66eddca77b9f5435326fbc97cb69026e,the plant is growing out of the rocks in the dirt,"['plant', 'rocks', 'dirt']",OOD
08303d385f9a88360d2f87c174b16e49,a hand holding a flower in the grass,"['hand', 'flower', 'grass']",OOD
0f04d168698d38b5e4d82596a3d988c5,a field of tall grass with yellow flowers,"['field', 'grass', 'flowers']",OOD
1e1e4fcf1299ee18170c1b89849eba3e,a plant with green leaves and yellow flowers,"['plant', 'leaves', 'flowers']",OOD
125a89be699322f3c87da9c1cab06186,three white flowers on a plant next to a fence,"['flowers', 'plant', 'fence']",OOD
30456e8d636357f7bdf2ff33ccc0eb05,a close up of a pine tree with green branches,"['close', 'tree', 'branches']",OOD
5bfd3d0ec57341ac291284a3e100e704,a green plant with a pink flower in the grass,"['plant', 'flower', 'grass']",OOD
f4cd80bb35ee573586ced6da7c4ddd22,a person holding a handful of grass in their hand,"['person', 'handful', 'grass', 'hand']",OOD
693cf8561b9c6a5e0c99832dfb1ec4ae,a group of three white flowers hanging from a tree,"['group', 'flowers', 'tree']",OOD
2f0cd67503b2d85e50c115de38295b97,a bunch of red berries hanging from a tree,"['bunch', 'berries', 'tree']",OOD
9e10a39bc43fcefc71002ed63acdf03c,a crack in the ground with grass on it,"['crack', 'ground', 'grass']",OOD
fb010898a48e8c4cfbbce5fab7afbae3,biological genus on the forest floor,"['forest', 'floor']",OOD
7526d4c6c2c5161d1cb21db045d2730e,an image of a plant in the grass,"['image', 'plant', 'grass']",OOD
3897561ddfb9fe0529fd9ab9773f063c,a white flower with a green plant in the background,"['flower', 'plant', 'background']",OOD
88c9b00df4638e0ce4696f8c11eb5d80,a close up of a tree branch with pink and white flowers,"['close', 'tree', 'branch', 'flowers']",OOD
d2ad90235e0a4d871a2a0efeee02a6fc,a close up of a green plant in a field,"['close', 'plant', 'field']",OOD
5fbc37dfd1c049221978054091662742,a plant with green leaves in the forest,"['plant', 'leaves', 'forest']",OOD
8ba779c1fbfa4545652560900030e238,a tree with pink flowers on it and a blue sky,"['tree', 'flowers', 'sky']",OOD
50cfc8c67cb71b494a223f21d3a98b77,a bumblebee sitting on a cluster of white and pink flowers,"['bumblebee', 'cluster', 'flowers']",OOD
ddafcc77828f787fd71a2d6424c468a2,a close up of some pink flowers on a bush,"['close', 'flowers', 'bush']",OOD
f6357835e8bed96879befb84e4ede94b,a bunch of yellow flowers on the ground,"['bunch', 'flowers', 'ground']",OOD
8be1ea6b3fca03078f0e274f00bc3d96,a green plant growing on the side of a rock,"['plant', 'side', 'rock']",OOD
238cea2f18897aa24d3427b3bca7f71f,a group of green plants and a tree,"['group', 'plants', 'tree']",OOD
38346388da5f8f6d63b6f35a5beb4d10,a green plant with pink flowers in the dirt,"['plant', 'flowers', 'dirt']",OOD
aa3192c44cc32d0c38f94d1e233ff721,a cluster of pink flowers on a tree branch,"['cluster', 'flowers', 'tree', 'branch']",OOD
c9768ede91fbd31cbe9884dc98c4f523,a pink flower with green leaves,"['flower', 'leaves']",OOD
f8aeb8126e2e26a3b58f8b8eb7167ace,a close up of a plant with leaves covered in frost,"['close', 'plant', 'leaves', 'frost']",OOD
4573b072d42f77ab6947e28eb2935fea,a plant with berries growing in the grass,"['plant', 'berries', 'grass']",OOD
c8c49a89c4dbee50144c9f1994480b19,a hand holding a yellow flower on a plant,"['hand', 'flower', 'plant']",OOD
a8cca2b6c3f0fff25eabb7f830456352,a close up of a yellow flower in the grass,"['close', 'flower', 'grass']",OOD
b5ff2ce4925919b1e4b954a95467a166,a group of green and brown plants in the grass,"['group', 'plants', 'grass']",OOD
743792997583b8616efb7a132c4c7ae1,a tree with green leaves in a field,"['tree', 'leaves', 'field']",OOD
71c0b083d8b40a4d87970b58c4346076,a plant with green leaves in the dirt,"['plant', 'leaves', 'dirt']",OOD
8e9c1352baf7f8a625331b1a2d992968,a tree with pink flowers on it in the woods,"['tree', 'flowers', 'woods']",OOD
70c45aed619faf0c4e06b86f5a388c75,a field of tall grass with trees in the background,"['field', 'grass', 'trees', 'background']",OOD
21e95a6cb3babc7142c4d9e208e507fa,a close up of a yellow flower in the grass,"['close', 'flower', 'grass']",OOD
c249e32536001bbbb287120d8580104a,a field of small white flowers on the ground,"['field', 'flowers', 'ground']",OOD
6338b3ded398f478f521302cecb683da,a bunch of grapes growing on a tree,"['bunch', 'grapes', 'tree']",OOD
4ac5c730bfa6b1f051dfa773026fba9b,a tree and a small building at sunset,"['tree', 'building', 'sunset']",OOD
8b5892b492f7f8ab9d67b8c7d495cd69,a close up of a green plant on the ground,"['close', 'plant', 'ground']",OOD
f4f0f2bad12730e52865fc1630b618cc,a close up of a plant with brown and green leaves,"['close', 'plant', 'leaves']",OOD
22824fc6ad98d9cf84150ae4818849b2,a group of pink flowers in the grass,"['group', 'flowers', 'grass']",OOD
d13a07704c8f3239b59afe657fb92d69,a bunch of yellow flowers in the grass,"['bunch', 'flowers', 'grass']",OOD
493acbde67a6bfde3d28563e31d09544,a tree with a blue sky in the background,"['tree', 'sky', 'background']",OOD
4aac9c5154af959a4bc52ff730e7d042,a plant with a yellow flower growing in the dirt,"['plant', 'flower', 'dirt']",OOD
b6426b4fe6b41924338bde67c50d79a7,a plant with green leaves in the ground,"['plant', 'leaves', 'ground']",OOD
8f41c93f8b2e7d6c8a27d3b256e2a200,a plant growing in the leaves of the ground,"['plant', 'leaves', 'ground']",OOD
34be2b60f97cbe37225b606a9a2e04b5,a hand holding a small plant with green leaves,"['hand', 'plant', 'leaves']",OOD
63f0bfc30192502cc4e013bc2a17b4f7,a close up of a green leaf on a tree,"['close', 'leaf', 'tree']",OOD
a5bacb3bec62193c476f03849b20fe74,a green leafy plant with yellow flowers in the grass,"['plant', 'flowers', 'grass']",OOD
6484ed5db664638d5cfad751d44e2b86,a plant with green leaves in the woods,"['plant', 'leaves', 'woods']",OOD
879b7489d709dd3bd204ef03ae4886ec,a bush with white flowers in a field,"['bush', 'flowers', 'field']",OOD
fac6596d869c7f06ab1bf53f12fd0185,a small plant with green leaves and white flowers in the ground,"['plant', 'leaves', 'flowers', 'ground']",OOD
2c9e3c5ca404a3de275d59850b78c873,a small marijuana plant in the grass,"['plant', 'grass']",OOD
f60b06cfc551f95a6df01999f4c614ec,a plant with a pink flower in a field of green leaves,"['plant', 'flower', 'field', 'leaves']",OOD
c92cedc881a8bb45d5a4451d86f04223,a plant with yellow flowers growing in the grass,"['plant', 'flowers', 'grass']",OOD
a28ffd0073beafa2500982eaf6f14907,a person holding a purple flower in their hand,"['person', 'flower', 'hand']",OOD
52b67538338d96b6adb3e5c9877911f0,a small purple flower on a plant with green leaves,"['flower', 'plant', 'leaves']",OOD
8a9163988955ebbfac4d12d27a23dfa2,a group of trees in the forest,"['group', 'trees', 'forest']",OOD
45375545bd9472f10f0d0fae696c8e55,a tree with green leaves with droplets of water on them,"['tree', 'leaves', 'droplets', 'water']",OOD
b4a5ec17ffb7f73c3f0aeec780d8a234,a plant with green leaves in the grass,"['plant', 'leaves', 'grass']",OOD
14093a529f4bb08fb4bf464e8ac28cf6,a field of tall grass with red flowers in the sunlight,"['field', 'grass', 'flowers', 'sunlight']",OOD
5a3ceb0cb8f7eb1b57da5fb81fd9d36e,a plant with green leaves on the ground,"['plant', 'leaves', 'ground']",OOD
c806617016ccd38c0cd8b76230c02e42,a close up of pink blossoms on a tree branch,"['close', 'blossoms', 'tree', 'branch']",OOD
0adbe50c39f3b4fafe21c9e48053ce2f,a close up of a flower with white needles,"['close', 'flower', 'needles']",OOD
20992efb4e23a605d3b9bf91698ff538,a yellow flower on a cactus plant,"['flower', 'cactus', 'plant']",OOD
fca94da3809f74e4c8aafea8c255b35e,a plant with leaves and flowers on the ground,"['plant', 'leaves', 'flowers', 'ground']",OOD
abb3812d93ee47f1eca465097e824887,a white flower on a plant near the water,"['flower', 'plant', 'water']",OOD
11aa56617ecfbd655e13aaa16705c994,a bunch of green berries on a tree,"['bunch', 'berries', 'tree']",OOD
941df00a7187ba8001ca57edc65ff789,a large tree with a bunch of vines on it,"['tree', 'bunch', 'vines']",OOD
9ef0cf454cd0f46a3897d132412b79d4,a group of purple flowers in the grass,"['group', 'flowers', 'grass']",OOD
a7ce075dce7242c735aa5db348eb658b,a close up of a tree with green leaves,"['close', 'tree', 'leaves']",OOD
34a9e5259c6c37c945cd4cf1278dc4d4,a cluster of pink flowers on a tree branch,"['cluster', 'flowers', 'tree', 'branch']",OOD
089b84419259ed8edb83fc4feb79d6f5,a plant with white flowers growing in a field,"['plant', 'flowers', 'field']",OOD
1fec7b5519800871bcce2e1d626c5cec,a field of white flowers with red berries,"['field', 'flowers', 'berries']",OOD
1eb67286bef7851e6f71b87cdd7987a9,a close up of a plant with pink and green leaves,"['close', 'plant', 'leaves']",OOD
a946c4faaf0fc44aeccf95941a63a0b2,a close up of a plant with green and red leaves,"['close', 'plant', 'leaves']",OOD
fdb8c0770e4455a8962a02d60d9a5f63,a group of pink flowers in the grass,"['group', 'flowers', 'grass']",OOD
4fae72906481de840bfa29283c614f9e,a green plant with flowers in a garden,"['plant', 'flowers', 'garden']",OOD
87cedb50d8811cba735c1ec1b83a30b7,a tree in the woods with leaves on the ground,"['tree', 'woods', 'leaves', 'ground']",OOD
890809a027e23015b0d1bbdb71653ffb,an overhead view of trees and bushes in the woods,"['view', 'trees', 'bushes', 'woods']",OOD
f4d4b001a7cb4084d38ba0e5fb5c1bdf,a plant with purple flowers in the grass,"['plant', 'flowers', 'grass']",OOD
f61a911d38bad600efe995667ea64dd8,a close up of a green plant with pink flowers,"['close', 'plant', 'flowers']",OOD
cfe0b7904665333d3ea21a43da630cd4,a yellow flower growing in the dirt,"['flower', 'dirt']",OOD
3b0bd982ed49a10ef42ceaf99926b2a7,a small plant with green leaves on a branch,"['plant', 'leaves', 'branch']",OOD
ae89e804da98ae443dcfef9f47f8f82f,a plant with green leaves on the ground,"['plant', 'leaves', 'ground']",OOD
1a61d16adfaa76b165bed9ef78f12b9d,a small white flower on a plant in the grass,"['flower', 'plant', 'grass']",OOD
b2cf514d72d71aebbeca8e2d0d164001,a plant growing out of a mossy rock,"['plant', 'mossy', 'rock']",OOD
6882b13f13291bba4c7f9150d1ec9f60,a group of leaves and flowers on the ground,"['group', 'leaves', 'flowers', 'ground']",OOD
2a6e5524093eb58909dcab214bbbc9d4,a hand holding a small white flower in the grass,"['hand', 'flower', 'grass']",OOD
91f6875dc3525a345477c4c144f3d41f,a hillside with trees and bushes and a blue sky,"['hillside', 'trees', 'bushes', 'sky']",OOD
8c048b385dd32c3651fe6c75f777f7cc,a close up of a green plant in the grass,"['close', 'plant', 'grass']",OOD
378dbefc81861f3e5fe7d416169973f3,a cactus with red flowers on it,"['cactus', 'flowers']",OOD
ffe7f2a4d6eb56484d99e8e3ff9df2d3,a bunch of purple flowers on a stem in the grass,"['bunch', 'flowers', 'stem', 'grass']",OOD
fe62daf64d4083ff7385d91add0655d2,a group of white flowers in the grass,"['group', 'flowers', 'grass']",OOD
8996021b5350b35e071dcb48c15d1a63,a cluster of purple flowers on a stem with green leaves,"['cluster', 'flowers', 'stem', 'leaves']",OOD
3a83a130592d1b701806bb629deeba82,a close up of white flowers on a plant,"['close', 'flowers', 'plant']",OOD
fc6af491ba2cacd5d092cce3a38e6892,a small plant with green leaves and a pink flower on the ground,"['plant', 'leaves', 'flower', 'ground']",OOD
2ee464534d9b25b174806c69b674120c,a tree with pink flowers and green leaves,"['tree', 'flowers', 'leaves']",OOD
2e5527da0dbdb831f8e0852129603290,a small yellow flower on the ground in the woods,"['flower', 'ground', 'woods']",OOD
0b12c88446af0df031ea14a0b2af192d,a bunch of yellow berries hanging from a tree,"['bunch', 'berries', 'tree']",OOD
e11c590f84102dd15f9b5ceae1d6f870,a close up of a green plant in the grass,"['close', 'plant', 'grass']",OOD
4f5e2841e0dd68270e87efe51381c30c,a group of small purple flowers in the grass,"['group', 'flowers', 'grass']",OOD
854b6521737734b0208954af471ef89a,a plant with pink flowers and green leaves,"['plant', 'flowers', 'leaves']",OOD
f0158a9bcbc3af1ba9b1a7fe4b37fd59,pears growing on a tree,"['pears', 'tree']",OOD
ac5edd655ae1ab612933d3e86f996e68,a tree with green leaves and small white flowers,"['tree', 'leaves', 'flowers']",OOD
edba594f105bfa380a64523b7f280355,a plant with green leaves in the woods,"['plant', 'leaves', 'woods']",OOD
3a31a9d7da8621610562a0ebeeeb7d86,a group of ferns in a forest,"['group', 'ferns', 'forest']",OOD
88fc17a1a2b4539011ffa5a3829173c9,a bunch of orange flowers in the grass,"['bunch', 'flowers', 'grass']",OOD
ce499b9f0f722d2d8b7ce3eaa60bcb2c,a hand holding a handful of mint plants in the grass,"['hand', 'handful', 'mint', 'plants', 'grass']",OOD
88019c89066958a712b70a9fa1e2756e,a close up of a fern plant in a field,"['close', 'plant', 'field']",OOD
3399bccc8f1824cdc1d8ab0209f64027,a close up of a plant with water on it,"['close', 'plant', 'water']",OOD
e05a1140237fe5f8e5718b1c7f91fc88,a heart shaped piece of red seaweed in a persons hand,"['heart', 'piece', 'seaweed', 'persons', 'hand']",OOD
f2b21c34253154ea03d89bcdce9f2e0f,a tree branch with green leaves in a garden,"['tree', 'branch', 'leaves', 'garden']",OOD
7b9633445d9eb8e6f71cfcc226250d38,a purple flower in the grass,"['flower', 'grass']",OOD
f5b1fc299bc2ec192f6c1836f0037024,a patch of grass and weeds in a field,"['patch', 'grass', 'weeds', 'field']",OOD
28e459562b254073c3ceb07a6b8e9c6a,a close up of a plant with berries and flowers,"['close', 'plant', 'berries', 'flowers']",OOD
8312d5cf4ff3fec3a6cfa000ef6cab99,a view of the trees from the ground,"['view', 'trees', 'ground']",OOD
e8a35fa7af8aee9266dd7f847c46a970,a close up of a field of grass with weeds,"['close', 'field', 'grass', 'weeds']",OOD
07890431d65314da01651d6f0bf785b4,a hand holding a bunch of yellow flowers,"['hand', 'bunch', 'flowers']",OOD
ff642eb965e7908221847a2ee6485f9c,a small bird perched on the side of a tree,"['bird', 'side', 'tree']",OOD
057a0a343887f603e328114f042d0da7,a pink flower with a bridge in the background,"['flower', 'bridge', 'background']",OOD
c38313ec5dd358cc943ab6db4554bcc9,a field of green ferns growing in the grass,"['field', 'ferns', 'grass']",OOD
7ed7aae875679857b2e3e612f7910783,a large bush with green leaves in a field,"['bush', 'leaves', 'field']",OOD
b3c5814518e6247077a09c53bd82080b,a plant with green leaves and small green berries on it,"['plant', 'leaves', 'berries']",OOD
6c1d1a8ad20886c80d386efa6dad203b,a close up of a fern plant in the forest,"['close', 'plant', 'forest']",OOD
adac6d9af0b254b9a7da1636a4f7fef2,a tree with green leaves and a blue sky,"['tree', 'leaves', 'sky']",OOD
1f18dacd6eec5bd4be75ba257975423a,a bunch of leaves on the ground in the woods,"['bunch', 'leaves', 'ground', 'woods']",OOD
203bcba5d80ec002aa23cedf08dc456c,a green plant growing in the grass,"['plant', 'grass']",OOD
5f539895ff7a3a9dcd8c9c159f92d6f9,a plant with white flowers next to a wooden fence,"['plant', 'flowers', 'fence']",OOD
e0e011e4898427ff4ea0aa96a8ee827f,the bark of a pine tree is gray and black,"['bark', 'tree']",OOD
5a2904eef645e6eb4f355e6e9242eb5c,a cluster of green grapes hanging from a tree branch,"['cluster', 'grapes', 'tree', 'branch']",OOD
103493a1f607bfdfbc28751c2ed25636,a close up of a yellow flower with green buds,"['close', 'flower', 'buds']",OOD
aa3b7ba81bae781480c45c46d4271179,a branch with pink flowers on it in a field,"['branch', 'flowers', 'field']",OOD
1a465830ceffa718d1b3932ba8158bdc,a close up of green leaves on a plant,"['close', 'leaves', 'plant']",OOD
ca58383c01ac8ab2ebf9f0f93c2c026e,a group of green sage leaves on a plant,"['group', 'sage', 'plant']",OOD
ddd133bf2407cb57f3a176ddfac43953,a purple violet flower in the grass,"['violet', 'flower', 'grass']",OOD
3d0f164eb370d15b1ceea617ced77135,a tree with green leaves in the forest,"['tree', 'leaves', 'forest']",OOD
c3c5a114d7fac40676bef19881c520d3,a large green plant with yellow flowers in a field,"['plant', 'flowers', 'field']",OOD
4a05508ebddfefe32842cb86b83311a7,a yellow flower in a field of grass,"['flower', 'field', 'grass']",OOD
b55e0f54418d734fdd0d10ee1d8ff1c9,a purple flower in the grass,"['flower', 'grass']",OOD
18d9c27dd236e2a26eceb63fb4a98d0f,a hand holding a four leafed plant with green leaves,"['hand', 'plant', 'leaves']",OOD
fd833c8479dd4281ae5c0596ee8ad99c,a white flower on a plant in the dirt,"['flower', 'plant', 'dirt']",OOD
ada6d61d664275acc9dd9c0fbef2ad77,a group of yellow flowers in the grass,"['group', 'flowers', 'grass']",OOD
3caadf5cad91c2a9a3d8987a24c5ebc2,a group of sagebrush covered in ice on the ground,"['group', 'sagebrush', 'ice', 'ground']",OOD
569b97bc93c3b4705b5edf5bd348f7c0,close up of a plant in the grass,"['plant', 'grass']",OOD
2cc38ba1cf468937f95cf6500d512f04,a field of green grass with purple flowers,"['field', 'grass', 'flowers']",OOD
4b4eb767d5550e82a7412ed9d1ce3098,a tree in front of a brick building,"['tree', 'front', 'brick', 'building']",OOD
de0f40d337982333208200157c0ff326,a dead tree in a field with trees and a blue sky,"['tree', 'field', 'trees', 'sky']",OOD
8290ee2cc1f7ba9fc4ad46382ad0220d,a hand holding a cluster of small white flowers in the grass,"['hand', 'cluster', 'flowers', 'grass']",OOD
f984642984f0f6b619e11372214c9fb0,a chair sitting in the grass next to a field,"['chair', 'grass', 'field']",OOD
d2a05f5dce389ed4d180419bc4aaf8d4,a group of yellow flowers growing in the grass,"['group', 'flowers', 'grass']",OOD
73ef8a11912e983b9b96a51815ef6645,a hand holding a branch of a tree with fruit on it,"['hand', 'branch', 'tree', 'fruit']",OOD
5b93f355a88ae75b49f52ad3930981e9,a yellow flower with water droplets on it,"['flower', 'water', 'droplets']",OOD
08a41fe72d9d148fc4578c78903d1b00,a close up of a green leafy plant in the grass,"['close', 'plant', 'grass']",OOD
b3e3724cf97505b204951a63dbd6b53b,a prickly pear cactus with red fruit on the ground,"['pear', 'cactus', 'fruit', 'ground']",OOD
6e80d2afa115a48efcd8ba76be285a44,a group of flowers in the grass,"['group', 'flowers', 'grass']",OOD
22a4586ca1db8cf9e419ee609dc9ccd0,a close up of a yellow flower on a plant,"['close', 'flower', 'plant']",OOD
6ed1e53e7c2caf1799eb4d44b2f46f6f,a large white flower on a green plant,"['flower', 'plant']",OOD
24f239e05287c21e04c29fd724ee3ae7,a close up of a cannabis plant in a field,"['close', 'cannabis', 'plant', 'field']",OOD
228d2ac123145c917bd50e77ca00a6d7,a purple flower in a field of grass,"['flower', 'field', 'grass']",OOD
17482e2a6f6cc3479ba8d2ab9c621ffe,a plant with green leaves and flowers in the ground,"['plant', 'leaves', 'flowers', 'ground']",OOD
1668d5aa111c28facb7cdea95ab3421d,a brown butterfly sitting in a field of flowers,"['butterfly', 'field', 'flowers']",OOD
25fb7cb538ec9982babc74f0a47d2faf,a close up of some plants in front of some trees,"['close', 'plants', 'front', 'trees']",OOD
7e601d09bb42e5ce23616ccc1b99770e,a tree with purple flowers on it in a field,"['tree', 'flowers', 'field']",OOD
0d616e84c43477d18ae96538e8570d12,a tree with green leaves and a tree stump,"['tree', 'leaves', 'tree', 'stump']",OOD
5051760621c338faee60ff48498b7870,a close up of green plants with red flowers,"['close', 'plants', 'flowers']",OOD
e8e5d09e538ae834b3b683b3b9141a78,a group of green plants growing in the dirt,"['group', 'plants', 'dirt']",OOD
c1fb3c444f14408fefbfcb75064e5a6a,a tree full of yellow berries against a blue sky,"['tree', 'berries', 'sky']",OOD
d49e5d975798913348817a8496a7b17c,a close up of a plant with leaves on the ground,"['close', 'plant', 'leaves', 'ground']",OOD
f18c294c28ab3dc116a0fa8a7f829424,a plant with red stems and green leaves growing in the dirt,"['plant', 'stems', 'leaves', 'dirt']",OOD
9f9b17a70eef3b5e51bce707ab388dfd,a person holding a plant with a white flower,"['person', 'plant', 'flower']",OOD
f6efbc91359b021b2813ba68147da16a,a plant with red leaves in the shade of a tree,"['plant', 'leaves', 'shade', 'tree']",OOD
578976366a84e95cd0910edb24c6b102,a tall pine tree in a field with a road,"['tree', 'field', 'road']",OOD
b1ea9fd759ee29fdac529a53d18528ec,a plant with green leaves growing in the forest,"['plant', 'leaves', 'forest']",OOD
72949fd5f18342e1e08de481c3542424,a small plant growing out of a tree stump,"['plant', 'tree', 'stump']",OOD
2cca9c4d787696fd0753423bb83a0522,a yellow flower is growing in the grass,"['flower', 'grass']",OOD
38bc86caf98225458690f13317b9a432,a tree with green leaves and yellow flowers on it,"['tree', 'leaves', 'flowers']",OOD
d875ab91b2e4b0b99eae94daef049b27,a white flower in the middle of a field,"['flower', 'middle', 'field']",OOD
c46c4ebcc0cabec6569ed646deac85df,a close up of a tree with white flowers,"['close', 'tree', 'flowers']",OOD
b893a12764cc168246cbbac30b4525e7,a white flower sitting in the grass,"['flower', 'grass']",OOD
68ff3a635c168205f57843b9ecfa84fc,two small pink flowers hanging from a tree,"['flowers', 'tree']",OOD
3afdc3a90f8106fd0d994a2e5f34c7e1,a field of tall grass with white flowers,"['field', 'grass', 'flowers']",OOD
