,ImageID,Caption,Nouns,Type
5106,82ad7fab425c9dbc720420d9af8f968d,a close up of the flowers.,"['close', 'flowers']",OOD
5107,82b500461662a6b3f0c0ba978da2de92,biological species growing in the garden.,"['species', 'garden']",OOD
5108,82bd448fa6ac8f8944106e3ba755d3fa,a close - up of the leaves and flowers.,"['close', 'up', 'leaves', 'flowers']",OOD
5109,82bef45a9d9633170f3070e5ff87b142,biological species in the rainforest.,"['species', 'rainforest']",OOD
5110,82c2780619ae9c86394a7fbfbb05ac5f,this is the first time i've seen this plant in full bloom.,"['time', 'plant', 'bloom']",OOD
5111,82cc23fd159fec579f9ceda583ca0631,wild flowers in the meadow.,"['flowers', 'meadow']",OOD
5112,82db86b8d0355229532b41d318a29263,biological species growing on a tree.,"['species', 'tree']",OOD
5113,82ddf171d7e4faf8598df2f1d8a92f17,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5114,82df3a9f8f6f89fd2cec1a620549d3e7,biological phylum on a leaf.,"['phylum', 'leaf']",OOD
5115,82df754b2a5d11d7b78bcf333709d7b0,biological genus along the trail.,"['genus', 'trail']",OOD
5116,82e1572cd0f544515daf4086bb2253b8,biological species is one of my favorite plants to grow in my garden.,"['species', 'plants', 'garden']",OOD
5117,82e5e2c1a27b722a8aa4e4b92abf4e6e,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5118,82e6699cc35bab7f1eb4224f147ac6aa,biological species on a branch.,"['species', 'branch']",OOD
5119,82ec0e95a2a62a8458374b614e7f6ccf,green figs on the tree.,"['figs', 'tree']",OOD
5120,82f3524301c2266e0d298b29f61afaa3,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5121,82f4875b29bcd8bc129854d6ce032c69,pink flowers in the garden.,"['flowers', 'garden']",OOD
5122,82f78b2ddd397ff9efe7f33c2580252e,biological species in the garden.,"['species', 'garden']",OOD
5123,82fafda05376cdf14b99c017e6b7f508,yellow flowers on the ground.,"['flowers', 'ground']",OOD
5124,8302b228b0112c24484425b4dfb729e1,the bark of the tree.,"['bark', 'tree']",OOD
5125,830d3f562ee056fc09951a7df78ff260,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5126,830f3c1d9cc2f04c6ce654b3b5366f2e,biological genus growing on the side of the road.,"['genus', 'side', 'road']",OOD
5127,8312d5cf4ff3fec3a6cfa000ef6cab99,aerial view of the sun shining through the branches of trees in the forest.,"['view', 'sun', 'branches', 'trees', 'forest']",OOD
5128,831c23cd44a771c8d9d9aaf0414779a4,biological species growing in the garden.,"['species', 'garden']",OOD
5129,83207f3106bb41331e908cb572ecee2b,biological species in the garden.,"['species', 'garden']",OOD
5130,832098d74f0cfe115f7664b22612cc44,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5131,83237b50a558396d3081e465a0c1d585,biological species growing on a tree.,"['species', 'tree']",OOD
5132,8327871e93e1a07acb4a23b60c1574b7,biological species in the grass.,"['species', 'grass']",OOD
5133,83326d8afd01162b65621aac43722b02,wild flowers in the garden.,"['flowers', 'garden']",OOD
5134,833577570a1d0c80d631e7aabe9951db,green grass in the wind.,"['grass', 'wind']",OOD
5135,833745e4133e3625d03f34aa562bfbde,biological species in the grass.,"['species', 'grass']",OOD
5136,833beff2d86bb82e3473453d7b85d979,biological species growing on a fallen tree.,"['species', 'tree']",OOD
5137,8343a7ad049459334541b55b83ccd00e,red maple leaves on the ground.,"['maple', 'leaves', 'ground']",OOD
5138,8358e6ddc13d91fe08443c12879a9a51,purple flowers in the forest.,"['flowers', 'forest']",OOD
5139,835ad300686598312ba7deace9936f55,biological genus growing on a tree.,"['genus', 'tree']",OOD
5140,835d4d9c35bdb3a8b3c046f8afd6e187,a bee on a yellow flower.,"['bee', 'flower']",OOD
5141,8366b79a875a2136432c9a8f213c20b0,a tree in the middle of the jungle.,"['tree', 'middle', 'jungle']",OOD
5142,836f9dc762aefdde7119db4caab1054c,biological genus growing on a tree.,"['genus', 'tree']",OOD
5143,8373cf1d5ee80a396953478792d0b567,biological species in the rainforest.,"['species', 'rainforest']",OOD
5144,837aeb336104d02be349077719222281,this is the first fruit of the season.,"['fruit', 'season']",OOD
5145,837b36c3349252c5f547b03e2c26d8d3,biological species in the garden.,"['species', 'garden']",OOD
5146,83805d5454ae9ae19a5423451443203f,this is the first time i've seen this plant in bloom.,"['time', 'plant', 'bloom']",OOD
5147,838314b763d34162a110cc0c4b913fbd,a close - up of the flower.,"['close', 'up', 'flower']",OOD
5148,838461959465ba9b151ef2c9952bc189,a close - up of the flower.,"['close', 'up', 'flower']",OOD
5149,838a1d052ee0de2e0bcf7b87a38bd21e,biological species growing in the garden.,"['species', 'garden']",OOD
5150,8393030ff9950d291fedd25d702d1eb7,close up of a pink flower.,['flower'],OOD
5151,839785a351e3b03795b75a1fc3379dcc,biological species in the garden.,"['species', 'garden']",OOD
5152,8398cd0fdf6a38f3c7e35d3f3f8d4c40,biological species in the spring.,"['species', 'spring']",OOD
5153,839f53f1e5f11798ecd0b615b67e0b99,flowers growing on the rocks.,"['flowers', 'rocks']",OOD
5154,83a01737c2f8712fe050aac35ac88086,wild flowers in the forest.,"['flowers', 'forest']",OOD
5155,83b34f11826c9010d3ad290d1c4f3a5c,purple flowers in the garden -- stock photo #.,"['flowers', 'garden', 'stock', 'photo', '#']",OOD
5156,83c7e9c028ad9ca385d9d4feca79a350,close up of the flowers.,['flowers'],OOD
5157,83c9481fe101020a67e4e8d973ae0314,biological species growing on the side of the road.,"['species', 'side', 'road']",OOD
5158,83cfaa5e9b6a567e274b544e79465eb6,biological phylum on a tree.,"['phylum', 'tree']",OOD
5159,83d376965e1440336b33609cfea3a74b,biological species growing on a tree.,"['species', 'tree']",OOD
5160,83d4e2ae595bbba273e4bc781f882458,biological species in the forest.,"['species', 'forest']",OOD
5161,83d643811e4c2ce171a698fb11bf1f2d,biological genus in full bloom.,"['genus', 'bloom']",OOD
5162,83d7c6c16d9c9096e86dfd98df98f592,biological species growing on the ground.,"['species', 'ground']",OOD
5163,83d8c69c35a6af7a251040f9cd2a2624,the first snow of the season.,"['snow', 'season']",OOD
5164,83e73503cbe840ef9711ef2f9f33a949,a close - up of the leaf.,"['close', 'up', 'leaf']",OOD
5165,83f56a24045d07f02f5b5c0a88df2ec7,a cactus in the desert.,"['cactus', 'desert']",OOD
5166,8404e6360fb7e53cc82863bdfafedc99,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5167,840817a19f1b040200c0546f00002ddd,a yellow flower in the garden.,"['flower', 'garden']",OOD
5168,840b3ffac65d89583497428fa0f1895d,biological species growing on the side of the road.,"['species', 'side', 'road']",OOD
5169,840fa6f99f982c8c29b1a9b36ac85ea1,biological species growing in the garden.,"['species', 'garden']",OOD
5170,841992093c0e1e738c1dba9e52316ad9,a close up of the fruit.,"['close', 'fruit']",OOD
5171,841a7f42f4969310507de93f392f3e59,biological genus is a species of flowering plant in the family.,"['genus', 'species', 'plant', 'family']",OOD
5172,841be5a501d8880aabe9d8fd8f7cdb0a,close up of a plant in the garden.,"['plant', 'garden']",OOD
5173,84270cb86d6237dfd04a88d96151a578,pink flowers in the desert.,"['flowers', 'desert']",OOD
5174,8431b6ec21dde8c5ddaedfa116016493,biological species growing in the garden.,"['species', 'garden']",OOD
5175,843b36f6a608e2f41e71007fb220c4fd,looking up at the tops of trees in a forest.,"['tops', 'trees', 'forest']",OOD
5176,84470f376c7e2210a04c374e75c8ac2c,biological species growing on a tree.,"['species', 'tree']",OOD
5177,845757b614c74b46ce90c98b7dcf456c,purple flowers in the meadow.,"['flowers', 'meadow']",OOD
5178,845b93fc23bbaa54fad86df700a44275,these dandelions were just starting to bloom.,['dandelions'],OOD
5179,845d13f5e01bb7f6b528dede083ff294,biological genus growing on the side of the road.,"['genus', 'side', 'road']",OOD
5180,846e706f06231936389baece3f504da7,the tree in front of my house.,"['tree', 'front', 'house']",OOD
5181,8470974db3ad659aa96cf1ec850c71ac,yellow flowers in the desert.,"['flowers', 'desert']",OOD
5182,8489af0e89b7eedf854f037faaeef17d,biological species on a tree.,"['species', 'tree']",OOD
5183,84989ed77bf07a6d455976d8affc69cd,a close - up of the rusty chain on the fence.,"['close', 'up', 'chain', 'fence']",OOD
5184,84a9ba637d549af2e935666b257563b4,the bark of a tree.,"['bark', 'tree']",OOD
5185,84aaeb3b1f501935964e3b5b705e64d5,biological species in the grass.,"['species', 'grass']",OOD
5186,84abc53029690713c11810d58a9a01f8,biological species in the wild.,"['species', 'wild']",OOD
5187,84ad74a70ead79e84e08b5d2e2a51349,biological species in the forest.,"['species', 'forest']",OOD
5188,84b281e6d63cc36f07af9c08a5aa195e,flowers growing on the side of the road.,"['flowers', 'side', 'road']",OOD
5189,84bde1ee272220de7ced6b2d1d885389,a close - up of the tiny white flowers.,"['close', 'up', 'flowers']",OOD
5190,84beb6ddf3186ef72291c3b09dfc9782,biological species on the trail.,"['species', 'trail']",OOD
5191,84c4760049fe7c77bce235f0b3c9bd8f,biological species in the wild.,"['species', 'wild']",OOD
5192,84ce5be930210a9df2240d6735407774,biological genus growing on the side of the road.,"['genus', 'side', 'road']",OOD
5193,84ce983ae078d46465443579486d6d84,biological species growing on the side of the road.,"['species', 'side', 'road']",OOD
5194,84cff8a505a29723ba24b065c803b61d,blue flowers in the grass.,"['flowers', 'grass']",OOD
5195,84d15aaaa2d9143ea67fd01d219c5026,biological genus is a genus of flowering plants in the family.,"['genus', 'genus', 'plants', 'family']",OOD
5196,84ed7ded1a880bcccb5d00dbeb2daec4,biological species is a very common shrub.,"['species', 'shrub']",OOD
5197,84f15e22e01ec6e0776073215cc29871,close up of the plant.,['plant'],OOD
5198,84f58ab73ca03d7e83b4598358feffed,close up of grass in the wind.,"['grass', 'wind']",OOD
5199,84f61d547f8738d90313f482336ee32a,ferns in the tropical rainforest -- stock photo #.,"['ferns', 'stock', 'photo', '#']",OOD
5200,84f98be9b57bec96007ad77d73b09203,biological genus is one of my favorite trees.,"['genus', 'trees']",OOD
5201,84fa47c130c9e3d9595e57e0add3b30e,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5202,84ffa5ece4f0d613f1ed24c788818792,biological species is a very common plant in the area.,"['species', 'plant', 'area']",OOD
5203,85050628a0adb2c52bb209b2028f0f7a,a close - up of the bright red leaves of biological species.,"['close', 'up', 'leaves', 'species']",OOD
5204,850ad802973128739d8c10ad94249df5,close - up of a yellow flower.,"['up', 'flower']",OOD
5205,85189095a12d798b0bd2a9baee2f754a,biological genus in the desert.,"['genus', 'desert']",OOD
5206,8527c756986b8e38d5ba21361008c746,flowers on a tree in spring.,"['flowers', 'tree', 'spring']",OOD
5207,852cdf04d15f11d7f0a6efcc82ced2f5,close up of the pink flower.,['flower'],OOD
5208,852ffc0aafba08c0c4de250ad3a99917,biological genus growing on a wall.,"['genus', 'wall']",OOD
5209,85329915decf053107bb5d6ef94e1e16,a close - up of the needles on a pine tree.,"['close', 'up', 'needles', 'tree']",OOD
5210,853edf33bb892ffcf3ab8f73330852f5,wild flowers in the meadow.,"['flowers', 'meadow']",OOD
5211,854b6521737734b0208954af471ef89a,biological genus is one of my favorite plants to grow in my garden.,"['genus', 'plants', 'garden']",OOD
5212,855856907055f98667448327a6f22507,wild flowers in the spring.,"['flowers', 'spring']",OOD
5213,855c516231b6801d7ba69476d371bc55,view of the road from the parking lot.,"['view', 'road', 'parking', 'lot']",OOD
5214,856b7358bc66e336153655f010e28274,pink cherry blossoms in the spring.,"['cherry', 'blossoms', 'spring']",OOD
5215,856e552403054ee779d470b32646982f,a closer look at the flowers.,"['look', 'flowers']",OOD
5216,85703c82a83b9f258be353e9ab7bdbec,a close - up of the flower.,"['close', 'up', 'flower']",OOD
5217,85725543b0648bf94f49989a2d574bde,wild flowers in the garden.,"['flowers', 'garden']",OOD
5218,8579dcd3e787c26dc464df597383834f,biological species growing in the garden.,"['species', 'garden']",OOD
5219,857f757a1e88363a57e3effed91f0572,this plant has been in my yard for a few years now.,"['plant', 'yard', 'years']",OOD
5220,8588589ed90cdf41e36ce4c99ac97646,wild flowers growing on the side of the road.,"['flowers', 'side', 'road']",OOD
5221,858df2dd0a53e8f2b496efd199114d0b,some of the dead trees.,['trees'],OOD
5222,859de617a2d38d65a4c7ede3f23296d4,a tree in the middle of the trail.,"['tree', 'middle', 'trail']",OOD
5223,85a84d9981eb73ca3c4fbc8fb19e8c99,a close - up of the flower.,"['close', 'up', 'flower']",OOD
5224,85ac100c6bb64e391d35408e21109857,biological species growing on a tree.,"['species', 'tree']",OOD
5225,85c39ab713e81ccb559b1015a64ab293,biological species on a plant.,"['species', 'plant']",OOD
5226,85d3deaa617a31ef8a06f4df52c7c9fb,close up of a yellow flower.,['flower'],OOD
5227,85d68cd03dc87a7da55403040ad458be,lichens on a tree trunk.,"['tree', 'trunk']",OOD
5228,85d7f709be2dbf20a1ce7fcf3ab32f92,biological species growing on the side of the road.,"['species', 'side', 'road']",OOD
5229,85d8cee1d482e0ba1b586620bf40dc96,a close - up of the seed pods of biological species.,"['close', 'up', 'seed', 'pods', 'species']",OOD
5230,85da135eb7be260430dfc47c669f2e9f,biological genus growing on a tree.,"['genus', 'tree']",OOD
5231,85e1bb1b5fa5ea436d386224aa132039,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5232,85e32c4dbbbed78cfc6311dc89d4e62a,yellow flowers in the garden.,"['flowers', 'garden']",OOD
5233,85e76bdd5793510108d95d9b02487fd5,close up of a tree trunk in a forest.,"['tree', 'trunk', 'forest']",OOD
5234,85e7e19f4221ce5d239599117cbca5ae,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5235,85ecf24ecd1b0867c6141c68a6c9e577,a dandelion on the prairie.,"['dandelion', 'prairie']",OOD
5236,85f32a65d504ca9f61f7c19108fb9a6f,biological phylum growing on a rock.,"['phylum', 'rock']",OOD
5237,860096eb4ddfd4aa630179f7b7fc6a29,tourist attraction in the summer.,"['tourist', 'attraction', 'summer']",OOD
5238,8605674a1e9219f6bca37a75b7331f82,pink flowers in the meadow.,"['flowers', 'meadow']",OOD
5239,860df84eea038129f60ec1b06be37ca8,fallen tree in the woods.,"['tree', 'woods']",OOD
5240,86146b2ca0661959a384d1a16aa4f3b2,biological genus in the fall.,"['genus', 'fall']",OOD
5241,861c1dddd22b2a77a63c45573e7b11a5,biological species is one of the few plants that can grow well in the rainforest.,"['species', 'plants', 'rainforest']",OOD
5242,86291e9af9145d91da851594c1ac57bf,biological genus growing on the side of the road.,"['genus', 'side', 'road']",OOD
5243,86370e8fa301356a3560fee37072b4a4,a close up of a leaf.,"['close', 'leaf']",OOD
5244,863b7b5a7d94e2d702451fa92c90808d,biological genus in the garden.,"['genus', 'garden']",OOD
5245,864422265b8cd126c73c549e80f57214,a close up of the flowers.,"['close', 'flowers']",OOD
5246,864beb06d7c6fc26da01a47888c37088,biological species in the desert.,"['species', 'desert']",OOD
5247,864c3b5ae24a250cf4b1761719a1622e,biological species growing in the garden.,"['species', 'garden']",OOD
5248,864ce803f83dae02d836c6250c10ab95,this is what the trees look like after they have been cut down.,['trees'],OOD
5249,865cefb3352b48a01176438257b4e68a,yellow flowers in the garden.,"['flowers', 'garden']",OOD
5250,86607ea872bd63fa26aa65c22d814498,a flower in the middle of the trail.,"['flower', 'middle', 'trail']",OOD
5251,866217d060d7982e18adb61c0057a911,biological species in the rainforest.,"['species', 'rainforest']",OOD
5252,866ed6f83740c1c93ff4fc930d47c34b,biological species on a tree.,"['species', 'tree']",OOD
5253,8671bdae6a68064d984cb4278c57e857,a close up of the plant.,"['close', 'plant']",OOD
5254,867d33bac3946d888f52c4d74de23dcd,little girl in the forest.,"['girl', 'forest']",OOD
5255,8687300a9242ff6f92880973b7f6137c,biological species nestled in a tree.,"['species', 'tree']",OOD
5256,869d85f271dd607ceda677f620ab4e9b,one of the many flowers.,['flowers'],OOD
5257,86aff89fa8e93719c6f2d74702b8f093,biological species is one of the many plants that can be found.,"['species', 'plants']",OOD
5258,86b02cc048c06ec159bfc7c832a75978,biological species in the wild.,"['species', 'wild']",OOD
5259,86b495c332c715d851b9563ac833ae9f,a close up of the flowers.,"['close', 'flowers']",OOD
5260,86bae583acf0f10079e21dde39804b4e,biological phylum and lichen growing on the trunk of a fallen tree.,"['phylum', 'trunk', 'tree']",OOD
5261,86baf271de8afc5a0124c0b7589595bd,biological species on a leaf.,"['species', 'leaf']",OOD
5262,86bfeb16fd8a944356b58685dc1e480a,biological species in the forest.,"['species', 'forest']",OOD
5263,86c2afc05953bcf8c1568a4fdda99cca,biological genus growing on a tree.,"['genus', 'tree']",OOD
5264,86c7ad335e377c1d004968dec23e6d53,a close up of the flowers.,"['close', 'flowers']",OOD
5265,86cae2c9ccbad5be7ab97b2197d06c9f,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5266,86cd95c519737ee3b72e492a481c5966,biological genus in the desert.,"['genus', 'desert']",OOD
5267,86e3c754134b2da2db006f7d2ddfb086,biological species on the beach.,"['species', 'beach']",OOD
5268,86e86a5e167872dddd9367080db13d70,this is an example of a large traditional full sun backyard landscaping with a babbling brook running past the front door.,"['example', 'sun', 'backyard', 'brook', 'door']",OOD
5269,86f1e3559ea9e2120e744ac710f28c8f,wild flowers in the forest.,"['flowers', 'forest']",OOD
5270,86f432345acef87607de503271314c85,a dandelion in the grass.,"['dandelion', 'grass']",OOD
5271,8708209c1d4c37909a6462028a8e0b21,biological genus in full bloom.,"['genus', 'bloom']",OOD
5272,870a467558ed8c7b49538ee3a5ccb2d9,biological species growing in a field.,"['species', 'field']",OOD
5273,872467e65bd3b1e212df6895ec79913e,a tree in the middle of a river.,"['tree', 'middle', 'river']",OOD
5274,872a0d3d9d8353e2a6b90e611e67c1e7,biological species in the garden.,"['species', 'garden']",OOD
5275,872e1cc027c6b79774c6e9bf06d7c156,biological species on the ground.,"['species', 'ground']",OOD
5276,8735e1e091c9c2f4b75670dfa5038220,biological species in the garden.,"['species', 'garden']",OOD
5277,873e3fda786c72383ba795aa0e4737e4,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5278,8743834983e1bf06cdcb0b1d9155e814,autumn leaves on the river bank.,"['autumn', 'river', 'bank']",OOD
5279,8746256c516dacbd5ec2f9860368321a,biological species growing on the side of the road.,"['species', 'side', 'road']",OOD
5280,874c654db14f75b6c503b1c9ad537016,biological species on the ground.,"['species', 'ground']",OOD
5281,875588f473c68e5afe4edafbcda482a0,biological genus is one of my favorite plants.,"['genus', 'plants']",OOD
5282,8759f9d470bf4ffa8e61c7412de87817,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5283,875b4978960584ab452f7f2f5e54bf3f,a close up of the berries on the tree.,"['close', 'berries', 'tree']",OOD
5284,8760aac0b4c7b0c2bcaa35d033309d65,biological species in the garden.,"['species', 'garden']",OOD
5285,876f33f58464fc0ea62414b5249a8cb0,view of the trail from the trailhead.,"['view', 'trail', 'trailhead']",OOD
5286,87725de5bb1af5bdd357e4a57d6b9c03,close up of the flowers.,['flowers'],OOD
5287,87729e648f6219b8fa6dbd8329fa9200,biological species in the forest.,"['species', 'forest']",OOD
5288,87797f32c9de124422b73a872161d4be,biological species in the wild.,"['species', 'wild']",OOD
5289,877cfa46241db3904ebb31201067e041,the first flower of the season.,"['flower', 'season']",OOD
5290,8780f53d229b7f677bb426b4bd89d780,yellow flower in the grass.,"['flower', 'grass']",OOD
5291,8786e2237c013a755684ef510e57ec08,biological phylum and lichen growing on a plant.,"['phylum', 'plant']",OOD
5292,8791cbfdb73195356a954d54e75aaffe,this is the first flower i've ever seen.,['flower'],OOD
5293,8799392dd2904d6bcd446b44077cc8e1,a field of wildflowers along road.,"['field', 'wildflowers', 'road']",OOD
5294,879b7489d709dd3bd204ef03ae4886ec,flowers on the side of the road.,"['flowers', 'side', 'road']",OOD
5295,87a1635ec1cc39e207c7b447cc7079f5,biological species growing in a field.,"['species', 'field']",OOD
5296,87a41ff8ef3d53edf1312c7998a24ccf,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5297,87a98bf4e53a353366a8acd56fa6c2c8,a close - up of the leaves and flowers.,"['close', 'up', 'leaves', 'flowers']",OOD
5298,87adfbd06951445be7ed73dcd2bc3a2f,biological species on a flower.,"['species', 'flower']",OOD
5299,87bfd45e64488153bd5168f5a88c467e,a cactus growing on the side of the road.,"['cactus', 'side', 'road']",OOD
5300,87c04efc126f63eaaef820b6773fe5f1,a close - up of the plant.,"['close', 'up', 'plant']",OOD
5301,87c544d2ad98f87dcecdcad2a00ed02b,biological species in the garden.,"['species', 'garden']",OOD
5302,87c9350ab95ce77d7afbf2cb51a67404,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5303,87cedb50d8811cba735c1ec1b83a30b7,a tree in the woods.,"['tree', 'woods']",OOD
5304,87dad360939707b100021bb1003ecfa2,biological genus is one of the oldest trees in the world.,"['genus', 'trees', 'world']",OOD
5305,87dd454b4c8ca83337126ba8848ab1c0,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5306,87de0cc09713392461cd041516066a90,purple flowers in the meadow.,"['flowers', 'meadow']",OOD
5307,87f00390bd61ddebe958eb149f6672ee,biological species in the forest.,"['species', 'forest']",OOD
5308,87fb5d10e63844091eb7b0f791d40051,biological species is one of the few plants that can produce seeds.,"['species', 'plants', 'seeds']",OOD
5309,88001c4938b3a4149b786e7824b9569d,the bark of a tree.,"['bark', 'tree']",OOD
5310,88019c89066958a712b70a9fa1e2756e,biological phylum growing on a plant.,"['phylum', 'plant']",OOD
5311,8802beec1f4588206dc5abe2e7cd95a8,a close - up of the underside of the flower.,"['close', 'up', 'underside', 'flower']",OOD
5312,88037f588bc8928a458324b2ef70dc82,the first flowers of the season.,"['flowers', 'season']",OOD
5313,88103a22349c7be1b713d306f6c15e07,biological phylum and lichen on the ground.,"['phylum', 'ground']",OOD
5314,88163047a21e6330e90b087e7983f502,biological genus in the spring.,"['genus', 'spring']",OOD
5315,88178d233c46eb3dce7bc904178947f1,biological species along the trail.,"['species', 'trail']",OOD
5316,8817d39c67c7d1fda89857ca58a7a6fb,yellow flowers on the side of the road.,"['flowers', 'side', 'road']",OOD
5317,881df0999b335145c0b94f4ef06ba0dd,close up of the leaves of a tree.,"['leaves', 'tree']",OOD
5318,88249ab4b27f3984f8b3bfd90a7729a2,close - up of a purple flower.,"['up', 'flower']",OOD
5319,882524b59a265b7c68bfb79368f7b8f1,biological species in the spring.,"['species', 'spring']",OOD
5320,882577818d741246bafe978e86446d24,biological genus growing on a tree.,"['genus', 'tree']",OOD
5321,8828f19a5f36d3acc78680d75e8423f8,person picking flowers in the mountains.,"['person', 'flowers', 'mountains']",OOD
5322,882ba31e2e1339ca6496d29b635b31cf,biological species in the rainforest.,"['species', 'rainforest']",OOD
5323,88376a7835ac042eec4586425d4110a6,biological species on a tree branch.,"['species', 'tree', 'branch']",OOD
5324,884860e75765265a7a7dbbf08bd2d10f,a closer look at the flowers.,"['look', 'flowers']",OOD
5325,884d332d25dcb14c27ab402dd0feb95c,biological genus growing on a tree.,"['genus', 'tree']",OOD
5326,8850bf014df79a60bfc8772ac1840af9,the leaves of this plant are so beautiful.,"['leaves', 'plant']",OOD
5327,8851b868c8a1e71b37c09fd297caedea,a close up of the plant.,"['close', 'plant']",OOD
5328,885218412f915dbecdb3e53bc326e025,biological species in the spring.,"['species', 'spring']",OOD
5329,88528131da82d2de21080ba5b7d7987a,biological species growing on the trunk of a tree.,"['species', 'trunk', 'tree']",OOD
5330,88551e115725887cf1cfa59088df0b13,close up of the leaves of a tree.,"['leaves', 'tree']",OOD
5331,8865a346ff582a2455cf15e72c62f5f0,biological species in the garden.,"['species', 'garden']",OOD
5332,886c48329d7ccbf51a62defd1dc032c4,view of the forest from the trail.,"['view', 'forest', 'trail']",OOD
5333,8873380afb8c8b3fefd21a2d33e3546c,a close up of the flowers.,"['close', 'flowers']",OOD
5334,88827dc5072cb00918556205983e139b,one of the many flowers in bloom.,"['flowers', 'bloom']",OOD
5335,88868fcb35eda0efbde9cc8c93756ed3,biological species in bloom in the desert.,"['species', 'bloom', 'desert']",OOD
5336,88a176a1883477f292f0192bda92f017,wild flowers in the meadow.,"['flowers', 'meadow']",OOD
5337,88a50bdd0cac95c9227ad158ddda6a76,biological species is one of the most popular plants in the area.,"['species', 'plants', 'area']",OOD
5338,88a71f5af229b487643565b442bf2b1b,biological species in the spring.,"['species', 'spring']",OOD
5339,88af831b1de6be5c3cdb76b31df05759,wild flowers in the desert.,"['flowers', 'desert']",OOD
5340,88bab3a82e321a2c31c92ec3d65b8674,autumn leaves blowing in the wind.,"['autumn', 'wind']",OOD
5341,88c9b00df4638e0ce4696f8c11eb5d80,flowers bloom in the spring.,"['flowers', 'spring']",OOD
5342,88cdb603f88bc771511e0c3563e36525,biological genus leaves on a tree.,"['genus', 'leaves', 'tree']",OOD
5343,88dd787c2224fe66e34817d8fe18a0f4,red leaf on a tree.,"['leaf', 'tree']",OOD
5344,88f04d1289c8b78d47ae8e62985e0b60,biological species growing in the garden.,"['species', 'garden']",OOD
5345,88f13e6c159660e288de48da8aadc081,biological species growing in the garden.,"['species', 'garden']",OOD
5346,88fc17a1a2b4539011ffa5a3829173c9,wild flowers in the desert.,"['flowers', 'desert']",OOD
5347,890809a027e23015b0d1bbdb71653ffb,biological genus growing on the side of the road.,"['genus', 'side', 'road']",OOD
5348,890a1775c178f9ccaebb007fad543461,some of the cactus i found along the way.,"['cactus', 'way']",OOD
5349,89122150986a0b046eae4b98063fa776,dandelion seeds in the garden.,"['dandelion', 'seeds', 'garden']",OOD
5350,89137ec64a2c8b372fe6e384f6533807,close up of the flower.,['flower'],OOD
5351,891f9effa0a8d384d29ba7b09fcfb799,biological genus growing on the trunk of a tree.,"['genus', 'trunk', 'tree']",OOD
5352,892c764cad05db8494d49379b3eac00f,a close up of the flowers.,"['close', 'flowers']",OOD
5353,89365169798eb7d82d8a6269d5bcf8e9,biological species in bloom in the desert.,"['species', 'bloom', 'desert']",OOD
5354,89366c635165cc7f3d8d6e9d638b8813,biological species growing on the side of the road.,"['species', 'side', 'road']",OOD
5355,8942ceba8fed9b0d092c82f150b50545,a closer look at the flowers.,"['look', 'flowers']",OOD
5356,894e4e2895670df56295304788d8f442,close - up of the ears of a grasshopper.,"['up', 'ears', 'grasshopper']",OOD
5357,895401e4b2ef4a09911e54c2438f68dc,snow on the branches of a tree.,"['snow', 'branches', 'tree']",OOD
5358,8969a864047a9454d504af23ce556c5c,yellow flowers in the desert.,"['flowers', 'desert']",OOD
5359,897c13a0e9cde44c973b00faefa2319c,close - up of a grass flower.,"['up', 'grass', 'flower']",OOD
5360,8985e42b794cfdcd6617ea2a90a8638d,biological genus growing on a tree.,"['genus', 'tree']",OOD
5361,89882770b70dae588ef042087ef4dbfe,this is the first flower i've ever seen.,['flower'],OOD
5362,89956d76d679944cc1065f654d7f4eb0,a pine tree in the middle of a meadow.,"['tree', 'middle', 'meadow']",OOD
5363,8996021b5350b35e071dcb48c15d1a63,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
5364,89970a44bc5c4b905db3e66e57ae4eb4,close - up of a bee's beehive's beehive's beak.,"['up', 'bee', 'beehive', 'beehive', 'beak']",OOD
5365,8997854d4235dba67f7c2ba944086998,leaves and branches of a tree in the spring.,"['leaves', 'branches', 'tree', 'spring']",OOD
5366,899863ec5ab91d81a7db65e3885998a5,a close up of the plant.,"['close', 'plant']",OOD
5367,89a83c8a27647f4731e08b7e86ba7810,biological species in full bloom.,"['species', 'bloom']",OOD
5368,89b5f3b405d40f8ba86eb9bb9d4af156,a close up of the flower.,"['close', 'flower']",OOD
5369,89b95c22957788665b7223982fc442de,a close - up of the flower.,"['close', 'up', 'flower']",OOD
