,ImageID,Caption,Nouns,Type
2578,lacelike_0059,wallpaper by person in beautiful frame options and a variety of sizes.,"['wallpaper', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
2579,lacelike_0060,i'm in love with this embroidery!.,"['love', 'embroidery']",OOD
2580,lacelike_0061,"i'm not a huge fan of red, but i love the pattern on this one.","['fan', 'red', 'pattern', 'one']",OOD
2581,lacelike_0062,this is a close up of the embroidery.,"['close', 'embroidery']",OOD
2582,lacelike_0063,seamless pattern with abstract motif like a kaleidoscope.,"['pattern', 'motif', 'kaleidoscope']",OOD
2583,lacelike_0064,sewing pattern by person in beautiful frame options and a variety of sizes.,"['sewing', 'pattern', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
2584,lacelike_0065,seamless floral pattern on a white background vector art illustration.,"['pattern', 'background', 'vector', 'art', 'illustration']",OOD
2585,lacelike_0066,image of the product lace - up backless quilted rug.,"['image', 'product', 'lace', 'up', 'backless', 'rug']",OOD
2586,lacelike_0067,black and white engraving scanned at high resolution from a book printed.,"['resolution', 'book']",OOD
2587,lacelike_0068,seamless pattern in the style of art period.,"['pattern', 'style', 'art', 'period']",OOD
2588,lacelike_0069,close - up of a lace pattern.,"['up', 'pattern']",OOD
2589,lacelike_0070,i'm in love with this pattern!.,"['love', 'pattern']",OOD
2590,lacelike_0071,seamless floral pattern on a black background vector art illustration.,"['pattern', 'background', 'vector', 'art', 'illustration']",OOD
2591,lacelike_0072,seamless pattern with white lace on a black background.,"['pattern', 'lace', 'background']",OOD
2592,lacelike_0073,seamless pattern in the style of baroque.,"['pattern', 'style', 'baroque']",OOD
2593,lacelike_0074,this pattern is available for free download.,"['pattern', 'download']",OOD
2594,lacelike_0075,seamless pattern in the style of art period.,"['pattern', 'style', 'art', 'period']",OOD
2595,lacelike_0076,seamless pattern with white polka dots on a black background.,"['pattern', 'dots', 'background']",OOD
2596,lacelike_0077,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2597,lacelike_0078,wallpaper by person in beautiful frame options and a variety of sizes.,"['wallpaper', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
2598,lacelike_0079,i love the pattern on this wall.,"['pattern', 'wall']",OOD
2599,lacelike_0080,i love the pattern on this wallpaper.,"['pattern', 'wallpaper']",OOD
2600,lacelike_0081,vintage floral motif ethnic seamless background.,"['motif', 'seamless', 'background']",OOD
2601,lacelike_0082,black and white photograph of a lace pattern.,"['photograph', 'pattern']",OOD
2602,lacelike_0083,texture of the paper as a background royalty - free.,"['texture', 'paper', 'background', 'royalty']",OOD
2603,lacelike_0084,i'm in love with this lace!.,"['love', 'lace']",OOD
2604,lacelike_0085,a close up of the embroidery.,"['close', 'embroidery']",OOD
2605,lacelike_0086,how to make a lace dress.,['dress'],OOD
2606,lacelike_0087,seamless black and white lace pattern in the style of art period.,"['lace', 'pattern', 'style', 'art', 'period']",OOD
2607,lacelike_0088,seamless texture with 3d rendering abstract fractal green pattern on a white background for fabric design.,"['texture', 'pattern', 'background', 'fabric', 'design']",OOD
2608,lacelike_0089,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2609,lacelike_0091,a model wears a creation for spring - summer ready - to - wear fashion collection.,"['model', 'creation', 'spring', 'summer', 'fashion', 'collection']",OOD
2610,lacelike_0092,the texture of the lace.,"['texture', 'lace']",OOD
2611,lacelike_0093,i love the idea of using paper as a background.,"['idea', 'paper', 'background']",OOD
2612,lacelike_0094,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2613,lacelike_0095,seamless pattern with black and white abstract motif like a kaleidoscope.,"['pattern', 'motif', 'kaleidoscope']",OOD
2614,lacelike_0096,seamless texture with 3d rendering abstract fractal gray pattern on a black background for fabric design.,"['texture', 'pattern', 'background', 'fabric', 'design']",OOD
2615,lacelike_0097,seamless patterned texture in the form of square tiles.,"['texture', 'form', 'tiles']",OOD
2616,lacelike_0098,seamless pattern in the style of art period.,"['pattern', 'style', 'art', 'period']",OOD
2617,lacelike_0099,a close up of the embroidery.,"['close', 'embroidery']",OOD
2618,lacelike_0100,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2619,lacelike_0101,this pattern is available for free download.,"['pattern', 'download']",OOD
2620,lacelike_0102,person is a sculptural designer and sculptor based.,"['person', 'designer', 'sculptor']",OOD
2621,lacelike_0103,this is an example of fine art by person.,"['example', 'art', 'person']",OOD
2622,lacelike_0104,seamless pattern in the style of art period.,"['pattern', 'style', 'art', 'period']",OOD
2623,lacelike_0105,"wedding dress by person, via photo sharing website.","['wedding', 'dress', 'person', 'photo', 'sharing', 'website']",OOD
2624,lacelike_0106,close - up of embroidery on a silk scarf.,"['up', 'embroidery', 'silk', 'scarf']",OOD
2625,lacelike_0107,seamless pattern with white flowers on a gray background.,"['pattern', 'flowers', 'background']",OOD
2626,lacelike_0108,a lace pattern by person.,"['pattern', 'person']",OOD
2627,lacelike_0109,i'm in love with this embroidery!.,"['love', 'embroidery']",OOD
2628,lacelike_0110,how to make a lace dress.,['dress'],OOD
2629,lacelike_0111,black and white embroidery on a button.,"['embroidery', 'button']",OOD
2630,lacelike_0112,"i'm not a huge fan of embroidery, but this one is beautiful.","['fan', 'embroidery', 'one']",OOD
2631,lacelike_0113,"i'm not a huge fan of lace, but i love the look of this one!.","['fan', 'lace', 'look', 'one']",OOD
2632,lacelike_0114,i love the look of this fabric.,"['look', 'fabric']",OOD
2633,lacelike_0115,i love the color of this fabric.,"['color', 'fabric']",OOD
2634,lacelike_0116,i pinned industry from the event at person and main!.,"['industry', 'event', 'person']",OOD
2635,lacelike_0117,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2636,lacelike_0118,i love the texture of this fabric.,"['texture', 'fabric']",OOD
2637,lacelike_0119,a spider's web in black and white.,"['spider', 'web']",OOD
2638,lacelike_0120,i'm in love with this pattern!.,"['love', 'pattern']",OOD
2639,lacelike_0121,seamless pattern with black flowers on a white background.,"['pattern', 'flowers', 'background']",OOD
2640,lined_0003,old paper nailed to a weathered wooden board.,"['paper', 'board']",OOD
2641,lined_0004,how to write a book with a pencil step by step.,"['book', 'pencil', 'step', 'step']",OOD
2642,lined_0006,how to write a line graph in raster graphics editor software.,"['line', 'graph', 'graphics', 'editor', 'software']",OOD
2643,lined_0023,how to write a letter with a pencil step by step - photo #.,"['letter', 'pencil', 'step', 'step', 'photo', '#']",OOD
2644,lined_0024,wallpaper by person in beautiful frame options and a variety of sizes.,"['wallpaper', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
2645,lined_0027,red metal texture of a corrugated iron roof -- stock photo #.,"['metal', 'texture', 'iron', 'roof', 'stock', 'photo', '#']",OOD
2646,lined_0028,how to write a simple line in vector graphics editor software.,"['line', 'vector', 'graphics', 'editor', 'software']",OOD
2647,lined_0033,how to make a quilt out of an old t - shirt.,"['quilt', 't', 'shirt']",OOD
2648,lined_0034,"abstract image, colorful graphics and tapestries it can be used as a pattern for the fabric.","['image', 'graphics', 'tapestries', 'pattern', 'fabric']",OOD
2649,lined_0035,blank sheet of paper taped to the wall with a piece of plaster.,"['sheet', 'paper', 'wall', 'piece', 'plaster']",OOD
2650,lined_0036,i'm in love with the colors in this rug!.,"['love', 'colors', 'rug']",OOD
2651,lined_0037,"striped wallpaper in the style of art period stock photo - premium royalty - free, code.","['wallpaper', 'style', 'art', 'period', 'stock', 'photo', 'premium', 'royalty', 'code']",OOD
2652,lined_0038,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2653,lined_0039,"abstract image, colorful graphics and tapestries it can be used as a pattern for the fabric.","['image', 'graphics', 'tapestries', 'pattern', 'fabric']",OOD
2654,lined_0041,striped wallpaper in the style of painting artist.,"['wallpaper', 'style', 'artist']",OOD
2655,lined_0042,texture of a white knitted fabric close - up stock photo.,"['texture', 'fabric', 'stock', 'photo']",OOD
2656,lined_0043,a sheet of paper folded in half.,"['sheet', 'paper', 'half']",OOD
2657,lined_0045,how to write a letter on a sheet of paper.,"['letter', 'sheet', 'paper']",OOD
2658,lined_0046,how to write an equation in a straight line.,"['equation', 'line']",OOD
2659,lined_0047,how to write a letter with a pencil step by step - photo #.,"['letter', 'pencil', 'step', 'step', 'photo', '#']",OOD
2660,lined_0054,a line graph is a line graph that shows the relative position of a given point on a given line.,"['line', 'graph', 'line', 'graph', 'position', 'point', 'line']",OOD
2661,lined_0057,background texture of a tiled wall.,"['background', 'texture', 'wall']",OOD
2662,lined_0058,read the full script on - line.,"['script', 'line']",OOD
2663,lined_0059,striped lines in the style of painting artist.,"['lines', 'style', 'artist']",OOD
2664,lined_0061,the texture of the old paper -- stock photo #.,"['texture', 'paper', 'stock', 'photo', '#']",OOD
2665,lined_0062,the texture of the old paper -- stock photo #.,"['texture', 'paper', 'stock', 'photo', '#']",OOD
2666,lined_0065,a close up of the graffiti on the side of a building.,"['close', 'graffiti', 'side', 'building']",OOD
2667,lined_0067,"abstract image, colorful graphics and tapestries it can be used as a pattern for the fabric.","['image', 'graphics', 'tapestries', 'pattern', 'fabric']",OOD
2668,lined_0068,i pinned industry from the event at person and main!.,"['industry', 'event', 'person']",OOD
2669,lined_0071,"red, white and blue striped fabric.",['fabric'],OOD
2670,lined_0073,seamless pattern with pink lines on a pink background.,"['pattern', 'lines', 'background']",OOD
2671,lined_0074,seamless pattern with pink stripes on a light pink background vector.,"['pattern', 'stripes', 'background', 'vector']",OOD
2672,lined_0075,seamless pattern with a pencil on a white background vector art illustration.,"['pattern', 'pencil', 'background', 'vector', 'art', 'illustration']",OOD
2673,lined_0076,seamless pattern with black lines on a white background.,"['pattern', 'lines', 'background']",OOD
2674,lined_0077,seamless pattern with abstract motif like a kaleidoscope.,"['pattern', 'motif', 'kaleidoscope']",OOD
2675,lined_0079,graph paper for geometric calculations.,"['paper', 'calculations']",OOD
2676,lined_0080,line graph on a white background vector art illustration.,"['line', 'graph', 'background', 'vector', 'art', 'illustration']",OOD
2677,lined_0081,seamless pattern of white lines on a black background.,"['pattern', 'lines', 'background']",OOD
2678,lined_0082,"a woman's hand writing on a piece of paper, close - up.","['woman', 'hand', 'piece', 'paper', 'close', 'up']",OOD
2679,lined_0084,"grunge old - school texture, background for design -- stock photo #.","['school', 'texture', 'background', 'design', 'stock', 'photo', '#']",OOD
2680,lined_0085,old paper nailed to a weathered wooden board -- stock photo #.,"['paper', 'board', 'stock', 'photo', '#']",OOD
2681,lined_0086,how to write a line in vector graphics editor software.,"['line', 'vector', 'graphics', 'editor', 'software']",OOD
2682,lined_0087,the texture of the wooden planks stock photo.,"['texture', 'planks', 'stock', 'photo']",OOD
2683,lined_0094,a line graph is a straight line that shows the position of a point on a plane.,"['line', 'graph', 'line', 'position', 'point', 'plane']",OOD
2684,lined_0095,blank sheet of paper isolated on a white background vector art illustration.,"['sheet', 'paper', 'background', 'vector', 'art', 'illustration']",OOD
2685,lined_0097,"abstract image, colorful graphics and tapestries it can be used as a pattern for the fabric.","['image', 'graphics', 'tapestries', 'pattern', 'fabric']",OOD
2686,lined_0099,seamless pattern of white lines on a white background.,"['pattern', 'lines', 'background']",OOD
2687,lined_0101,striped off the shoulder top.,"['shoulder', 'top']",OOD
2688,lined_0102,"textile by person, via photo sharing website.","['textile', 'person', 'photo', 'sharing', 'website']",OOD
2689,lined_0103,a red and white striped shirt.,['shirt'],OOD
2690,lined_0104,how to make a candle holder out of an old book.,"['candle', 'holder', 'book']",OOD
2691,lined_0105,striped blue and white chevron pattern on a dark blue background.,"['pattern', 'background']",OOD
2692,lined_0107,close - up of a red and white striped polo shirt.,"['up', 'polo', 'shirt']",OOD
2693,lined_0108,how to fold a shirt into a skirt.,"['shirt', 'skirt']",OOD
2694,lined_0109,this pattern is available as a free printable.,"['pattern', 'printable']",OOD
2695,lined_0110,striped shirt on a brown background.,"['shirt', 'background']",OOD
2696,lined_0111,striped off the shoulder top.,"['shoulder', 'top']",OOD
2697,lined_0112,how to recycle a shirt into a skirt.,"['shirt', 'skirt']",OOD
2698,lined_0113,how to fold a shirt into a skirt.,"['shirt', 'skirt']",OOD
2699,lined_0114,this pattern is written in human language only.,"['pattern', 'language']",OOD
2700,lined_0115,how to fold a shirt into a skirt.,"['shirt', 'skirt']",OOD
2701,lined_0116,i'm in love with this shirt!.,"['love', 'shirt']",OOD
2702,lined_0117,how to wear a striped shirt in the summer.,"['shirt', 'summer']",OOD
2703,lined_0118,striped polka dots on a red and white striped polka dot dress.,"['dots', 'polka', 'dot', 'dress']",OOD
2704,lined_0119,close - up of a red and white striped shirt.,"['up', 'shirt']",OOD
2705,lined_0120,close - up of a black and white striped shirt.,"['up', 'shirt']",OOD
2706,lined_0121,this is the shirt i've been looking for!.,['shirt'],OOD
2707,lined_0122,how to wear a striped shirt in the summer.,"['shirt', 'summer']",OOD
2708,lined_0123,striped polka dots on a white background.,"['dots', 'background']",OOD
2709,lined_0124,i like the stripes on this one.,"['stripes', 'one']",OOD
2710,lined_0125,this is an undated image of a peacock feather.,"['image', 'peacock', 'feather']",OOD
2711,lined_0126,striped polka dots on a shirt.,"['dots', 'shirt']",OOD
2712,lined_0127,sewing pattern by person in beautiful frame options and a variety of sizes.,"['sewing', 'pattern', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
2713,lined_0128,striped checkered shirt in the style of printmaking artist.,"['shirt', 'style', 'artist']",OOD
2714,lined_0129,sewing pattern by person in beautiful frame options and a variety of sizes.,"['sewing', 'pattern', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
2715,lined_0130,close - up of a man's shirt.,"['up', 'man', 'shirt']",OOD
2716,lined_0131,"abstract image, colorful graphics and tapestries it can be used as a pattern for the fabric.","['image', 'graphics', 'tapestries', 'pattern', 'fabric']",OOD
2717,lined_0132,"abstract image, colorful graphics and tapestries it can be used as a pattern for the fabric.","['image', 'graphics', 'tapestries', 'pattern', 'fabric']",OOD
2718,lined_0133,a close - up of a red and white checkered background vector art illustration.,"['close', 'up', 'background', 'vector', 'art', 'illustration']",OOD
2719,lined_0134,seamless pattern with abstract motif like a kaleidoscope.,"['pattern', 'motif', 'kaleidoscope']",OOD
2720,lined_0135,a black and white striped rug by person.,"['rug', 'person']",OOD
2721,lined_0136,striped checkered pattern on a light blue background.,"['pattern', 'background']",OOD
2722,lined_0137,striped wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2723,lined_0138,"texture of the paper as a background stock photo - premium royalty - free, code.","['texture', 'paper', 'background', 'stock', 'photo', 'premium', 'royalty', 'code']",OOD
2724,lined_0140,seamless pattern of the flag.,"['pattern', 'flag']",OOD
2725,lined_0141,seamless abstract grunge striped texture on a white background.,"['grunge', 'texture', 'background']",OOD
2726,lined_0142,how to recycle a shirt into a skirt.,"['shirt', 'skirt']",OOD
2727,lined_0143,a zebra is seen in this undated handout photo provided by government agency.,"['zebra', 'handout', 'photo', 'government', 'agency']",OOD
2728,lined_0144,how to make a t - shirt out of an old t - shirt.,"['t', 'shirt', 't', 'shirt']",OOD
2729,lined_0146,this shirt was found in the back of a pickup truck.,"['shirt', 'back', 'pickup', 'truck']",OOD
2730,lined_0147,how to fold a shirt into a skirt.,"['shirt', 'skirt']",OOD
2731,lined_0148,close - up of a man's shirt.,"['up', 'man', 'shirt']",OOD
2732,lined_0150,how to fold a t - shirt in half.,"['t', 'shirt', 'half']",OOD
2733,lined_0151,how to wear a plaid shirt in the summer.,"['shirt', 'summer']",OOD
2734,lined_0152,striped polka dots on a blue and white checkered shirt.,"['dots', 'shirt']",OOD
2735,lined_0153,striped off the shoulder top.,"['shoulder', 'top']",OOD
2736,lined_0154,stripes on the wall in the bathroom.,"['stripes', 'wall', 'bathroom']",OOD
2737,lined_0155,close - up of a person's hand writing on a piece of paper.,"['up', 'person', 'hand', 'piece', 'paper']",OOD
2738,lined_0156,i love the colors in this pattern.,"['colors', 'pattern']",OOD
2739,lined_0157,this is the fabric i want for my living room.,"['fabric', 'living', 'room']",OOD
2740,lined_0158,how to draw a pen with a pencil step by step.,"['pen', 'pencil', 'step', 'step']",OOD
2741,lined_0159,the texture of the leather.,"['texture', 'leather']",OOD
2742,lined_0160,how to fix a hole in a shirt.,"['hole', 'shirt']",OOD
2743,lined_0161,red and white striped fabric in the style of art period.,"['fabric', 'style', 'art', 'period']",OOD
2744,lined_0162,this sweater is made from % wool and is made of % cotton.,"['sweater', '%', 'wool', '%', 'cotton']",OOD
2745,lined_0163,how to paint stripes on a wall.,"['stripes', 'wall']",OOD
2746,lined_0164,how to draw a pencil step by step - photo #.,"['pencil', 'step', 'step', 'photo', '#']",OOD
2747,lined_0165,this pattern is available for free on my website.,"['pattern', 'website']",OOD
2748,lined_0166,this is the fabric i want for my dining room table.,"['fabric', 'dining', 'room', 'table']",OOD
2749,lined_0167,how to draw a pencil step by step.,"['pencil', 'step', 'step']",OOD
2750,lined_0168,how to make a sewing machine from an old sewing machine.,"['sewing', 'machine', 'sewing', 'machine']",OOD
2751,lined_0169,person by the available in colors.,"['person', 'colors']",OOD
2752,lined_0170,colorful stripes on a black background.,"['stripes', 'background']",OOD
2753,lined_0171,how to make a cup of tea.,"['cup', 'tea']",OOD
2754,lined_0172,"abstract image, colorful graphics and tapestries it can be used as a pattern for the fabric.","['image', 'graphics', 'tapestries', 'pattern', 'fabric']",OOD
2755,lined_0173,this pattern is written in human language only.,"['pattern', 'language']",OOD
2756,lined_0174,how to embroider a hole in a knitting.,"['hole', 'knitting']",OOD
2757,lined_0175,grunge old paper as a background.,"['paper', 'background']",OOD
2758,lined_0176,how to make a quilt out of an old t - shirt.,"['quilt', 't', 'shirt']",OOD
2759,lined_0177,this is a close up of the chevron pattern.,"['close', 'pattern']",OOD
2760,marbled_0035,a close up of the texture of a red brick wall.,"['close', 'texture', 'brick', 'wall']",OOD
2761,marbled_0072,the texture of the stone -- stock photo #.,"['texture', 'stone', 'stock', 'photo', '#']",OOD
2762,marbled_0073,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2763,marbled_0074,grunge old texture as abstract background.,"['texture', 'background']",OOD
2764,marbled_0075,seamless pattern with water drops on a green background vector art illustration.,"['pattern', 'water', 'background', 'vector', 'art', 'illustration']",OOD
2765,marbled_0076,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2766,marbled_0078,this is a close up of the texture of the granite.,"['close', 'texture', 'granite']",OOD
2767,marbled_0079,the texture of the rock.,"['texture', 'rock']",OOD
2768,marbled_0080,example of a classic concrete floor.,"['example', 'floor']",OOD
2769,marbled_0081,this is a close up of the granite.,"['close', 'granite']",OOD
2770,marbled_0082,the texture of the concrete wall.,"['texture', 'wall']",OOD
2771,marbled_0085,how to make a rug out of wrapping paper.,"['rug', 'paper']",OOD
2772,marbled_0086,the texture of the wallpaper.,"['texture', 'wallpaper']",OOD
2773,marbled_0087,pain on the skin around the eye.,"['pain', 'skin', 'eye']",OOD
2774,marbled_0088,this is a close up of the texture.,"['close', 'texture']",OOD
2775,marbled_0089,a close - up of the pattern.,"['close', 'up', 'pattern']",OOD
2776,marbled_0090,a close - up of the mosaic.,"['close', 'up']",OOD
2777,marbled_0091,close - up of a watercolor painting.,"['up', 'watercolor', 'painting']",OOD
2778,marbled_0092,grunge old texture as abstract background.,"['texture', 'background']",OOD
2779,marbled_0093,the texture of the yellow paint.,"['texture', 'paint']",OOD
2780,marbled_0094,a close - up of the texture of the marble.,"['close', 'up', 'texture', 'marble']",OOD
2781,marbled_0095,digital art selected for the #.,"['art', '#']",OOD
2782,marbled_0096,this is a close up of the texture of the paint.,"['close', 'texture', 'paint']",OOD
2783,marbled_0097,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2784,marbled_0098,an example of fine art by person.,"['example', 'art', 'person']",OOD
2785,marbled_0099,the texture of the stone.,"['texture', 'stone']",OOD
2786,marbled_0100,"abstract image, colorful graphics and tapestries it can be used as a pattern for the fabric.","['image', 'graphics', 'tapestries', 'pattern', 'fabric']",OOD
2787,marbled_0101,this is a close up of the texture of the marble.,"['close', 'texture', 'marble']",OOD
2788,marbled_0102,this is a close up of the texture.,"['close', 'texture']",OOD
2789,marbled_0103,a closer look at the surface.,"['look', 'surface']",OOD
2790,marbled_0104,the texture of the ice.,"['texture', 'ice']",OOD
2791,marbled_0105,a close - up of the marble.,"['close', 'up', 'marble']",OOD
2792,marbled_0106,a close - up of the marble.,"['close', 'up', 'marble']",OOD
2793,marbled_0107,the texture of the marble.,"['texture', 'marble']",OOD
2794,marbled_0108,the texture of the water.,"['texture', 'water']",OOD
2795,marbled_0109,close - up of a white marble floor.,"['up', 'marble', 'floor']",OOD
2796,marbled_0110,this is what the water looks like after it's been poured.,['water'],OOD
2797,marbled_0111,the texture of the marble.,"['texture', 'marble']",OOD
2798,marbled_0112,the texture of the yellow paint.,"['texture', 'paint']",OOD
2799,marbled_0113,close - up of a fossilized tree trunk.,"['up', 'tree', 'trunk']",OOD
2800,marbled_0114,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2801,marbled_0115,the texture of the stone.,"['texture', 'stone']",OOD
2802,marbled_0116,a close - up of the surface of the marble.,"['close', 'up', 'surface', 'marble']",OOD
2803,marbled_0117,"snow on the road, photo by person.","['snow', 'road', 'photo', 'person']",OOD
2804,marbled_0118,background texture of a red marble -- stock photo #.,"['background', 'texture', 'marble', 'stock', 'photo', '#']",OOD
2805,marbled_0119,the texture of the sand.,"['texture', 'sand']",OOD
2806,marbled_0120,reflections in a puddle of water.,"['reflections', 'puddle', 'water']",OOD
2807,marbled_0121,granite is one of the most expensive stones in the world.,"['stones', 'world']",OOD
2808,marbled_0122,wallpaper by person in beautiful frame options and a variety of sizes.,"['wallpaper', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
2809,marbled_0123,this is a close up of the granite.,"['close', 'granite']",OOD
2810,marbled_0124,this is an example of a traditional mosaic tile flooring with green walls and dark hardwood flooring.,"['example', 'tile', 'walls', 'hardwood', 'flooring']",OOD
2811,marbled_0125,how to tile flooring with a hardwood flooring.,"['hardwood', 'flooring']",OOD
2812,marbled_0126,the texture of the green grass -- stock photo #.,"['texture', 'grass', 'stock', 'photo', '#']",OOD
2813,marbled_0128,granite is a natural stone that is often used as a background or texture.,"['stone', 'background', 'texture']",OOD
2814,marbled_0129,i love the look of this glass!.,"['look', 'glass']",OOD
2815,marbled_0130,wallpaper in the bathroom of a luxury villa.,"['wallpaper', 'bathroom', 'luxury', 'villa']",OOD
2816,marbled_0131,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2817,marbled_0132,tile that looks like marble - photo #.,"['tile', 'marble', 'photo', '#']",OOD
2818,marbled_0133,a close - up of the granite.,"['close', 'up', 'granite']",OOD
2819,marbled_0134,a close - up of the bark of a tree.,"['close', 'up', 'bark', 'tree']",OOD
2820,marbled_0135,wallpaper by person in beautiful frame options and a variety of sizes.,"['wallpaper', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
2821,marbled_0136,close - up of a white marble wall with white marble floor.,"['up', 'marble', 'wall', 'marble', 'floor']",OOD
2822,marbled_0137,painting artist was a painter and sculptor.,"['artist', 'painter', 'sculptor']",OOD
2823,marbled_0138,close - up of the texture of the bark of a tree.,"['up', 'texture', 'bark', 'tree']",OOD
2824,marbled_0139,biological phylum and lichen on a rock.,"['phylum', 'rock']",OOD
2825,marbled_0140,wallpaper by person in beautiful frame options and a variety of sizes.,"['wallpaper', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
2826,marbled_0141,close - up of the bark of a tree.,"['up', 'bark', 'tree']",OOD
2827,marbled_0142,tile that looks like marble.,"['tile', 'marble']",OOD
2828,marbled_0143,a close up of the sandstone.,"['close', 'sandstone']",OOD
2829,marbled_0144,the texture of the concrete.,"['texture', 'concrete']",OOD
2830,marbled_0145,the texture of the wood.,"['texture', 'wood']",OOD
2831,marbled_0146,aerial view of a desert landscape.,"['view', 'desert', 'landscape']",OOD
2832,marbled_0147,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2833,marbled_0148,the texture of the glass.,"['texture', 'glass']",OOD
2834,marbled_0149,aerial view of a village.,"['view', 'village']",OOD
2835,marbled_0150,a close - up of the minerals in the rock.,"['close', 'up', 'minerals', 'rock']",OOD
2836,marbled_0151,wallpaper in the style of art period -- stock photo #.,"['wallpaper', 'style', 'art', 'period', 'stock', 'photo', '#']",OOD
2837,marbled_0152,raw red meat on a white background -- stock photo #.,"['meat', 'background', 'stock', 'photo', '#']",OOD
2838,marbled_0153,example of a classic bathroom design.,"['example', 'bathroom', 'design']",OOD
2839,marbled_0154,a close up of the bark of a tree.,"['close', 'bark', 'tree']",OOD
2840,marbled_0155,this is an example of a traditional stained glass window.,"['example', 'glass', 'window']",OOD
2841,marbled_0156,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2842,marbled_0157,close - up of a piece of wood.,"['up', 'piece', 'wood']",OOD
2843,marbled_0158,tile that looks like marble - photo #.,"['tile', 'marble', 'photo', '#']",OOD
2844,marbled_0159,tile that looks like marble - photo #.,"['tile', 'marble', 'photo', '#']",OOD
2845,marbled_0160,the texture of the water.,"['texture', 'water']",OOD
2846,marbled_0161,close - up of the bark of a tree.,"['up', 'bark', 'tree']",OOD
2847,marbled_0162,example of a classic bathroom design.,"['example', 'bathroom', 'design']",OOD
2848,marbled_0163,a close - up of the skeleton of a tree frog.,"['close', 'up', 'skeleton', 'tree', 'frog']",OOD
2849,marbled_0164,this is a close up of the wall.,"['close', 'wall']",OOD
2850,marbled_0165,a close - up of the water's surface.,"['close', 'up', 'water', 'surface']",OOD
2851,marbled_0166,this is an example of an oil painting on canvas.,"['example', 'oil', 'painting', 'canvas']",OOD
2852,marbled_0167,a close - up of the texture of the stone.,"['close', 'up', 'texture', 'stone']",OOD
2853,marbled_0168,granite is a natural stone.,['stone'],OOD
2854,marbled_0169,a close up of the surface of the water.,"['close', 'surface', 'water']",OOD
2855,marbled_0170,a close - up of the surface of a green granite.,"['close', 'up', 'surface', 'granite']",OOD
2856,marbled_0171,colorful rocks on the beach.,"['rocks', 'beach']",OOD
2857,marbled_0172,an aerial view of the trail.,"['view', 'trail']",OOD
2858,marbled_0173,a close - up of a red marble.,"['close', 'up', 'marble']",OOD
2859,marbled_0174,this is an original watercolor painting by person.,"['watercolor', 'painting', 'person']",OOD
2860,marbled_0175,this is an example of an abstract watercolor background with a watercolor texture.,"['example', 'watercolor', 'background', 'watercolor', 'texture']",OOD
2861,marbled_0176,the texture of the marble floor.,"['texture', 'marble', 'floor']",OOD
2862,marbled_0177,the texture of the stone -- stock photo #.,"['texture', 'stone', 'stock', 'photo', '#']",OOD
2863,marbled_0178,black and white acrylic paint on a brushed aluminum surface.,"['paint', 'aluminum', 'surface']",OOD
2864,marbled_0179,this is a close up of the texture of the stone.,"['close', 'texture', 'stone']",OOD
2865,marbled_0180,i love the texture of this marble.,"['texture', 'marble']",OOD
2866,marbled_0181,a close - up of the texture of the bark of a tree.,"['close', 'up', 'texture', 'bark', 'tree']",OOD
2867,marbled_0182,this is a close up of the texture of the marble.,"['close', 'texture', 'marble']",OOD
2868,marbled_0183,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
2869,marbled_0184,the texture of the wood.,"['texture', 'wood']",OOD
2870,marbled_0185,close - up of the texture of the rock.,"['up', 'texture', 'rock']",OOD
2871,marbled_0186,a close - up of the surface of the granite.,"['close', 'up', 'surface', 'granite']",OOD
2872,marbled_0187,ice crystals on the surface of the water.,"['ice', 'crystals', 'surface', 'water']",OOD
2873,marbled_0188,water waves on the beach.,"['water', 'waves', 'beach']",OOD
