,ImageID,Caption,Nouns,Type
5541,l_lawn_00000215,a view of the lake from the front lawn.,"['view', 'lake', 'lawn']",OOD
5542,l_lawn_00000227,a city for forth screenshot.,"['city', 'screenshot']",OOD
5543,l_lawn_00000232,tourist attraction is one of the most popular tourist attractions.,"['tourist', 'attraction', 'tourist', 'attractions']",OOD
5544,l_lawn_00000287,property image # welcome to chinook.,"['property', 'image', '#']",OOD
5545,l_lawn_00000307,view of the lawn mower.,"['view', 'lawn', 'mower']",OOD
5546,l_lawn_00000400,girl lying on the grass in the park.,"['girl', 'grass', 'park']",OOD
5547,l_lawn_00000421,the ruins of the abbey.,"['ruins', 'abbey']",OOD
5548,l_lawn_00000422,tourist attraction on a beautiful spring day.,"['tourist', 'attraction', 'spring', 'day']",OOD
5549,l_lawn_00000466,actor in a white dress.,"['actor', 'dress']",OOD
5550,l_lawn_00000467,a tree in the middle of a meadow.,"['tree', 'middle', 'meadow']",OOD
5551,l_lawn_00000481,palm trees in the courtyard.,"['trees', 'courtyard']",OOD
5552,l_lawn_00000551,automobile model for sale at the best muscle cars in the world.,"['automobile', 'model', 'sale', 'muscle', 'cars', 'world']",OOD
5553,l_lawn_00000559,view of the garden from the front porch.,"['view', 'garden', 'porch']",OOD
5554,l_lawn_00000581,a city from the sea.,"['city', 'sea']",OOD
5555,l_lawn_00000598,i made this costume for western christian holiday.,"['costume', 'holiday']",OOD
5556,l_lawn_00000599,person and i in the park.,"['person', 'park']",OOD
5557,l_lawn_00000615,"property image # - at the top of the world with mountain views, hot tub, game table, and more!.","['property', 'image', '#', 'top', 'world', 'mountain', 'views', 'tub', 'game', 'table']",OOD
5558,l_lawn_00000618,this is what my yard looked like when i bought it last year.,"['yard', 'year']",OOD
5559,l_lawn_00000646,biological species in the grass.,"['species', 'grass']",OOD
5560,l_lawn_00000667,a house with a blue painted garage door and a white picket fence on a sunny day.,"['house', 'garage', 'door', 'picket', 'fence', 'day']",OOD
5561,l_lawn_00000698,crowds gather in the courtyard.,"['crowds', 'courtyard']",OOD
5562,l_lawn_00000725,a cross marks the spot where person was shot and killed.,"['cross', 'spot', 'person']",OOD
5563,l_lawn_00000747,garden design ideas - the best trees for small gardens.,"['garden', 'design', 'ideas', 'trees', 'gardens']",OOD
5564,l_lawn_00000750,photo of a lawn mower mowing the lawn.,"['photo', 'lawn', 'mower', 'lawn']",OOD
5565,l_lawn_00000797,"property image # detached holiday home in quiet location with garden, at m from the beach.","['property', 'image', '#', 'holiday', 'home', 'location', 'garden', 'beach']",OOD
5566,l_lawn_00000807,this is an example of a traditional backyard landscaping with a pergola.,"['example', 'backyard', 'landscaping', 'pergola']",OOD
5567,l_lawn_00000818,automobile model at a classic car show.,"['automobile', 'model', 'car', 'show']",OOD
5568,l_lawn_00000837,tourist attraction on a sunny day.,"['tourist', 'attraction', 'day']",OOD
5569,l_lawn_00000867,"the dog nanny, dog sitter.","['dog', 'nanny', 'dog', 'sitter']",OOD
5570,l_lawn_00001032,"garden design ideas - if you have a garden, you probably have been as guilty as the rest of us by not doing much to provide a welcoming environment.","['garden', 'design', 'ideas', 'garden', 'rest', 'environment']",OOD
5571,l_lawn_00001051,i would love to have a house like this!.,['house'],OOD
5572,l_lawn_00001105,chickens and roosters in the garden.,"['chickens', 'roosters', 'garden']",OOD
5573,l_lawn_00001113,view of the garden from the terrace.,"['view', 'garden', 'terrace']",OOD
5574,l_lawn_00001156,"property image # typical stone country house, standing alone, near the beach, in the nature reserve.","['property', 'image', '#', 'stone', 'country', 'house', 'beach']",OOD
5575,l_lawn_00001167,biological species eating grass in the garden.,"['species', 'grass', 'garden']",OOD
5576,l_lawn_00001198,blooming magnolia tree in front of a house.,"['tree', 'front', 'house']",OOD
5577,l_lawn_00001210,a city which includes a garden as well as a small group of people.,"['city', 'garden', 'group', 'people']",OOD
5578,l_lawn_00001240,golf course in the park.,"['golf', 'course', 'park']",OOD
5579,l_lawn_00001347,palm trees in the garden.,"['trees', 'garden']",OOD
5580,l_lawn_00001360,property image # cottage m from the lake.,"['property', 'image', '#', 'cottage', 'lake']",OOD
5581,l_lawn_00001425,late gothic revival structure is a late - 19th - century church located.,"['structure', 'century', 'church']",OOD
5582,l_lawn_00001446,beautiful birch trees in the park.,"['birch', 'trees', 'park']",OOD
5583,l_lawn_00001517,this is a picture of a rabbit and a rabbit in the garden.,"['picture', 'rabbit', 'rabbit', 'garden']",OOD
5584,l_lawn_00001562,chickens in the garden - photo #.,"['chickens', 'garden', 'photo', '#']",OOD
5585,l_lawn_00001567,view of the garden from the car park.,"['view', 'garden', 'car', 'park']",OOD
5586,l_lawn_00001579,kids playing in the grass.,"['kids', 'grass']",OOD
5587,l_lawn_00001660,view of the house from the garden.,"['view', 'house', 'garden']",OOD
5588,l_lawn_00001664,i'm in love with this lawn mower!.,"['love', 'lawn', 'mower']",OOD
5589,l_lawn_00001757,"property image # house m from the center with internet, air conditioning, parking.","['property', 'image', '#', 'house', 'center', 'internet', 'air', 'conditioning', 'parking']",OOD
5590,l_lawn_00001768,view of the garden from the car park.,"['view', 'garden', 'car', 'park']",OOD
5591,l_lawn_00001786,this is a picture of a small stream running through a grassy area near the edge of a pond.,"['picture', 'stream', 'area', 'edge', 'pond']",OOD
5592,l_lawn_00001799,view of the house from the road.,"['view', 'house', 'road']",OOD
5593,l_lawn_00001849,property image # cabin in the town depicted in the tv show.,"['property', 'image', '#', 'cabin', 'town', 'tv', 'show']",OOD
5594,l_lawn_00001863,young boy lying on the grass.,"['boy', 'grass']",OOD
5595,l_lawn_00001885,a miniature model of a miniature steam locomotive.,"['model', 'steam']",OOD
5596,l_lawn_00001886,a white picket fence on a farm.,"['picket', 'fence', 'farm']",OOD
5597,l_lawn_00001955,this is an example of a traditional backyard landscaping.,"['example', 'backyard', 'landscaping']",OOD
5598,l_lawn_00001962,this is an example of a large traditional full sun backyard stone landscaping for summer.,"['example', 'sun', 'backyard', 'stone', 'landscaping', 'summer']",OOD
5599,l_lawn_00001990,biological species feeding on a bird feeder.,"['species', 'bird', 'feeder']",OOD
5600,l_lawn_00002027,children playing in the meadow.,"['children', 'meadow']",OOD
5601,l_lawn_00002037,front of the house in winter.,"['front', 'house', 'winter']",OOD
5602,l_lawn_00002049,national register of historic places location.,"['register', 'places', 'location']",OOD
5603,l_lawn_00002100,kids playing in the park.,"['kids', 'park']",OOD
5604,l_lawn_00002148,the view from the top of the hill.,"['view', 'top', 'hill']",OOD
5605,l_lawn_00002150,tourist attraction : view from the garden.,"['tourist', 'attraction', 'view', 'garden']",OOD
5606,l_lawn_00002158,tourist attraction : view of the building from the lawn.,"['tourist', 'attraction', 'view', 'building', 'lawn']",OOD
5607,l_lawn_00002176,"person, the cat of person.","['person', 'cat', 'person']",OOD
5608,l_lawn_00002195,this is an example of a traditional backyard landscaping.,"['example', 'backyard', 'landscaping']",OOD
5609,l_lawn_00002199,view of the house from the water.,"['view', 'house', 'water']",OOD
5610,l_lawn_00002222,"person, left, and person, right, compete in the men's cross country final friday.","['person', 'person', 'men', 'cross', 'country']",OOD
5611,l_lawn_00002252,this is an example of a traditional water fountain landscape with a gazebo and a pergola.,"['example', 'water', 'fountain', 'landscape', 'gazebo', 'pergola']",OOD
5612,l_lawn_00002280,view of the house from the garden.,"['view', 'house', 'garden']",OOD
5613,l_lawn_00002304,automotive industry business was one of the most popular cars in the world.,"['industry', 'business', 'cars', 'world']",OOD
5614,l_lawn_00002321,this is an example of a traditional backyard landscaping.,"['example', 'backyard', 'landscaping']",OOD
5615,l_lawn_00002327,view of the campus from the lawn.,"['view', 'campus', 'lawn']",OOD
5616,l_lawn_00002347,person in front of the hotel.,"['person', 'front', 'hotel']",OOD
5617,l_lawn_00002391,a view of the main street.,"['view', 'street']",OOD
5618,l_lawn_00002392,removing the grass from the garden.,"['grass', 'garden']",OOD
5619,l_lawn_00002429,a city for sale property.,"['city', 'sale', 'property']",OOD
5620,l_lawn_00002448,this is a great idea for a children's play area!.,"['idea', 'children', 'play', 'area']",OOD
5621,l_lawn_00002452,puppy lying in the grass.,"['puppy', 'grass']",OOD
5622,l_lawn_00002465,tourist attraction is one of the most popular tourist attractions.,"['tourist', 'attraction', 'tourist', 'attractions']",OOD
5623,l_lawn_00002519,little girl running in the park.,"['girl', 'park']",OOD
5624,l_lawn_00002596,view from the back of the house.,"['view', 'back', 'house']",OOD
5625,l_lawn_00002614,"property image # house m from the center with internet, air conditioning, parking.","['property', 'image', '#', 'house', 'center', 'internet', 'air', 'conditioning', 'parking']",OOD
5626,l_lawn_00002637,misty morning in the park.,"['morning', 'park']",OOD
5627,l_lawn_00002674,filming location in the morning.,"['location', 'morning']",OOD
5628,l_lawn_00002824,a dog running on the grass.,"['dog', 'grass']",OOD
5629,l_lawn_00002844,"the dog nanny, dog sitter.","['dog', 'nanny', 'dog', 'sitter']",OOD
5630,l_lawn_00002848,"the dog nanny, dog sitter.","['dog', 'nanny', 'dog', 'sitter']",OOD
5631,l_lawn_00002862,photo of a man walking in the grass.,"['photo', 'man', 'grass']",OOD
5632,l_lawn_00002885,tourist attraction on a sunny day.,"['tourist', 'attraction', 'day']",OOD
5633,l_lawn_00002891,biological species on the golf course.,"['species', 'golf', 'course']",OOD
5634,l_lawn_00002917,this is an example of a traditional backyard landscaping.,"['example', 'backyard', 'landscaping']",OOD
5635,l_lawn_00002920,view of the house from the driveway.,"['view', 'house', 'driveway']",OOD
5636,l_lawn_00002955,person with his family in the valley.,"['person', 'family', 'valley']",OOD
5637,l_lawn_00003015,"property image # house m from the center with internet, air conditioning, parking.","['property', 'image', '#', 'house', 'center', 'internet', 'air', 'conditioning', 'parking']",OOD
5638,l_lawn_00003020,"property image # - at the top of the world with mountain views, hot tub, game table, and more!.","['property', 'image', '#', 'top', 'world', 'mountain', 'views', 'tub', 'game', 'table']",OOD
5639,l_lawn_00003048,a field of biological species.,"['field', 'species']",OOD
5640,l_lawn_00003091,view of the park from the parking lot.,"['view', 'park', 'parking', 'lot']",OOD
5641,l_lawn_00003111,view of the house from the driveway.,"['view', 'house', 'driveway']",OOD
5642,l_lawn_00003132,tourist attraction in the background.,"['tourist', 'attraction', 'background']",OOD
5643,l_lawn_00003135,green grass in the wind.,"['grass', 'wind']",OOD
5644,l_lawn_00003147,this is an example of a traditional back porch design with decking and a roof extension.,"['example', 'porch', 'design', 'decking', 'roof', 'extension']",OOD
5645,l_lawn_00003181,dogs playing in the meadow.,"['dogs', 'meadow']",OOD
5646,l_lawn_00003227,biological species is one of the oldest trees in the world.,"['species', 'trees', 'world']",OOD
5647,l_lawn_00003228,trees in the park -- stock photo #.,"['trees', 'park', 'stock', 'photo', '#']",OOD
5648,l_lawn_00003233,this is what my lawn looks like now.,['lawn'],OOD
5649,l_lawn_00003262,this is what my garden looks like now.,['garden'],OOD
5650,l_lawn_00003287,the grave of military commander.,"['grave', 'commander']",OOD
5651,l_lawn_00003319,tourist attraction on a sunny day.,"['tourist', 'attraction', 'day']",OOD
5652,l_lawn_00003331,a view of the golf course.,"['view', 'golf', 'course']",OOD
5653,l_lawn_00003333,view of the house from the garden.,"['view', 'house', 'garden']",OOD
5654,l_lawn_00003345,"property image # house m from the center with internet, air conditioning, parking.","['property', 'image', '#', 'house', 'center', 'internet', 'air', 'conditioning', 'parking']",OOD
5655,l_lawn_00003351,"person, left, and person work on a lawn mower sunday.","['person', 'person', 'lawn', 'mower']",OOD
5656,l_lawn_00003357,tourist attraction in the fall.,"['tourist', 'attraction', 'fall']",OOD
5657,l_lawn_00003362,"the dog nanny, dog sitter.","['dog', 'nanny', 'dog', 'sitter']",OOD
5658,l_lawn_00003383,a squirrel in the park.,"['squirrel', 'park']",OOD
5659,l_lawn_00003428,view of the 18th green from the par - 12th hole.,"['view', 'green', 'par', '12th', 'hole']",OOD
5660,l_lawn_00003457,dogs playing in the park.,"['dogs', 'park']",OOD
5661,l_lawn_00003477,automobile model - i had one of these when i was a kid.,"['automobile', 'model', 'kid']",OOD
5662,l_lawn_00003494,biological genus is one of the oldest trees in the world.,"['genus', 'trees', 'world']",OOD
5663,l_lawn_00003531,view of the ocean from the balcony.,"['view', 'ocean', 'balcony']",OOD
5664,l_lawn_00003542,wooden cross in the garden.,"['cross', 'garden']",OOD
5665,l_lawn_00003559,person at the park with his new hat.,"['person', 'park', 'hat']",OOD
5666,l_lawn_00003581,"person, left, and person pose for a photo at their prom.","['person', 'person', 'photo', 'prom']",OOD
5667,l_lawn_00003596,festival - goers take advantage of the warm weather by having a picnic on the lawn.,"['festival', 'goers', 'advantage', 'weather', 'picnic', 'lawn']",OOD
5668,l_lawn_00003634,property image # apartment for people in a picturesque village.,"['property', 'image', '#', 'apartment', 'people', 'village']",OOD
5669,l_lawn_00003678,"property image # old farm from the 19th century, completely renovated in a village.","['property', 'image', '#', 'farm', 'century', 'village']",OOD
5670,l_lawn_00003696,view of the house from the street.,"['view', 'house', 'street']",OOD
5671,l_lawn_00003698,"property image # country house m from the center of unesco world heritage site with internet, pool, washing machine.","['property', 'image', '#', 'country', 'house', 'center', 'heritage', 'site', 'internet', 'pool', 'washing', 'machine']",OOD
5672,l_lawn_00003745,view of the house from the garden.,"['view', 'house', 'garden']",OOD
5673,l_lawn_00003749,plans for a new retaining wall.,"['plans', 'wall']",OOD
5674,l_lawn_00003751,this is an example of a traditional backyard landscaping.,"['example', 'backyard', 'landscaping']",OOD
5675,l_lawn_00003781,a walk in the park.,"['walk', 'park']",OOD
5676,l_lawn_00003792,architecture firm has designed a home for a family of four.,"['architecture', 'firm', 'home', 'family']",OOD
5677,l_lawn_00003838,this is the first time i've ever seen a human hand holding a dead fish.,"['time', 'hand', 'fish']",OOD
5678,l_lawn_00003842,a man and his son cutting grass with a lawnmower.,"['man', 'son', 'grass', 'lawnmower']",OOD
5679,l_lawn_00003892,western christian holiday in the front yard.,"['holiday', 'yard']",OOD
5680,l_lawn_00003907,tourist attraction on a sunny day.,"['tourist', 'attraction', 'day']",OOD
5681,l_lawn_00003916,little boy playing with a hose in the garden.,"['boy', 'hose', 'garden']",OOD
5682,l_lawn_00003944,"person, the dog of the day.","['person', 'dog', 'day']",OOD
5683,l_lawn_00004009,black bear cubs playing in the grass.,"['bear', 'grass']",OOD
5684,l_lawn_00004042,biological species in the grass.,"['species', 'grass']",OOD
5685,l_lawn_00004057,tees off on the 18th hole during the final round of the golf tournament.,"['tees', 'hole', 'round', 'golf', 'tournament']",OOD
5686,l_lawn_00004079,person running in the park.,"['person', 'park']",OOD
5687,l_lawn_00004089,i'm going to do this for western christian holiday!.,['holiday'],OOD
5688,l_lawn_00004154,biological species on the grass.,"['species', 'grass']",OOD
5689,l_lawn_00004174,trees in the park on a foggy day.,"['trees', 'park', 'day']",OOD
5690,l_lawn_00004209,a city : a bike ride through the woods.,"['city', 'bike', 'woods']",OOD
5691,l_lawn_00004268,"the dog nanny, dog sitter.","['dog', 'nanny', 'dog', 'sitter']",OOD
5692,l_lawn_00004335,view of the house from the lawn.,"['view', 'house', 'lawn']",OOD
5693,l_lawn_00004345,dogs playing in the yard.,"['dogs', 'yard']",OOD
5694,l_lawn_00004347,person : the entrance to the building.,"['person', 'entrance', 'building']",OOD
5695,l_lawn_00004368,a frosty morning in the garden.,"['morning', 'garden']",OOD
5696,l_lawn_00004378,dancing in the park on a sunday afternoon.,"['park', 'afternoon']",OOD
5697,l_lawn_00004400,black bear in the grass.,"['bear', 'grass']",OOD
5698,l_lawn_00004408,person gets his hair cut by person.,"['person', 'hair', 'person']",OOD
5699,l_lawn_00004417,person playing in the sprinkler.,"['person', 'sprinkler']",OOD
5700,l_lawn_00004436,a young man is practicing archery in the park.,"['man', 'archery', 'park']",OOD
5701,l_lawn_00004445,tourist attraction which includes a lake or waterhole and a park as well as a small group of people.,"['tourist', 'attraction', 'lake', 'waterhole', 'park', 'group', 'people']",OOD
5702,l_lawn_00004450,panning shot of a park with trees in the foreground.,"['shot', 'park', 'trees', 'foreground']",OOD
5703,l_lawn_00004530,man sleeping on the grass -- stock photo #.,"['man', 'grass', 'stock', 'photo', '#']",OOD
5704,l_lawn_00004545,how to prune a bonsai tree.,['tree'],OOD
5705,l_lawn_00004594,a firework display in the grounds.,"['firework', 'display', 'grounds']",OOD
5706,l_lawn_00004606,cat in the grass - photo #.,"['cat', 'grass', 'photo', '#']",OOD
5707,l_lawn_00004619,this is a great idea if you want to play games with your kids.,"['idea', 'games', 'kids']",OOD
5708,l_lawn_00004648,person standing next to a large tree.,"['person', 'tree']",OOD
5709,l_lawn_00004676,a man and woman walking through a field of tall grass.,"['man', 'woman', 'field', 'grass']",OOD
5710,l_lawn_00004687,a bride and groom share a kiss as they walk down the aisle during their wedding ceremony.,"['bride', 'groom', 'kiss', 'aisle', 'wedding', 'ceremony']",OOD
5711,l_lawn_00004693,this is what the grass looks like after a rain shower.,"['grass', 'rain', 'shower']",OOD
5712,l_lawn_00004798,property image # cottage m from the sea with heated pool from may to october.,"['property', 'image', '#', 'cottage', 'sea', 'pool']",OOD
5713,l_lawn_00004818,biological species is a species of owl.,"['species', 'species', 'owl']",OOD
5714,l_lawn_00004864,tourist attraction is a national park located in the state.,"['tourist', 'attraction', 'park', 'state']",OOD
5715,l_lawn_00004927,automobile model is one of my all - time favorite cars.,"['automobile', 'model', 'time', 'cars']",OOD
5716,l_lawn_00004946,this is an example of a traditional back yard landscaping.,"['example', 'back', 'yard', 'landscaping']",OOD
5717,l_lawn_00004973,golfers play a round of golf.,"['golfers', 'round', 'golf']",OOD
5718,m_marsh_00000012,biological species on the beach.,"['species', 'beach']",OOD
5719,m_marsh_00000045,mountain range in the distance.,"['mountain', 'range', 'distance']",OOD
5720,m_marsh_00000052,a barge loaded with sand passes under a bridge.,"['barge', 'sand', 'passes', 'bridge']",OOD
5721,m_marsh_00000057,a derelict boat on the banks.,"['derelict', 'boat', 'banks']",OOD
5722,m_marsh_00000067,biological species on the banks.,"['species', 'banks']",OOD
5723,m_marsh_00000079,property image # cottage in the forest with heated pool from may to october.,"['property', 'image', '#', 'cottage', 'forest', 'pool']",OOD
5724,m_marsh_00000125,a young woman paddles a canoe on a calm river.,"['woman', 'canoe', 'river']",OOD
5725,m_marsh_00000183,biological species in the fall.,"['species', 'fall']",OOD
5726,m_marsh_00000212,person with a dead fish.,"['person', 'fish']",OOD
5727,m_marsh_00000254,view of the pond from the trail.,"['view', 'pond', 'trail']",OOD
5728,m_marsh_00000277,person and i on a sailboat.,"['person', 'sailboat']",OOD
5729,m_marsh_00000296,jumping off the edge of a swimming pool.,"['edge', 'swimming', 'pool']",OOD
5730,m_marsh_00000304,aerial view of the estuary.,"['view', 'estuary']",OOD
5731,m_marsh_00000324,view of the river from the bridge.,"['view', 'river', 'bridge']",OOD
5732,m_marsh_00000358,view from the top of the hill.,"['view', 'top', 'hill']",OOD
5733,m_marsh_00000363,wild flowers in the meadow.,"['flowers', 'meadow']",OOD
5734,m_marsh_00000376,time lapse of clouds moving over a field.,"['time', 'lapse', 'clouds', 'field']",OOD
5735,m_marsh_00000387,biological species in the grass.,"['species', 'grass']",OOD
5736,m_marsh_00000408,a path through the woods.,"['path', 'woods']",OOD
5737,m_marsh_00000417,a dead tree on the side of the road.,"['tree', 'side', 'road']",OOD
5738,m_marsh_00000430,trees reflected in the water.,"['trees', 'water']",OOD
5739,m_marsh_00000437,kids jumping off rocks into the water.,"['kids', 'rocks', 'water']",OOD
5740,m_marsh_00000456,a view of the lake.,"['view', 'lake']",OOD
5741,m_marsh_00000511,aerial 4k drone footage of a beautiful landscape during a colorful sunrise.,"['drone', 'footage', 'landscape', 'sunrise']",OOD
5742,m_marsh_00000533,a view of the pond from the trail.,"['view', 'pond', 'trail']",OOD
5743,m_marsh_00000555,biological species on the water.,"['species', 'water']",OOD
5744,m_marsh_00000600,sunset view from the back deck.,"['sunset', 'view', 'back', 'deck']",OOD
5745,m_marsh_00000643,"property image # house m from the center with internet, air conditioning, parking.","['property', 'image', '#', 'house', 'center', 'internet', 'air', 'conditioning', 'parking']",OOD
5746,m_marsh_00000658,"person, left, and person clean up trash.","['person', 'person', 'trash']",OOD
5747,m_marsh_00000663,view from the top of the hill.,"['view', 'top', 'hill']",OOD
5748,m_marsh_00000719,a flooded road is seen in this undated file photo.,"['road', 'file', 'photo']",OOD
5749,m_marsh_00000721,a view of the marsh.,"['view', 'marsh']",OOD
5750,m_marsh_00000734,a group of men and women collect trash from the shoreline.,"['group', 'men', 'women', 'trash', 'shoreline']",OOD
5751,m_marsh_00000790,biological species in the morning mist.,"['species', 'morning', 'mist']",OOD
5752,m_marsh_00000879,biological species in flight with a fish in its talons.,"['species', 'flight', 'fish', 'talons']",OOD
5753,m_marsh_00000916,"i'm not a fan of men's clothing, but i love this man's style.","['fan', 'men', 'clothing', 'man', 'style']",OOD
5754,m_marsh_00000963,person in the mud by person.,"['person', 'mud', 'person']",OOD
5755,m_marsh_00000981,family fun on the lake.,"['family', 'fun', 'lake']",OOD
5756,m_marsh_00000988,time lapse of clouds moving over a lake.,"['time', 'lapse', 'clouds', 'lake']",OOD
5757,m_marsh_00001001,view of the river from our kayak.,"['view', 'river', 'kayak']",OOD
5758,m_marsh_00001010,a view of the lake.,"['view', 'lake']",OOD
5759,m_marsh_00001035,biological species on the dock.,"['species', 'dock']",OOD
5760,m_marsh_00001055,dry grasses on the bank of a river.,"['grasses', 'bank', 'river']",OOD
5761,m_marsh_00001056,biological species on the water's edge.,"['species', 'water', 'edge']",OOD
5762,m_marsh_00001088,tourist attraction in the early morning light.,"['tourist', 'attraction', 'morning', 'light']",OOD
5763,m_marsh_00001089,biological species swimming in a pond.,"['species', 'pond']",OOD
5764,m_marsh_00001100,fishing boats moored in the harbor.,"['fishing', 'boats', 'harbor']",OOD
5765,m_marsh_00001107,aerial view of a flooded river.,"['view', 'river']",OOD
5766,m_marsh_00001116,sunset view from the beach.,"['sunset', 'view', 'beach']",OOD
5767,m_marsh_00001131,a view of the marsh.,"['view', 'marsh']",OOD
5768,m_marsh_00001136,driving a car in the rain.,"['car', 'rain']",OOD
5769,m_marsh_00001144,a man dressed in traditional costume performs a traditional dance at festival.,"['man', 'costume', 'dance', 'festival']",OOD
5770,m_marsh_00001169,biological species on the river bank.,"['species', 'bank']",OOD
5771,m_marsh_00001193,biological species basking in the sun.,"['species', 'sun']",OOD
5772,m_marsh_00001203,a view of the prairie.,"['view', 'prairie']",OOD
5773,m_marsh_00001217,a view of the marsh.,"['view', 'marsh']",OOD
5774,m_marsh_00001220,the bridge over the river.,"['bridge', 'river']",OOD
5775,m_marsh_00001250,biological species in a pond.,"['species', 'pond']",OOD
5776,m_marsh_00001305,a view of the marsh.,"['view', 'marsh']",OOD
5777,m_marsh_00001328,"property image # detached holiday home in quiet location with garden, at m from the beach.","['property', 'image', '#', 'holiday', 'home', 'location', 'garden', 'beach']",OOD
5778,m_marsh_00001359,property image # cottage in the forest with heated pool from may to october.,"['property', 'image', '#', 'cottage', 'forest', 'pool']",OOD
5779,m_marsh_00001371,greeting card featuring the photograph by person.,"['greeting', 'card', 'photograph', 'person']",OOD
5780,m_marsh_00001400,a water pump in the rainforest.,"['water', 'pump', 'rainforest']",OOD
5781,m_marsh_00001422,tourist attraction in the fall.,"['tourist', 'attraction', 'fall']",OOD
5782,m_marsh_00001452,snapping turtle in the water.,"['turtle', 'water']",OOD
5783,m_marsh_00001563,biological species in the water.,"['species', 'water']",OOD
5784,m_marsh_00001623,biological species on the banks.,"['species', 'banks']",OOD
5785,m_marsh_00001639,tourist attraction from the water.,"['tourist', 'attraction', 'water']",OOD
5786,m_marsh_00001648,biological species in a field.,"['species', 'field']",OOD
5787,m_marsh_00001661,sunset on a tropical island.,"['sunset', 'island']",OOD
5788,m_marsh_00001674,a view of the lake.,"['view', 'lake']",OOD
5789,m_marsh_00001681,person with a flock of geese.,"['person', 'flock', 'geese']",OOD
5790,m_marsh_00001706,view of the river from the property.,"['view', 'river', 'property']",OOD
5791,m_marsh_00001720,a view of the lake.,"['view', 'lake']",OOD
5792,m_marsh_00001727,geese and ducks on the river.,"['ducks', 'river']",OOD
5793,m_marsh_00001731,view of the beach from the water.,"['view', 'beach', 'water']",OOD
5794,m_marsh_00001750,biological species along the shoreline.,"['species', 'shoreline']",OOD
5795,m_marsh_00001777,old fishing boat on the beach.,"['fishing', 'boat', 'beach']",OOD
5796,m_marsh_00001865,view from the top of the hill.,"['view', 'top', 'hill']",OOD
5797,m_marsh_00001871,yellow flowers on the ground.,"['flowers', 'ground']",OOD
5798,m_marsh_00001913,foggy morning in the marsh.,"['morning', 'marsh']",OOD
5799,m_marsh_00002018,view from the back of the house.,"['view', 'back', 'house']",OOD
5800,m_marsh_00002024,biological species in a pond.,"['species', 'pond']",OOD
5801,m_marsh_00002048,aerial view of the beautiful landscape during a sunny summer day.,"['view', 'landscape', 'summer', 'day']",OOD
5802,m_marsh_00002053,a view of the marsh.,"['view', 'marsh']",OOD
5803,m_marsh_00002121,"property image # house m from the center with internet, air conditioning, parking.","['property', 'image', '#', 'house', 'center', 'internet', 'air', 'conditioning', 'parking']",OOD
5804,m_marsh_00002123,fishermen in a boat on the river.,"['fishermen', 'boat', 'river']",OOD
5805,m_marsh_00002191,sunset over the power lines.,"['sunset', 'power', 'lines']",OOD
5806,m_marsh_00002196,a hunter and his dog watch as a coyote passes by in the distance.,"['hunter', 'dog', 'watch', 'coyote', 'distance']",OOD
5807,m_marsh_00002210,reflection of trees in the water.,"['reflection', 'trees', 'water']",OOD
5808,m_marsh_00002271,a small fishing village on the coast.,"['fishing', 'village', 'coast']",OOD
5809,m_marsh_00002286,tourist attraction on a sunny day.,"['tourist', 'attraction', 'day']",OOD
5810,m_marsh_00002295,a flock of biological species.,"['flock', 'species']",OOD
5811,m_marsh_00002305,biological species on the river bank.,"['species', 'bank']",OOD
5812,m_marsh_00002334,biological species in a pond.,"['species', 'pond']",OOD
5813,m_marsh_00002345,property image # cottage facing a lake.,"['property', 'image', '#', 'cottage', 'lake']",OOD
5814,m_marsh_00002362,biological species on a dock.,"['species', 'dock']",OOD
5815,m_marsh_00002385,biological species taking off from the water.,"['species', 'water']",OOD
5816,m_marsh_00002393,a view of the marsh.,"['view', 'marsh']",OOD
5817,m_marsh_00002411,biological species flying over the river.,"['species', 'river']",OOD
5818,m_marsh_00002515,"person, left, and person play in the grass.","['person', 'person', 'grass']",OOD
5819,m_marsh_00002530,silhouette of a bird in the water.,"['silhouette', 'bird', 'water']",OOD
5820,m_marsh_00002531,biological species in the marsh.,"['species', 'marsh']",OOD
5821,m_marsh_00002541,view of the beach from the property.,"['view', 'beach', 'property']",OOD
5822,m_marsh_00002568,landscape photo of a swamp.,"['landscape', 'photo', 'swamp']",OOD
5823,m_marsh_00002583,view of the lake from the trail.,"['view', 'lake', 'trail']",OOD
5824,m_marsh_00002639,a seagull flying over the beach.,"['seagull', 'beach']",OOD
5825,m_marsh_00002692,biological species on the beach.,"['species', 'beach']",OOD
5826,m_marsh_00002724,white swans on the lake.,['lake'],OOD
5827,m_marsh_00002743,a swan on the lake.,"['swan', 'lake']",OOD
5828,m_marsh_00002767,a man standing on a bridge looking at the skyline.,"['man', 'bridge', 'skyline']",OOD
5829,m_marsh_00002797,"water pollution is a major problem for the world's second largest producer of sugarcane, which accounts for % of the world's sugar.","['water', 'pollution', 'problem', 'world', 'producer', 'sugarcane', '%', 'world', 'sugar']",OOD
5830,m_marsh_00002849,a city in the winter.,"['city', 'winter']",OOD
5831,m_marsh_00002852,geographical feature category in the summer.,"['feature', 'category', 'summer']",OOD
5832,m_marsh_00002905,time lapse of clouds moving over a lake.,"['time', 'lapse', 'clouds', 'lake']",OOD
5833,m_marsh_00002975,biological species in the water.,"['species', 'water']",OOD
